scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported
sp,2,vehev1,rfid,16993,512.68,1226.09,1239.00,726.32,2.4947335569946167,59.915559030492574,False
sp,2,vehev1,kapusta2,12811,243.16,808.25,971.00,727.84,4.151464056588255,75.91211229655165,False
sp,2,vehev1,fuzzy,17651,848.77,656.66,1371.00,522.23,1.2063927801406742,17.108257239123013,False
sp,2,vehev1,no-preemption,10105,1024.32,513.67,1751.00,726.6800000000001,,,False
sp,2,vehev1,allgreen,32668,100.04,963.42,827.00,726.96,12.962814874050379,92.2856261566934,False
sp,2,vehev1,tpn4,10105,106.98,775.67,833.00,726.02,9.419611142269583,89.38385051254826,False
sp,2,vehev1,fuzzy,24847,1033.12,634.75,1560.00,526.8800000000001,-1.0105839773060745,-1.0583977306074521,False
sp,2,vehev1,rfid,11718,421.89,1215.69,1149.00,727.11,3.028727867453602,66.98283755546686,False
sp,2,vehev1,fuzzy,15239,847.62,680.03,1370.00,522.38,1.1876902385502939,15.80296212414698,False
sp,2,vehev1,tpn4,11718,126.61,716.35,851.00,724.39,10.092330779559276,90.09148608143748,False
sp,2,vehev1,allgreen,22737,103.33,989.02,829.00,725.67,9.746927320236136,89.74035645137268,False
sp,2,vehev1,kapusta2,22760,223.41,767.10,950.00,726.59,4.583859272190144,78.18432153737989,False
sp,2,vehev1,fuzzy,12811,848.00,634.98,1370.00,522.0,1.1904127358490566,15.995522402845063,False
sp,2,vehev1,tpn4,24847,105.80,765.18,833.00,727.2,9.662570888468808,89.65078744008608,False
sp,2,vehev1,fuzzy,25029,847.32,665.42,1371.00,523.68,1.5092527026389084,33.74204344630205,False
sp,2,vehev1,no-preemption,22570,1098.58,547.21,1824.00,725.4200000000001,,,False
sp,2,vehev1,tpn4,17651,119.55,747.86,847.00,727.45,8.565035549979088,88.3246252258411,False
sp,2,vehev1,fuzzy,6479,861.54,652.95,1385.00,523.46,1.4859437751004017,32.702702702702716,False
sp,2,vehev1,rfid,2094,556.36,1151.36,1284.00,727.64,1.8135919189014307,44.86080415456735,False
sp,2,vehev1,no-preemption,6479,1097.79,600.91,1824.00,726.21,,,False
sp,2,vehev1,rfid,24847,691.43,1294.95,1418.00,726.57,1.4785300030371837,32.365254817568236,False
sp,2,vehev1,fuzzy,21907,847.94,673.64,1370.00,522.06,1.1906738684340872,16.01394584100948,False
sp,2,vehev1,no-preemption,17651,1007.81,596.02,1734.00,726.19,,,False
sp,2,vehev1,no-preemption,14368,1025.85,578.66,1751.00,725.1500000000001,,,False
sp,2,vehev1,no-preemption,32668,1023.40,580.44,1751.00,727.6,,,False
sp,2,vehev1,kapusta2,31737,276.79,795.14,1004.00,727.21,3.6440261570143426,72.55782596194838,False
sp,2,vehev1,fuzzy,11718,778.71,582.96,1306.00,527.29,1.6409061139576993,39.05806118376258,False
sp,2,vehev1,allgreen,11718,109.12,906.56,836.00,726.88,11.709952346041055,91.46025559755515,False
sp,2,vehev1,rfid,21907,513.27,1256.55,1239.00,725.73,1.9670348939154831,49.16206097343555,False
sp,2,vehev1,fuzzy,4771,843.02,686.43,1371.00,527.98,1.2152262105288132,17.710793979267127,False
sp,2,vehev1,tpn4,4771,193.98,773.58,921.00,727.02,5.2812661099082385,81.06514651621342,False
sp,2,vehev1,rfid,32668,493.61,1204.01,1222.00,728.39,2.627175300338324,61.93630475015423,False
sp,3,vehev1,rfid,20276,1055.00,1804.42,1783.00,728.0,1.2275260663507108,18.535334815913018,False
sp,3,vehev1,kapusta2,11718,1198.07,1402.03,1928.00,729.9300000000001,1.0665403524001102,6.23889684533453,False
sp,3,vehev1,tpn4,22570,307.58,830.33,1035.00,727.4200000000001,3.3301254958059694,69.97110165189207,False
sp,3,vehev1,kapusta2,15239,342.96,787.49,1070.00,727.04,2.9353568929321208,65.93259230562923,False
sp,3,vehev1,rfid,30616,1485.73,1893.59,2212.00,726.27,-1.4485599516408945,-44.85599516408945,False
sp,3,vehev1,tpn4,6325,250.74,917.13,979.00,728.26,5.099545345776502,80.39040870911735,False
sp,3,vehev1,fuzzy,16250,1384.27,530.83,1911.00,526.73,-1.3751117557069914,-37.51117557069914,False
sp,3,vehev1,rfid,17651,1383.70,1469.61,2110.00,726.3,-1.3513355144294155,-35.133551442941545,False
sp,3,vehev1,rfid,6325,1265.14,1164.29,1993.00,727.8599999999999,1.0106865643328011,1.0573569205261757,False
sp,3,vehev1,no-preemption,16250,1637.57,465.71,2364.00,726.4300000000001,,,False
sp,3,vehev1,allgreen,22760,173.40,1038.60,901.00,727.6,5.905882352941176,83.06772908366533,False
sp,3,vehev1,tpn4,27226,216.94,932.91,943.00,726.06,4.732045726929105,78.86749077023487,False
sp,3,vehev1,no-preemption,31737,1636.70,882.66,2364.00,727.3,,,False
sp,3,vehev1,allgreen,16993,155.46,1304.29,882.00,726.54,8.227196706548307,87.84519155590304,False
sp,3,vehev1,allgreen,21907,151.30,1311.44,878.00,726.7,6.672967614011896,85.01416374477526,False
sp,3,vehev1,kapusta2,10105,765.14,1316.44,1493.00,727.86,1.317026949316465,24.071409433269498,False
sp,3,vehev1,kapusta2,14368,784.48,547.51,1511.00,726.52,1.2847108912910463,22.161475645694217,False
sp,3,vehev1,allgreen,2094,182.73,1351.64,909.00,726.27,5.521862857768292,81.89016957215489,False
sp,3,vehev1,kapusta2,6479,960.85,1279.59,1685.00,724.15,1.3323619711713588,24.945321043586944,False
sp,3,vehev1,allgreen,14368,187.11,549.19,913.00,725.89,5.386296830741275,81.43436889157894,False
sp,3,vehev1,tpn4,21907,245.19,1025.11,972.00,726.81,4.117704637220115,75.71462530457003,False
sp,3,vehev1,kapusta2,16993,848.05,1295.78,1575.00,726.95,1.5081657921113143,33.69429241594997,False
sp,3,vehev1,rfid,4771,1545.29,950.86,2271.00,725.71,-1.5083946664584267,-50.83946664584267,False
sp,3,vehev1,rfid,6479,1457.13,1679.76,2184.00,726.8699999999999,-1.1382049679737543,-13.820496797375426,False
sp,3,vehev1,kapusta2,6325,935.34,913.87,1660.00,724.66,1.36705369170569,26.849983576556713,False
sp,3,vehev1,no-preemption,22760,1637.76,948.44,2364.00,726.24,,,False
sp,3,vehev1,fuzzy,27548,1404.06,858.82,1925.00,520.94,-1.391687894616856,-39.168789461685606,False
sp,3,vehev1,fuzzy,20276,1409.53,976.58,1935.00,525.47,-1.0884065357054609,-8.840653570546086,False
sp,3,vehev1,no-preemption,6325,2177.63,838.97,2904.00,726.3699999999999,,,False
sp,3,vehev1,fuzzy,32668,1384.28,1062.14,1910.00,525.72,-1.0674583590376312,-6.74583590376312,False
sp,3,vehev1,fuzzy,22570,1408.72,696.18,1934.00,525.28,-1.3753270590073028,-37.53270590073028,False
sp,3,vehev1,tpn4,14368,285.70,454.50,1012.00,726.3,3.5275813790689536,71.65196511316393,False
sp,3,vehev1,tpn4,20276,232.80,1091.76,959.00,726.2,5.562886597938144,82.02372127501853,False
sp,3,vehev1,fuzzy,27226,1383.76,917.03,1910.00,526.24,-1.3479450987268282,-34.79450987268282,False
sp,3,vehev1,allgreen,27548,182.21,1096.37,907.00,724.79,5.536962845068876,81.93955733528928,False
sp,3,vehev1,kapusta2,2094,529.09,1254.84,1254.00,724.91,1.9070668506303274,47.563453285894084,False
sp,3,vehev1,rfid,27548,1213.95,1374.31,1941.00,727.05,-1.2032530801177532,-20.325308011775324,False
sp,3,vehev1,fuzzy,31737,1653.94,1019.46,2179.00,525.06,-1.6397886241733837,-63.97886241733837,False
sp,3,vehev1,rfid,15239,1382.65,994.64,2110.00,727.3499999999999,-1.373434256141292,-37.3434256141292,False
sp,3,vehev1,no-preemption,4771,1909.04,472.29,2634.00,724.96,,,False
sp,3,vehev1,kapusta2,4771,1047.62,657.81,1773.00,725.3800000000001,-1.0226070319973448,-2.2607031997344817,False
sp,3,vehev1,rfid,25029,1125.44,904.57,1852.00,726.56,1.1362844754051749,11.993869348305463,False
sp,3,vehev1,allgreen,12811,172.48,1269.18,899.00,726.52,5.852678571428572,82.91380625476735,False
sp,3,vehev1,fuzzy,10105,1567.72,998.31,2091.00,523.28,-1.5557253574937233,-55.572535749372335,False
sp,3,vehev1,kapusta2,30366,704.64,1277.02,1430.00,725.36,1.4274097411444142,29.943030989948394,False
sp,3,vehev1,tpn4,12811,249.09,1029.64,976.00,726.91,4.052631578947368,75.32467532467533,False
sp,3,vehev1,tpn4,2094,231.95,865.15,959.00,727.05,4.35011856003449,77.01212079166709,False
sp,3,vehev1,tpn4,6479,278.78,1139.08,1005.00,726.22,4.59215151732549,78.2237150445243,False
sp,3,vehev1,fuzzy,14368,1656.51,516.29,2181.00,524.49,-1.6436402964785728,-64.36402964785728,False
sp,3,vehev1,fuzzy,16993,2013.11,1035.65,2541.00,527.8900000000001,-1.573971853010164,-57.39718530101641,False
sp,3,vehev1,tpn4,22760,238.53,1135.70,965.00,726.47,4.293296440699283,76.70787438481368,False
sp,3,vehev1,rfid,10105,1342.22,1720.84,2069.00,726.78,-1.3319506604082523,-33.195066040825225,False
sp,3,vehev1,allgreen,16250,196.03,689.16,922.00,725.97,5.135234402897516,80.52669222974987,False
sp,3,vehev1,tpn4,30616,245.92,1053.11,973.00,727.08,4.170705920624594,76.02324356999397,False
sp,3,vehev1,kapusta2,24847,401.46,1198.67,1127.00,725.54,2.5464554376525683,60.72972708598259,False
sp,3,vehev1,no-preemption,20276,1909.27,930.05,2634.00,724.73,,,False
sp,3,vehev1,no-preemption,30616,1727.65,957.40,2454.00,726.3499999999999,,,False
sp,3,vehev1,fuzzy,6325,2286.92,853.82,2811.00,524.0799999999999,-1.7885286158947649,-78.85286158947649,False
sp,3,vehev1,kapusta2,27226,371.98,872.96,1095.00,723.02,2.7597451475885797,63.7647700595186,False
sp,3,vehev1,allgreen,22570,174.09,836.20,900.00,725.91,5.883623413177092,83.00367087124614,False
sp,3,vehev1,allgreen,17651,172.14,1085.44,899.00,726.86,5.948355989311026,83.18863225743445,False
sp,3,vehev1,no-preemption,22737,1366.56,697.85,2094.00,727.44,,,False
sp,3,vehev1,kapusta2,21907,853.32,1359.76,1580.00,726.68,1.183166924483195,15.481072086527604,False
sp,3,vehev1,no-preemption,11718,2178.24,899.12,2904.00,725.7600000000002,,,False
sp,3,vehev1,allgreen,30616,182.76,1299.49,909.00,726.24,5.612059531626177,82.18122964725153,False
sp,3,vehev1,allgreen,10105,197.74,1284.08,925.00,727.26,5.096136340649338,80.37729108572903,False
sp,3,vehev1,tpn4,31737,291.25,1156.12,1017.00,725.75,3.463107296137339,71.12419816979467,False
sp,3,vehev1,kapusta2,25029,511.12,444.74,1239.00,727.88,2.501995617467522,60.0319044118797,False
sp,3,vehev1,rfid,12811,1321.84,1890.26,2049.00,727.1600000000001,-1.3094396069224443,-30.94396069224443,False
sp,3,vehev1,allgreen,24847,193.28,1319.66,920.00,726.72,5.289217715231787,81.09361244253155,False
sp,3,vehev1,fuzzy,30366,1657.08,1101.65,2180.00,522.9200000000001,-1.6475079786440778,-64.75079786440779,False
sp,3,vehev1,tpn4,30366,216.73,1114.80,944.00,727.27,4.640843445762008,78.45219276006404,False
sp,3,vehev1,no-preemption,16993,1728.39,974.19,2454.00,725.6099999999999,,,False
sp,3,vehev1,tpn4,32668,251.53,1030.22,977.00,725.47,5.15564743768139,80.60379395434917,False
sp,3,vehev1,kapusta2,16250,875.51,753.84,1603.00,727.49,1.149798403216411,13.02823197504619,False
sp,3,vehev1,fuzzy,2094,1477.47,1006.89,2001.00,523.53,-1.4642768654423644,-46.42768654423644,False
sp,3,vehev1,allgreen,4771,153.89,579.27,880.00,726.11,6.657092728572358,84.97842765944986,False
sp,3,vehev1,allgreen,15239,179.84,799.37,907.00,727.16,5.597809163701068,82.13586832354899,False
sp,3,vehev1,tpn4,16250,249.46,512.56,976.00,726.54,4.035356369758678,75.21904118570322,False
sp,3,vehev1,allgreen,20276,194.38,1343.69,921.00,726.62,6.662413828583188,84.99042500617742,False
sp,3,vehev1,fuzzy,22737,1384.87,632.26,1910.00,525.1300000000001,-1.3750384749044333,-37.503847490443334,False
sp,3,vehev1,no-preemption,21907,1909.48,822.23,2635.00,725.52,,,False
sp,3,vehev1,rfid,27226,1935.41,1521.51,2662.00,726.5899999999999,-1.8853171240149236,-88.53171240149236,False
sp,3,vehev1,kapusta2,17651,1006.81,1211.64,1733.00,726.19,1.0170240661097925,1.6739098588798407,False
sp,3,vehev1,kapusta2,30616,540.27,1215.55,1266.00,725.73,1.8984211597904754,47.324649493984374,False
sp,3,vehev1,tpn4,25029,227.48,363.10,954.00,726.52,5.621681026903464,82.21172643530755,False
sp,3,vehev1,kapusta2,22570,979.59,914.07,1706.00,726.41,1.04562112720628,4.363064786972304,False
sp,3,vehev1,fuzzy,30616,1386.78,989.19,1911.00,524.22,-1.352085486418501,-35.2085486418501,False
sp,3,vehev1,no-preemption,27548,1653.81,924.08,2381.00,727.19,,,False
sp,3,vehev1,no-preemption,12811,1728.30,855.33,2454.00,725.7,,,False
sp,3,vehev1,allgreen,30366,156.68,1255.63,883.00,726.3199999999999,6.419517487873372,84.42250524452928,False
sp,3,vehev1,allgreen,6325,193.15,992.32,919.00,725.85,6.620036241263267,84.8943425148202,False
sp,3,vehev1,tpn4,22737,235.82,763.85,962.00,726.1800000000001,4.270842167755068,76.58541428784193,False
sp,3,vehev1,rfid,22570,985.87,1114.99,1712.00,726.13,1.0389605120350554,3.7499511852227885,False
sp,3,vehev1,kapusta2,27548,1144.26,1176.86,1870.00,725.74,-1.1341771650031223,-13.417716500312228,False
sp,3,vehev1,allgreen,31737,154.27,1246.09,881.00,726.73,6.538082582485253,84.70499588550805,False
sp,3,vehev1,no-preemption,27226,1908.32,889.31,2634.00,725.6800000000001,,,False
sp,3,vehev1,kapusta2,22737,931.49,793.76,1658.00,726.51,1.0812247045056844,7.5122871468996655,False
sp,3,vehev1,rfid,14368,1366.75,922.73,2094.00,727.25,-1.3561314904299335,-35.613149042993356,False
sp,3,vehev1,kapusta2,32668,576.82,1153.94,1303.00,726.18,2.248188342983946,55.51974090067859,False
sp,3,vehev1,no-preemption,30366,1997.32,961.21,2724.00,726.6800000000001,,,False
sp,3,vehev1,no-preemption,25029,1655.45,411.45,2382.00,726.55,,,False
sp,3,vehev1,allgreen,6479,189.45,1093.30,915.00,725.55,6.7574557930852475,85.20153101077956,False
sp,3,vehev1,tpn4,16993,208.50,1148.87,935.00,726.5,6.134292565947242,83.69820172009382,False
sp,3,vehev1,tpn4,15239,239.79,683.92,965.00,725.21,4.198298511197298,76.18082665315733,False
sp,3,vehev1,rfid,22737,1321.86,1144.59,2049.00,727.1400000000001,-1.3124757980439854,-31.24757980439854,False
sp,3,vehev1,allgreen,27226,182.29,1032.82,908.00,725.71,5.631521202479566,82.24280857613216,False
sp,3,vehev1,no-preemption,2094,1637.08,947.54,2364.00,726.9200000000001,,,False
sp,3,vehev1,rfid,22760,1244.36,1818.65,1972.00,727.6400000000001,-1.215100382782595,-21.5100382782595,False
sp,3,vehev1,kapusta2,20276,637.88,1281.07,1364.00,726.12,2.03022512071236,50.744378552013835,False
sp,3,vehev1,rfid,31737,1663.77,1782.06,2392.00,728.23,-1.649534517117278,-64.9534517117278,False
sp,3,vehev1,fuzzy,22760,1327.16,1007.62,1851.00,523.8399999999999,-1.2959534411374114,-29.59534411374114,False
sp,3,vehev1,tpn4,27548,244.40,982.58,969.00,724.6,4.128027823240589,75.77535707559792,False
sp,3,vehev1,no-preemption,24847,1906.28,886.80,2634.00,727.72,,,False
sp,3,vehev1,rfid,30366,1004.25,1729.13,1731.00,726.75,1.0015533980582523,0.15509887553314394,False
sp,3,vehev1,rfid,16250,1003.58,851.55,1730.00,726.42,1.0030690129336972,0.30596229114099316,False
sp,3,vehev1,no-preemption,15239,1997.31,588.68,2724.00,726.69,,,False
sp,3,vehev1,allgreen,25029,184.90,540.61,912.00,727.1,6.916279069767441,85.5413584398117,False
sp,3,vehev1,rfid,16993,963.03,1805.98,1689.00,725.97,1.3280998515103373,24.704456606724,False
sp,3,vehev1,kapusta2,12811,474.10,1160.35,1201.00,726.9,2.1292343387470996,53.034760815081185,False
sp,3,vehev1,fuzzy,17651,1927.71,1003.20,2450.00,522.29,-1.8826212217393428,-88.26212217393427,False
sp,3,vehev1,no-preemption,10105,2176.76,959.36,2904.00,727.2399999999998,,,False
sp,3,vehev1,allgreen,32668,153.39,1173.27,880.00,726.61,8.45426690136254,88.17165330043183,False
sp,3,vehev1,tpn4,10105,255.80,1145.60,982.00,726.2,3.9394448788115715,74.61571285389645,False
sp,3,vehev1,fuzzy,24847,1294.83,980.76,1820.00,525.1700000000001,-1.2665851511298054,-26.65851511298054,False
sp,3,vehev1,rfid,11718,1363.19,2047.94,2089.00,725.81,-1.0668341433255857,-6.683414332558568,False
sp,3,vehev1,fuzzy,15239,1562.06,577.62,2090.00,527.94,-1.5516484389744811,-55.164843897448115,False
sp,3,vehev1,tpn4,11718,237.30,877.23,964.00,726.7,5.384702907711757,81.42887328903811,False
sp,3,vehev1,allgreen,22737,151.52,818.22,879.00,727.48,6.646977296726504,84.95556769100928,False
sp,3,vehev1,kapusta2,22760,628.39,1349.59,1354.00,725.61,1.6296885692006555,38.63858292320912,False
sp,3,vehev1,fuzzy,12811,1678.00,1037.41,2205.00,527.0,-1.6622584128304951,-66.22584128304952,False
sp,3,vehev1,tpn4,24847,259.98,1131.79,988.00,728.02,3.932225555811985,74.56910887215102,False
sp,3,vehev1,fuzzy,25029,1384.60,440.03,1910.00,525.4000000000001,-1.0827168796234028,-8.27168796234028,False
sp,3,vehev1,no-preemption,22570,1908.57,557.51,2634.00,725.4300000000001,,,False
sp,3,vehev1,tpn4,17651,244.29,1123.89,971.00,726.71,4.191534651438864,76.14238976512524,False
sp,3,vehev1,fuzzy,6479,1385.68,1052.72,1911.00,525.3199999999999,-1.0823933760349946,-8.239337603499465,False
sp,3,vehev1,rfid,2094,734.30,1557.55,1461.00,726.7,1.3741113986109221,27.225696474762394,False
sp,3,vehev1,no-preemption,6479,1908.81,669.71,2635.00,726.19,,,False
sp,3,vehev1,rfid,24847,1205.25,1514.99,1932.00,726.75,-1.1789592096253547,-17.89592096253547,False
sp,3,vehev1,fuzzy,21907,1656.47,1050.25,2180.00,523.53,-1.6406865949565184,-64.06865949565184,False
sp,3,vehev1,no-preemption,17651,1997.56,945.39,2724.00,726.44,,,False
sp,3,vehev1,no-preemption,14368,1925.58,275.99,2651.00,725.4200000000001,,,False
sp,3,vehev1,no-preemption,32668,1996.93,948.83,2724.00,727.0699999999999,,,False
sp,3,vehev1,kapusta2,31737,688.16,1364.80,1414.00,725.84,1.465691118344571,31.772800729702666,False
sp,3,vehev1,fuzzy,11718,2015.09,1067.88,2541.00,525.9100000000001,-1.577011872060354,-57.70118720603541,False
sp,3,vehev1,allgreen,11718,183.67,1333.08,909.00,725.33,6.956988076441444,85.6259635777397,False
sp,3,vehev1,rfid,21907,1384.33,2048.43,2111.00,726.6700000000001,-1.3711396366949942,-37.11396366949942,False
sp,3,vehev1,fuzzy,4771,1651.75,370.78,2181.00,529.25,-1.6123128282216972,-61.23128282216972,False
sp,3,vehev1,tpn4,4771,279.34,513.69,1005.00,725.6600000000001,3.6674303715901773,72.73295199422135,False
sp,3,vehev1,rfid,32668,1458.88,1614.02,2186.00,727.1199999999999,-1.124984577421345,-12.498457742134494,False
sp,4,vehev1,rfid,20276,1273.80,866.40,2001.00,727.2,1.016674517192652,1.640103780578206,False
sp,4,vehev1,kapusta2,11718,1441.24,838.45,2170.00,728.76,-1.1279161677583953,-12.791616775839532,False
sp,4,vehev1,tpn4,22570,572.67,487.49,1300.00,727.33,1.788604257251122,44.090483071035266,False
sp,4,vehev1,kapusta2,15239,1184.50,775.88,1911.00,726.5,-1.176604980580306,-17.660498058030605,False
sp,4,vehev1,rfid,30616,1245.32,1131.44,1971.00,725.6800000000001,-1.2141645379560477,-21.416453795604774,False
sp,4,vehev1,tpn4,6325,602.00,568.84,1328.00,726.0,2.1240199335548176,52.919462562369986,False
sp,4,vehev1,fuzzy,16250,1116.92,391.49,1641.00,524.0799999999999,-1.10953052669223,-10.953052669222995,False
sp,4,vehev1,rfid,17651,1242.11,844.87,1971.00,728.8900000000001,-1.2130572781874114,-21.30572781874114,False
sp,4,vehev1,rfid,6325,1368.57,915.02,2094.00,725.4300000000001,-1.070315799352447,-7.031579935244703,False
sp,4,vehev1,no-preemption,16250,2178.58,339.95,2905.00,726.4200000000001,,,False
sp,4,vehev1,allgreen,22760,461.94,691.15,1188.00,726.06,2.216911287180153,54.89219592219358,False
sp,4,vehev1,tpn4,27226,947.91,557.30,1675.00,727.09,1.0829825616355984,7.662409772348688,False
sp,4,vehev1,no-preemption,31737,1908.20,607.60,2635.00,726.8,,,False
sp,4,vehev1,allgreen,16993,453.50,655.14,1179.00,725.5,2.820286659316428,64.54261141516811,False
sp,4,vehev1,allgreen,21907,445.17,579.17,1171.00,725.8299999999999,2.2679425837320575,55.907172995780584,False
sp,4,vehev1,kapusta2,10105,1082.84,835.53,1809.00,726.1600000000001,-1.0745551795655495,-7.455517956554947,False
sp,4,vehev1,kapusta2,14368,1047.86,593.80,1775.00,727.1400000000001,-1.0397190002282128,-3.971900022821284,False
sp,4,vehev1,allgreen,2094,997.53,795.83,1724.00,726.47,1.011508425811755,1.1377488825680682,False
sp,4,vehev1,kapusta2,6479,1225.94,621.33,1952.00,726.06,1.044259914840857,4.238400249960939,False
sp,4,vehev1,allgreen,14368,673.01,921.13,1399.00,725.99,1.4974963224914934,33.221872736473415,False
sp,4,vehev1,tpn4,21907,795.93,579.93,1523.00,727.07,1.268478383777468,21.16538895822191,False
sp,4,vehev1,kapusta2,16993,1050.53,622.06,1776.00,725.47,1.2174807002179853,17.863174354964816,False
sp,4,vehev1,rfid,4771,1234.32,993.49,1961.00,726.6800000000001,-1.2048493840657517,-20.48493840657517,False
sp,4,vehev1,rfid,6479,1232.54,863.08,1959.00,726.46,1.0386681162477487,3.722855803780667,False
sp,4,vehev1,kapusta2,6325,1015.09,740.44,1742.00,726.91,1.2596518535302288,20.612985469163036,False
sp,4,vehev1,no-preemption,22760,1907.03,516.02,2634.00,726.97,,,False
sp,4,vehev1,fuzzy,27548,1294.32,648.94,1820.00,525.6800000000001,-1.2829148866576137,-28.291488665761367,False
sp,4,vehev1,fuzzy,20276,1384.33,527.75,1910.00,525.6700000000001,-1.0689476772918212,-6.894767729182116,False
sp,4,vehev1,no-preemption,6325,2177.60,341.81,2903.00,725.4000000000001,,,False
sp,4,vehev1,fuzzy,32668,1383.16,402.54,1911.00,527.8399999999999,-1.0665946946329428,-6.659469463294276,False
sp,4,vehev1,fuzzy,22570,1207.16,626.53,1731.00,523.8399999999999,-1.1785449291209436,-17.854492912094354,False
sp,4,vehev1,tpn4,14368,815.38,575.02,1542.00,726.62,1.2360249208957788,19.09548237301927,False
sp,4,vehev1,tpn4,20276,740.52,670.50,1467.00,726.48,1.7488251498946685,42.81875463306153,False
sp,4,vehev1,fuzzy,27226,1293.48,550.05,1820.00,526.52,-1.2600017534118473,-26.00017534118473,False
sp,4,vehev1,allgreen,27548,1121.68,961.32,1847.00,725.3199999999999,-1.1117961323831143,-11.179613238311426,False
sp,4,vehev1,kapusta2,2094,1203.57,661.90,1929.00,725.4300000000001,-1.1928226677634512,-19.282266776345125,False
sp,4,vehev1,rfid,27548,1294.42,911.64,2022.00,727.5799999999999,-1.2830140054911834,-28.301400549118338,False
sp,4,vehev1,fuzzy,31737,1205.05,424.34,1729.00,523.95,-1.1947393989867443,-19.47393989867443,False
sp,4,vehev1,rfid,15239,1384.99,872.93,2112.00,727.01,-1.3757586593954565,-37.57586593954565,False
sp,4,vehev1,no-preemption,4771,1908.59,368.19,2635.00,726.4100000000001,,,False
sp,4,vehev1,kapusta2,4771,1049.78,836.22,1775.00,725.22,-1.0247154598520196,-2.4715459852019617,False
sp,4,vehev1,rfid,25029,1163.06,943.94,1889.00,725.94,1.0995305487249154,9.05209489998593,False
sp,4,vehev1,allgreen,12811,492.96,788.45,1219.00,726.04,2.0477726387536515,51.16645368361616,False
sp,4,vehev1,fuzzy,10105,1475.27,428.36,2001.00,525.73,-1.4639826934336266,-46.398269343362664,False
sp,4,vehev1,kapusta2,30366,1197.78,620.24,1924.00,726.22,-1.1908610970262774,-19.08610970262774,False
sp,4,vehev1,tpn4,12811,600.12,583.33,1325.00,724.88,1.682113577284543,40.550982198579455,False
sp,4,vehev1,tpn4,2094,703.73,614.69,1430.00,726.27,1.4338027368450967,30.255398856304694,False
sp,4,vehev1,tpn4,6479,675.30,625.90,1402.00,726.7,1.8957500370205835,47.250429620371825,False
sp,4,vehev1,fuzzy,14368,1386.90,698.67,1911.00,524.0999999999999,-1.3761249417064385,-37.61249417064385,False
sp,4,vehev1,fuzzy,16993,1656.06,458.84,2181.00,524.94,-1.2948084440969507,-29.480844409695074,False
sp,4,vehev1,tpn4,22760,466.25,525.93,1193.00,726.75,2.1964182305630024,54.47133036481524,False
sp,4,vehev1,rfid,10105,1232.18,916.37,1959.00,726.8199999999999,-1.2227525776264998,-22.27525776264998,False
sp,4,vehev1,allgreen,16250,992.65,861.42,1720.00,727.35,1.0141137359593009,1.391731071066693,False
sp,4,vehev1,tpn4,30616,833.78,869.09,1559.00,725.22,1.2301326489001896,18.707953902852804,False
sp,4,vehev1,kapusta2,24847,1275.43,891.48,2001.00,725.5699999999999,-1.247608334148489,-24.760833414848893,False
sp,4,vehev1,no-preemption,20276,1905.53,449.74,2634.00,728.47,,,False
sp,4,vehev1,no-preemption,30616,1908.52,439.97,2634.00,725.48,,,False
sp,4,vehev1,fuzzy,6325,1295.30,467.56,1821.00,525.7,-1.0130136236372451,-1.301362363724512,False
sp,4,vehev1,kapusta2,27226,1141.46,714.75,1869.00,727.54,-1.1119163817372415,-11.19163817372415,False
sp,4,vehev1,allgreen,22570,363.18,546.17,1089.00,725.8199999999999,2.820309488407952,64.54289842621158,False
sp,4,vehev1,allgreen,17651,695.63,760.30,1422.00,726.37,1.471975044204534,32.06406562820451,False
sp,4,vehev1,no-preemption,22737,1909.01,614.99,2635.00,725.99,,,False
sp,4,vehev1,kapusta2,21907,1323.60,740.58,2049.00,725.4000000000001,-1.3109882926249479,-31.09882926249479,False
sp,4,vehev1,no-preemption,11718,1908.44,470.88,2634.00,725.56,,,False
sp,4,vehev1,allgreen,30616,749.19,732.89,1475.00,725.81,1.3690252138976762,26.95532632646296,False
sp,4,vehev1,allgreen,10105,847.66,802.49,1575.00,727.34,1.1888139112379965,15.882545573627338,False
sp,4,vehev1,tpn4,31737,873.90,712.38,1601.00,727.1,1.1541709577754893,13.357722851789067,False
sp,4,vehev1,kapusta2,25029,1278.63,634.59,2005.00,726.3699999999999,1.0001485965447392,0.014857446708671507,False
sp,4,vehev1,rfid,12811,1204.54,1078.01,1931.00,726.46,-1.193240017038644,-19.32400170386439,False
sp,4,vehev1,allgreen,24847,540.44,696.07,1266.00,725.56,1.89160683887203,47.13489191039811,False
sp,4,vehev1,fuzzy,30366,1655.58,470.59,2180.00,524.4200000000001,-1.646016643302413,-64.6016643302413,False
sp,4,vehev1,tpn4,30366,940.26,657.74,1667.00,726.74,1.0697147597473038,6.517135443075728,False
sp,4,vehev1,no-preemption,16993,2177.56,439.90,2904.00,726.44,,,False
sp,4,vehev1,tpn4,32668,773.89,675.69,1500.00,726.11,1.6756903435888821,40.323103022825414,False
sp,4,vehev1,kapusta2,16250,1042.04,650.57,1768.00,725.96,-1.0351459281187292,-3.5145928118729186,False
sp,4,vehev1,fuzzy,2094,1655.52,661.49,2180.00,524.48,-1.6407369599904857,-64.07369599904857,False
