scenario,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported
augmented-downtown,vehev7,tpn4,31737,6385.82,38864.64,7035.00,649.1800000000003,1.284323704708244,22.138009573905126,False
augmented-downtown,vehev1,tpn4,20276,24281.04,120535.70,25159.00,877.9599999999991,1.1512101623324207,13.134887727716016,False
augmented-downtown,vehev2,fuzzy,20276,1075.59,24554.11,1425.00,349.4100000000001,1.0972954378527136,8.866840642581176,False
augmented-downtown,vehev2,rfid,11718,783.97,16399.27,1279.00,495.03,1.3967753868132708,28.40652767504086,False
augmented-downtown,vehev7,rfid,16993,8642.25,54795.55,9291.00,648.75,1.0063675547455815,0.6327265535891802,False
augmented-downtown,vehev2,no-preemption,10105,998.21,16515.31,1494.00,495.78999999999996,,,False
augmented-downtown,vehev3,kapusta2,2094,12754.76,88952.36,13417.00,662.2399999999998,-1.0050216570286257,-0.502165702862567,False
augmented-downtown,vehev1,kapusta2,2094,30437.97,71435.22,31316.00,878.0299999999988,-1.1801276359815605,-18.012763598156045,False
augmented-downtown,vehev2,no-preemption,32668,1089.38,14124.62,1585.00,495.6199999999999,,,False
augmented-downtown,vehev3,tpn3,12811,1250.03,35978.97,1912.00,661.97,9.427909730166476,89.39319500694516,False
augmented-downtown,vehev1,fuzzy,31737,25951.78,107278.69,26581.00,629.2200000000012,-1.0056315378519711,-0.5631537851971125,False
augmented-downtown,vehev2,tpn4,11718,229.43,39486.29,725.00,495.57,4.772828313646864,79.0480626101568,False
augmented-downtown,vehev7,tpn4,20276,6095.59,40522.92,6744.00,648.4099999999999,1.1801581143088693,15.265591290229308,False
augmented-downtown,vehev3,rfid,10105,14412.02,80378.18,15074.00,661.9799999999996,-1.0470427549130008,-4.704275491300081,False
augmented-downtown,vehev3,allgreen,16993,1138.50,39886.68,1800.00,661.5,11.364830917874396,91.20092496556884,False
augmented-downtown,vehev7,tpn4,30616,11155.78,50611.22,11805.00,649.2199999999993,1.113045434743245,10.156407925011813,False
augmented-downtown,vehev3,tpn4,31737,998.63,40602.01,1660.00,661.37,13.226720607231908,92.4395469618279,False
augmented-downtown,vehev3,allgreen,17651,1222.40,36447.72,1884.00,661.5999999999999,9.713947971204188,89.7055244380104,False
augmented-downtown,vehev3,kapusta2,10105,13959.64,91917.94,14621.00,661.3600000000006,-1.0141770496567255,-1.4177049656725504,False
augmented-downtown,vehev3,fuzzy,31737,11797.26,42272.90,12265.00,467.7399999999998,1.1196328639022959,10.685008252199324,False
augmented-downtown,vehev7,rfid,21907,8790.94,50417.90,9440.00,649.0599999999995,-1.1789143078608681,-17.891430786086815,False
augmented-downtown,vehev1,allgreen,12811,25431.69,65790.17,26310.00,878.3100000000013,1.1025979791354803,9.30511220562229,False
augmented-downtown,vehev1,fuzzy,10105,23529.94,110845.48,24159.00,629.0600000000013,1.0049600636465712,0.49355828415442726,False
augmented-downtown,vehev2,rfid,30366,841.48,15922.13,1337.00,495.52,1.2943623140181586,22.741879211884175,False
augmented-downtown,vehev7,kapusta2,21907,11853.29,54947.82,12502.00,648.7099999999991,-1.58959260058926,-58.959260058926,False
augmented-downtown,vehev2,rfid,10105,534.45,14685.54,1030.00,495.54999999999995,1.8677331836467395,46.45916189980064,False
augmented-downtown,vehev3,rfid,16993,11825.55,78527.30,12487.00,661.4500000000007,1.094144458397284,8.60439018584328,False
augmented-downtown,vehev1,kapusta2,30366,30823.33,68625.58,31701.00,877.6699999999983,-1.1432218385931805,-14.322183859318049,False
augmented-downtown,vehev1,tpn3,22760,23729.59,65605.60,24607.00,877.4099999999999,1.2347777605934194,19.013766532415367,False
augmented-downtown,vehev7,allgreen,20276,5993.67,39974.31,6643.00,649.3299999999999,1.2002262386818092,16.682374724761463,False
augmented-downtown,vehev2,allgreen,17651,238.99,10008.83,734.00,495.01,4.597723754131971,78.25010693386481,False
augmented-downtown,vehev1,tpn4,12811,26640.44,123413.43,27519.00,878.5600000000013,1.0525700776713898,4.99444918552987,False
augmented-downtown,vehev2,fuzzy,30366,908.07,23304.35,1258.00,349.92999999999995,1.199444976708844,16.62810554729246,False
augmented-downtown,vehev3,no-preemption,30616,12684.19,88045.79,13346.00,661.8099999999995,,,False
augmented-downtown,vehev7,rfid,30366,7117.75,41542.59,7766.00,648.25,-1.0192165875521761,-1.9216587552176145,False
augmented-downtown,vehev1,tpn3,17651,28217.26,88615.79,29095.00,877.7400000000016,-1.039595793022979,-3.959579302297911,False
augmented-downtown,vehev3,tpn3,21907,1174.59,40585.04,1836.00,661.4100000000001,10.354430056445228,90.34229798696126,False
augmented-downtown,vehev7,rfid,12811,7000.52,50164.82,7649.00,648.4799999999996,1.080898276128059,7.484356105909329,False
augmented-downtown,vehev2,no-preemption,30616,996.93,15035.33,1492.00,495.07000000000005,,,False
augmented-downtown,vehev3,fuzzy,6479,13609.15,46417.91,14078.00,468.85000000000036,-1.1817714479731918,-18.17714479731918,False
augmented-downtown,vehev1,tpn4,2094,21857.67,116647.16,22736.00,878.3300000000017,1.1800022600762112,15.254399602979207,False
augmented-downtown,vehev1,tpn3,2094,20895.38,61127.10,21773.00,877.619999999999,1.234344625462662,18.985348226782605,False
augmented-downtown,vehev7,kapusta2,30616,10070.98,50461.53,10720.00,649.0200000000004,1.2329376088523658,18.89289508081331,False
augmented-downtown,vehev1,tpn3,32668,24348.37,83158.15,25227.00,878.630000000001,1.1843096683679442,15.562624648833179,False
augmented-downtown,vehev7,no-preemption,11718,7685.69,50633.72,8335.00,649.3100000000004,,,False
augmented-downtown,vehev1,tpn4,6479,19994.35,112058.00,20873.00,878.6500000000015,1.222349313681115,18.1903250725857,False
augmented-downtown,vehev2,rfid,12811,1115.80,16589.81,1611.00,495.20000000000005,1.05836171356874,5.514344748162459,False
augmented-downtown,vehev2,allgreen,16993,214.87,13274.56,710.00,495.13,4.238842090566389,76.40865173473868,False
augmented-downtown,vehev3,tpn3,11718,811.23,40300.97,1473.00,661.77,15.413853037979365,93.51232947702289,False
augmented-downtown,vehev1,fuzzy,16993,29813.03,112089.07,30441.00,627.9700000000012,-1.0237832863159737,-2.3783286315973706,False
augmented-downtown,vehev1,tpn4,22760,29569.25,124478.41,30447.00,877.75,-1.0091628991320023,-0.91628991320023,False
augmented-downtown,vehev1,rfid,10105,24529.96,82568.35,25409.00,879.0400000000009,-1.0373545512789337,-3.7354551278933723,False
augmented-downtown,vehev1,tpn4,30616,21735.13,116335.16,22613.00,877.869999999999,1.178943489180879,15.178292328940014,False
augmented-downtown,vehev3,tpn4,10105,1092.84,49170.36,1755.00,662.1600000000001,12.595164891475422,92.06044534854155,False
augmented-downtown,vehev1,kapusta2,24847,30065.16,86115.94,30943.00,877.8400000000001,-1.0826188830918264,-8.261888309182641,False
augmented-downtown,vehev7,fuzzy,21907,9889.43,50309.59,10354.00,464.5699999999997,-1.3262279714784204,-32.62279714784204,False
augmented-downtown,vehev1,no-preemption,20276,27952.58,65727.71,28830.00,877.4199999999983,,,False
augmented-downtown,vehev3,fuzzy,16993,13130.98,46723.94,13602.00,471.02000000000044,-1.0148482942082995,-1.4848294208299473,False
augmented-downtown,vehev3,tpn4,32668,1719.10,44778.83,2381.00,661.9000000000001,7.064481414693735,85.84467930059162,False
augmented-downtown,vehev1,no-preemption,30616,25624.49,64528.73,26502.00,877.5099999999984,,,False
augmented-downtown,vehev3,tpn3,31737,11352.66,75804.74,12015.00,662.3400000000001,1.163480629209366,14.050997077661531,False
augmented-downtown,vehev2,kapusta2,2094,716.73,14087.63,1212.00,495.27,1.396704477278752,28.4028929334905,False
augmented-downtown,vehev3,tpn4,17651,777.71,42472.02,1440.00,662.29,15.268326239858045,93.450493627851,False
augmented-downtown,vehev7,rfid,20276,6888.86,46272.79,7537.00,648.1400000000003,1.0442598630252322,4.238395498320779,False
augmented-downtown,vehev7,fuzzy,11718,8651.25,52879.08,9115.00,463.75,-1.125630880246276,-12.5630880246276,False
augmented-downtown,vehev2,allgreen,22760,211.62,13250.84,707.00,495.38,5.570314715055288,82.04769297330313,False
augmented-downtown,vehev7,rfid,24847,7083.82,43421.04,7733.00,649.1800000000003,-1.0285605594210643,-2.856055942106428,False
augmented-downtown,vehev1,allgreen,17651,24857.38,90465.03,25735.00,877.619999999999,1.0919304448015035,8.419075156221611,False
augmented-downtown,vehev7,fuzzy,16993,13260.54,59714.63,13722.00,461.4599999999991,-1.5246766805254057,-52.467668052540574,False
augmented-downtown,vehev7,rfid,22760,8991.35,46427.42,9640.00,648.6499999999996,1.0298231077646849,2.8959447054376586,False
augmented-downtown,vehev3,rfid,12811,12981.38,79179.07,13643.00,661.6200000000008,-1.1015012935748911,-10.150129357489114,False
augmented-downtown,vehev1,kapusta2,21907,30109.02,71671.89,30987.00,877.9799999999996,-1.080705600613341,-8.07056006133411,False
augmented-downtown,vehev3,kapusta2,12811,12324.87,91277.99,12987.00,662.1299999999992,-1.0457948421618017,-4.579484216180174,False
augmented-downtown,vehev2,kapusta2,21907,1955.20,18532.38,2450.00,494.79999999999995,-1.7954745812518367,-79.54745812518367,False
augmented-downtown,vehev3,allgreen,6479,1324.33,36897.57,1986.00,661.6700000000001,8.695634773810154,88.49997698831788,False
augmented-downtown,vehev1,no-preemption,11718,28130.20,66235.34,29008.00,877.7999999999993,,,False
augmented-downtown,vehev1,allgreen,30616,22484.04,61050.86,23362.00,877.9599999999991,1.1396746314274482,12.255658551643368,False
augmented-downtown,vehev1,allgreen,10105,22278.36,64162.03,23157.00,878.6399999999994,1.061417896110845,5.786401033550215,False
augmented-downtown,vehev1,tpn3,11718,25926.49,68441.26,26805.00,878.5099999999984,1.084998393534952,7.833964920263625,False
augmented-downtown,vehev3,tpn3,6479,1229.69,36029.59,1891.00,661.31,9.364872447527425,89.32179796785138,False
augmented-downtown,vehev3,no-preemption,6479,11515.89,92661.70,12177.00,661.1100000000006,,,False
augmented-downtown,vehev2,tpn3,31737,233.69,13699.92,729.00,495.31,5.428687577560016,81.57934149436794,False
augmented-downtown,vehev2,tpn4,24847,213.39,42761.83,709.00,495.61,4.689488729556212,78.67571375750732,False
augmented-downtown,vehev2,no-preemption,20276,1180.24,17290.57,1676.00,495.76,,,False
augmented-downtown,vehev7,no-preemption,17651,7825.80,35669.12,8474.00,648.1999999999998,,,False
augmented-downtown,vehev1,tpn4,31737,34070.83,124221.09,34949.00,878.1699999999983,-1.3202447450152965,-32.02447450152965,False
augmented-downtown,vehev7,allgreen,17651,4919.29,27030.80,5567.00,647.71,1.5908393284396734,37.14010069258096,False
augmented-downtown,vehev7,allgreen,31737,5632.16,38638.62,6281.00,648.8400000000001,1.4561837731882616,31.327349032977047,False
augmented-downtown,vehev3,allgreen,21907,1546.20,38401.69,2208.00,661.8,7.865871168024834,87.28685000505665,False
augmented-downtown,vehev3,no-preemption,2094,12691.03,94976.55,13353.00,661.9699999999993,,,False
augmented-downtown,vehev7,kapusta2,11718,8869.39,52905.22,9518.00,648.6100000000006,-1.1540134978121679,-15.401349781216789,False
augmented-downtown,vehev1,rfid,12811,27987.04,83614.12,28865.00,877.9599999999991,1.001925534104357,0.19218335483166538,False
augmented-downtown,vehev1,allgreen,24847,26000.83,85020.36,26879.00,878.1699999999983,1.0680724423028034,6.373391879303303,False
augmented-downtown,vehev2,allgreen,24847,198.79,13253.21,694.00,495.21000000000004,5.0339051260123755,80.13470705213403,False
augmented-downtown,vehev1,fuzzy,30366,28883.54,111106.14,29513.00,629.4599999999991,-1.0712760011290043,-7.127600112900434,False
augmented-downtown,vehev1,tpn3,31737,22503.78,79069.13,23382.00,878.2200000000012,1.1467606775395067,12.797847049865451,False
augmented-downtown,vehev1,tpn4,30366,25184.06,118394.94,26062.00,877.9399999999987,1.070590286077781,6.593585519666522,False
augmented-downtown,vehev2,tpn4,32668,263.74,44335.92,759.00,495.26,4.130507317812998,75.78989884154291,False
augmented-downtown,vehev3,tpn4,16993,1058.58,41019.78,1720.00,661.4200000000001,12.222845698955206,91.81859916561427,False
augmented-downtown,vehev1,no-preemption,16993,29120.45,67652.46,29998.00,877.5499999999993,,,False
augmented-downtown,vehev2,kapusta2,32668,1004.00,13400.57,1499.00,495.0,1.0850398406374504,7.837485542235045,False
augmented-downtown,vehev3,no-preemption,30366,10869.35,75630.99,11531.00,661.6499999999996,,,False
augmented-downtown,vehev3,fuzzy,32668,11693.56,43644.34,12161.00,467.4400000000005,1.0385673823882546,3.713517586077708,False
augmented-downtown,vehev1,tpn4,32668,25279.22,122298.57,26158.00,878.7799999999988,1.1407001481849517,12.334542816429861,False
augmented-downtown,vehev7,fuzzy,30616,13314.76,52828.58,13775.00,460.2399999999998,-1.072310377236168,-7.2310377236167955,False
augmented-downtown,vehev3,kapusta2,30616,13322.82,94905.65,13985.00,662.1800000000003,-1.0503485047133478,-5.034850471334784,False
augmented-downtown,vehev3,no-preemption,22760,11228.79,78472.13,11891.00,662.2099999999991,,,False
augmented-downtown,vehev2,kapusta2,6479,767.52,11877.40,1263.00,495.48,1.5356212215968312,34.879774651711315,False
augmented-downtown,vehev1,fuzzy,2094,25672.61,106091.60,26301.00,628.3899999999994,1.0046543767852196,0.4632813923643231,False
augmented-downtown,vehev2,allgreen,31737,235.95,13594.96,731.00,495.05,5.376689976689978,81.40119656637475,False
augmented-downtown,vehev1,allgreen,20276,26791.96,67806.64,27670.00,878.0400000000009,1.04331971233161,4.1521033121093005,False
augmented-downtown,vehev2,allgreen,2094,231.77,12307.02,727.00,495.23,4.319195754411701,76.84754160589775,False
augmented-downtown,vehev1,no-preemption,21907,27860.52,70718.09,28739.00,878.4799999999996,,,False
augmented-downtown,vehev2,kapusta2,30616,522.13,14544.02,1017.00,494.87,1.9093520770689292,47.62621247228993,False
augmented-downtown,vehev3,rfid,11718,12132.52,75269.61,12794.00,661.4799999999996,1.0306333721271426,2.9722860675390095,False
augmented-downtown,vehev2,fuzzy,12811,1330.09,25439.78,1679.00,348.9100000000001,-1.1263167699759509,-12.631676997595086,False
augmented-downtown,vehev7,kapusta2,6479,6480.12,35529.23,7129.00,648.8800000000001,1.70913810238082,41.49097731733876,False
augmented-downtown,vehev2,tpn4,31737,231.37,46316.44,727.00,495.63,5.483122271686044,81.76221593372378,False
augmented-downtown,vehev3,fuzzy,17651,14163.63,49124.15,14632.00,468.3700000000008,-1.192794035537163,-19.27940355371629,False
augmented-downtown,vehev3,tpn3,16993,1598.16,41253.52,2260.00,661.8399999999999,8.096098012714622,87.64837087656872,False
augmented-downtown,vehev3,fuzzy,30366,14674.95,49923.79,15143.00,468.0499999999993,-1.350122132418222,-35.012213241822195,False
augmented-downtown,vehev7,allgreen,30366,4751.21,38440.83,5400.00,648.79,1.469846628543045,31.965690801956026,False
augmented-downtown,vehev1,kapusta2,17651,29913.42,85230.47,30792.00,878.5800000000017,-1.1020866514654308,-10.208665146543083,False
augmented-downtown,vehev1,kapusta2,30616,,32301.92,,,,,True
augmented-downtown,vehev1,tpn3,16993,27667.64,68687.40,28546.00,878.3600000000006,1.0525093575021216,4.988968233663971,False
augmented-downtown,vehev7,no-preemption,31737,8201.46,46368.28,8850.00,648.5400000000009,,,False
augmented-downtown,vehev2,kapusta2,12811,1456.41,16566.66,1952.00,495.5899999999999,-1.2332842190834266,-23.328421908342655,False
augmented-downtown,vehev3,kapusta2,17651,12407.26,82176.03,13069.00,661.7399999999998,-1.0448808480141616,-4.488084801416159,False
augmented-downtown,vehev3,tpn4,2094,1152.07,47698.70,1814.00,661.9300000000001,11.01584973135313,90.92217101370022,False
augmented-downtown,vehev3,fuzzy,21907,12272.77,44120.10,12742.00,469.22999999999956,-1.0090904531331066,-0.9090453133106635,False
augmented-downtown,vehev3,tpn3,2094,1434.94,45841.58,2097.00,662.06,8.844293141176635,88.6932739107858,False
augmented-downtown,vehev7,tpn4,32668,5500.70,30777.75,6150.00,649.3000000000002,1.4135437307978984,29.255814432035066,False
augmented-downtown,vehev1,fuzzy,30616,24947.51,114342.73,25576.00,628.4900000000016,1.027136175113268,2.6419257514978978,False
augmented-downtown,vehev7,no-preemption,12811,7566.85,49693.09,8215.00,648.1499999999996,,,False
augmented-downtown,vehev7,allgreen,10105,5059.24,42585.58,5708.00,648.7600000000002,1.37117037341577,27.069602772348023,False
augmented-downtown,vehev3,fuzzy,10105,13841.72,47849.87,14312.00,470.28000000000065,-1.0056100839115114,-0.561008391151141,False
augmented-downtown,vehev7,no-preemption,21907,7456.81,45744.91,8107.00,650.1899999999996,,,False
augmented-downtown,vehev3,tpn4,22760,2123.34,57999.47,2785.00,661.6599999999999,5.288267540761254,81.09021541947085,False
augmented-downtown,vehev1,tpn3,30366,26153.32,67202.34,27031.00,877.6800000000003,1.0309134748475528,2.99864882958526,False
augmented-downtown,vehev3,rfid,21907,15253.99,82345.66,15916.00,662.0100000000002,-1.2542120223216011,-25.421202232160113,False
augmented-downtown,vehev2,tpn3,30616,216.13,13582.03,711.00,494.87,4.612640540415491,78.32044376235041,False
augmented-downtown,vehev7,tpn4,12811,7999.60,51422.09,8649.00,649.3999999999996,-1.0571902442892354,-5.719024428923536,False
augmented-downtown,vehev7,kapusta2,2094,5936.25,41158.83,6585.00,648.75,1.1067138344914718,9.642405395655517,False
augmented-downtown,vehev1,no-preemption,12811,28040.93,65899.46,28919.00,878.0699999999997,,,False
augmented-downtown,vehev7,fuzzy,6479,5467.68,31044.81,5931.00,463.3199999999997,2.0256159833786906,50.63230107752121,False
augmented-downtown,vehev2,no-preemption,30366,1089.18,16138.84,1584.00,494.81999999999994,,,False
augmented-downtown,vehev7,fuzzy,31737,9012.21,47352.83,9475.00,462.7900000000009,-1.0988543503229913,-9.885435032299128,False
augmented-downtown,vehev2,tpn4,17651,260.04,33578.63,755.00,494.96,4.225542224273188,76.33439812160428,False
augmented-downtown,vehev3,kapusta2,30366,12985.68,90718.58,13648.00,662.3199999999997,-1.1947062151830605,-19.470621518306054,False
augmented-downtown,vehev1,allgreen,30366,27529.44,69496.15,28407.00,877.5600000000013,-1.0210531117903434,-2.1053111790343415,False
augmented-downtown,vehev7,fuzzy,12811,7415.02,48366.03,7878.00,462.97999999999956,1.0204760068078036,2.00651526064346,False
augmented-downtown,vehev2,fuzzy,17651,1322.96,30265.53,1672.00,349.03999999999996,-1.2039934110537764,-20.399341105377644,False
augmented-downtown,vehev1,tpn3,21907,27080.49,67637.92,27959.00,878.5099999999984,1.028804131682994,2.7997682742461283,False
augmented-downtown,vehev2,tpn3,30366,234.51,12913.30,730.00,495.49,4.644492772163234,78.46912356084394,False
augmented-downtown,vehev2,rfid,6479,758.90,10895.31,1254.00,495.1,1.5530636447489787,35.61113845005175,False
augmented-downtown,vehev7,kapusta2,16993,9853.58,55521.83,10503.00,649.4200000000001,-1.1329496118326647,-13.294961183266473,False
augmented-downtown,vehev2,kapusta2,30366,1348.60,17035.04,1844.00,495.4000000000001,-1.2381791806680253,-23.817918066802534,False
augmented-downtown,vehev3,no-preemption,12811,11785.17,87054.74,12447.00,661.8299999999999,,,False
augmented-downtown,vehev3,tpn3,20276,11173.36,88795.22,11835.00,661.6399999999994,1.1513269061410354,13.143695794294086,False
augmented-downtown,vehev2,allgreen,20276,207.44,13022.35,703.00,495.56,5.689548785190898,82.42391378024809,False
augmented-downtown,vehev1,allgreen,31737,19670.66,78471.76,20549.00,878.3400000000001,1.3119259851982599,23.776187736011735,False
augmented-downtown,vehev7,allgreen,30616,5629.08,39189.99,6278.00,648.9200000000001,2.2058471366546577,54.665942921295105,False
augmented-downtown,vehev7,tpn4,22760,6971.08,42569.23,7620.00,648.9200000000001,1.328273380882159,24.71429342837086,False
augmented-downtown,vehev3,fuzzy,11718,14232.77,49489.19,14701.00,468.22999999999956,-1.13824097221889,-13.824097221888998,False
augmented-downtown,vehev2,rfid,21907,904.05,15288.28,1399.00,494.95000000000005,1.2045351473922903,16.980421686746993,False
augmented-downtown,vehev1,tpn3,10105,21777.51,59979.14,22656.00,878.4900000000016,1.0858289124881588,7.904460039794237,False
augmented-downtown,vehev1,kapusta2,32668,27963.45,98543.59,28842.00,878.5499999999993,1.0312035889706026,3.025938748113899,False
augmented-downtown,vehev1,no-preemption,30366,26961.81,69593.22,27840.00,878.1899999999987,,,False
augmented-downtown,vehev2,tpn4,10105,246.99,33412.14,742.00,495.01,4.041499655856512,75.25670951002294,False
augmented-downtown,vehev3,allgreen,24847,1180.31,41664.66,1842.00,661.69,8.99290864264473,88.88012722315491,False
augmented-downtown,vehev1,allgreen,6479,23545.96,88565.52,24424.00,878.0400000000009,1.0379733933124835,3.6584168300594855,False
augmented-downtown,vehev2,fuzzy,6479,1329.92,27828.00,1680.00,350.0799999999999,-1.1283704671565051,-12.837046715650512,False
augmented-downtown,vehev1,tpn4,16993,27151.62,124541.34,28030.00,878.380000000001,1.072512432039046,6.760987553420373,False
augmented-downtown,vehev2,allgreen,30366,193.56,13938.47,689.00,495.44,5.627092374457533,82.22883269982924,False
augmented-downtown,vehev3,kapusta2,20276,13479.65,96359.42,14141.00,661.3500000000004,-1.0478428878926693,-4.784288789266933,False
augmented-downtown,vehev7,no-preemption,20276,7193.76,41633.05,7842.00,648.2399999999998,,,False
augmented-downtown,vehev7,tpn4,11718,8017.87,51960.42,8667.00,649.1300000000001,-1.0432205826672687,-4.322058266726869,False
augmented-downtown,vehev3,tpn3,32668,2669.11,43791.30,3331.00,661.8899999999999,4.5500372783437175,78.02215808737252,False
augmented-downtown,vehev2,tpn3,16993,244.78,12294.56,740.00,495.22,3.720892229757333,73.12472551602987,False
augmented-downtown,vehev7,allgreen,22760,3657.77,32798.96,4307.00,649.23,2.5314604253411233,60.497111075112045,False
augmented-downtown,vehev7,fuzzy,20276,6986.66,42714.21,7449.00,462.34000000000015,1.0296422038570647,2.878883921620967,False
augmented-downtown,vehev7,tpn4,30366,6307.56,41124.38,6956.00,648.4399999999996,1.1071713943268078,9.679747406405049,False
augmented-downtown,vehev3,tpn3,30366,12185.08,89731.39,12847.00,661.9200000000001,-1.1210495567812242,-12.104955678122419,False
augmented-downtown,vehev3,tpn3,10105,980.95,38757.48,1642.00,661.05,14.03180590244151,92.87333357550219,False
augmented-downtown,vehev2,tpn3,24847,240.62,13311.21,736.00,495.38,4.158798104895686,75.95459133198094,False
augmented-downtown,vehev2,tpn3,11718,275.38,13853.16,771.00,495.62,3.976432565908926,74.85183054345543,False
augmented-downtown,vehev7,allgreen,32668,5053.23,31144.60,5703.00,649.7700000000004,1.5387148417942584,35.01070030403268,False
augmented-downtown,vehev1,no-preemption,2094,25792.10,66225.84,26670.00,877.9000000000015,,,False
