scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
augmented-downtown,2,vehev7,allgreen,10105,21680.32,67231.79,22330.00,649.6800000000003,-1.03364345357684,-3.3643453576839955,False,22332.18604651163,261081,1.33,9709.57,0.0,-1.7731960924070256,-1.3434515953730353
augmented-downtown,2,vehev1,no-preemption,27548,27320.58,164632.37,28199.00,878.4199999999983,,,False,,260074,1.39,10231.55,,,
augmented-downtown,2,vehev3,fuzzy,10105,1539.20,20895.81,2008.00,468.79999999999995,1.048622661122661,4.636811974920074,False,29.94736842105263,129911,1.26,2037.36,2.4390243902439046,7.932161110583902,6.095674550396113
augmented-downtown,2,vehev7,no-preemption,21907,17399.41,72387.63,18048.00,648.5900000000001,,,False,,256450,1.25,8956.56,,,
augmented-downtown,2,vehev3,rfid,21907,1029.28,185146.37,1692.00,662.72,1.482055417379139,32.52613982759186,False,149.2173913043478,119954,1.24,1837.10,0.8130081300812941,14.846179874756071,11.74661565626839
augmented-downtown,2,vehev2,tpnx,22760,1827.96,72960.10,2323.00,495.03999999999996,2.0246996652005516,50.609958741661195,False,292.73333333333335,139771,1.25,2234.82,2.4590163934426146,32.660588054502604,22.609990808721747
augmented-downtown,2,vehev7,kapusta2,2094,22805.39,100817.87,23455.00,649.6100000000006,-1.1239874182590985,-12.398741825909854,False,8346.790697674418,258757,1.30,10078.38,0.0,-4.833627878577307,-0.8052514706455183
augmented-downtown,2,vehev1,no-preemption,12811,31730.65,202407.00,32609.00,878.3499999999985,,,False,,260397,1.42,10501.62,,,
augmented-downtown,2,vehev7,allgreen,4771,18493.01,77817.43,19143.00,649.9900000000016,1.2571977195708,20.45801671185069,False,19147.093023255813,258147,1.26,9277.00,-5.97014925373135,6.252305291889105,0.00852154983751463
augmented-downtown,2,vehev2,no-preemption,30366,4238.04,126238.97,4734.00,495.96000000000004,,,False,,189366,1.23,3615.29,,,
augmented-downtown,2,vehev7,rfid,27226,18481.04,198915.84,19130.00,648.9599999999991,1.0829736854635885,7.661652963254594,False,184.06976744186048,257001,1.29,9127.61,-2.2727272727272707,2.781517474086026,0.1488048985173851
augmented-downtown,2,vehev7,fuzzy,31737,,23959.08,,,,,True,20.5,189888,1.23,3708.33,,,
augmented-downtown,2,vehev3,kapusta2,30366,1024.86,12807.29,1687.00,662.1400000000001,1.750336631344769,42.868132787022326,False,486.3478260869565,119531,1.25,1829.97,0.8064516129032251,21.40215696633122,16.45395325430552
augmented-downtown,2,vehev2,fuzzy,4771,3759.00,31477.89,4108.00,349.0,-1.0417070805043647,-4.170708050436467,False,28.714285714285715,178399,1.23,3281.97,0.8196721311475308,-0.17734176596990725,0.20138846155998147
augmented-downtown,2,vehev3,tpnx,6479,49.20,13599.80,711.00,661.8,32.855487804878045,96.95636842789006,False,249.43478260869566,75659,1.37,1148.39,11.38211382113823,48.20983228029348,45.53575927725587
augmented-downtown,2,vehev1,tpnx,6479,30944.32,356882.46,31822.00,877.6800000000003,-1.3246479834900158,-32.464798349001576,False,856.4,259476,1.43,10355.08,5.925925925925912,-5.639396508366912,-0.5662461484797321
augmented-downtown,2,vehev1,allgreen,30366,21118.85,266695.10,21997.00,878.1500000000015,1.2126763531158185,17.53776698699315,False,21999.47272727273,257442,1.30,9550.69,-2.985074626865669,6.3774412401593095,1.2989303377678896
augmented-downtown,2,vehev3,no-preemption,22570,1615.39,263814.98,2277.00,661.6099999999999,,,False,,138035,1.23,2208.70,,,
augmented-downtown,2,vehev1,allgreen,6325,20038.12,88526.87,20916.00,877.880000000001,1.4038183222777387,28.765711051735742,False,20917.836363636365,258823,1.27,9408.44,-7.971014492753614,8.990272629485464,0.0968835159066539
augmented-downtown,2,vehev7,fuzzy,12811,23209.81,72972.48,23672.00,462.1899999999987,-1.0278659804132577,-2.786598041325772,False,36.7906976744186,257710,1.34,9890.31,0.0,-1.3088820213612573,0.44887048425477083
augmented-downtown,2,vehev2,fuzzy,17651,4380.55,31545.55,4730.00,349.4499999999998,-1.2142122608953554,-21.421226089535537,False,28.714285714285715,188235,1.24,3595.79,0.8130081300812941,-9.673218163628828,-5.512892376681622
augmented-downtown,2,vehev1,tpnx,12811,28050.13,404483.34,28928.00,877.869999999999,1.131212226110895,11.599258130545708,False,938.7818181818182,258822,1.40,10125.35,-1.4084507042253502,3.5829710082825317,0.604845677945598
augmented-downtown,2,vehev3,allgreen,16250,1399.32,21193.52,2061.00,661.6800000000001,1.0248978075065032,2.4292965917331544,False,2065.608695652174,132747,1.23,2084.41,-0.8064516129032251,0.705500138146542,0.2599685933895812
augmented-downtown,2,vehev2,no-preemption,22737,4597.12,451306.40,5092.00,494.8800000000001,,,False,,193496,1.21,3807.62,,,
augmented-downtown,2,vehev3,allgreen,27226,1110.13,12504.25,1772.00,661.8699999999999,1.6191527118445586,38.23930302035639,False,1777.2608695652175,122937,1.25,1890.51,0.8064516129032251,18.592503918562798,13.864424592748293
augmented-downtown,2,vehev7,fuzzy,4771,24239.69,81618.21,24702.00,462.3100000000013,-1.0425955628044974,-4.259556280449739,False,36.81395348837209,259601,1.35,10021.54,0.746268656716409,-1.2715611108248037,-0.5546754257869768
augmented-downtown,2,vehev2,rfid,6479,3820.90,27074.50,4316.00,495.0999999999999,1.1566960663717971,13.54686602015558,False,142.0,182677,1.22,3387.94,0.8264462809917328,8.696366924215027,4.925549466277368
augmented-downtown,2,vehev7,kapusta2,16993,19633.41,77046.06,20281.00,647.5900000000001,,,False,5680.3488372093025,257035,1.31,9367.70,,,
augmented-downtown,2,vehev1,rfid,22570,29651.64,93069.92,30530.00,878.3600000000006,1.0398193826715825,3.8294518581943993,False,230.07272727272726,260004,1.40,10300.55,0.0,2.234626266729567,0.1631922712140299
augmented-downtown,2,vehev2,kapusta2,30366,5660.44,65726.14,6156.00,495.5600000000004,-1.3356268463723795,-33.56268463723795,False,1003.1333333333333,206928,1.19,4396.63,-3.25203252032521,-21.61209750808373,-9.274104115839176
augmented-downtown,2,vehev3,no-preemption,12811,1435.41,273052.17,2097.00,661.5899999999999,,,False,,132717,1.23,2095.74,,,
augmented-downtown,2,vehev7,no-preemption,27548,18666.04,59846.23,19315.00,648.9599999999991,,,False,,256755,1.30,9096.11,,,
augmented-downtown,2,vehev3,no-preemption,25029,2694.25,18873.12,3356.00,661.75,,,False,,165030,1.23,2854.09,,,
augmented-downtown,2,vehev1,kapusta2,27548,19080.40,150882.28,19958.00,877.5999999999985,1.4318662082555922,30.16107271514733,False,10269.218181818182,256939,1.30,9116.14,-6.474820143884886,10.901671789709278,1.2054261479425121
augmented-downtown,2,vehev7,tpnx,16993,19524.37,84690.30,20173.00,648.630000000001,,,False,497.09302325581393,256225,1.36,9169.47,,,
augmented-downtown,2,vehev2,allgreen,20276,97.02,14482.94,592.00,494.98,38.125334982477845,97.37707222648773,False,598.1333333333333,68569,1.41,1060.75,16.528925619834702,68.21875205982634,62.170288595750776
augmented-downtown,2,vehev7,rfid,27548,19111.54,166428.23,19760.00,648.4599999999991,-1.0238668726735827,-2.3866872673582673,False,184.06976744186048,256456,1.30,9228.74,0.0,-1.458095823379435,0.11645342836555939
augmented-downtown,2,vehev1,allgreen,31737,15776.95,156675.16,16655.00,878.0499999999993,1.9655376989849114,49.12333655485502,False,16655.727272727272,252829,1.25,8393.02,-13.194444444444443,19.655418005261204,2.4910524204745266
augmented-downtown,2,vehev2,tpnx,16993,270.30,47331.27,766.00,495.7,15.007251202367739,93.33655453276995,False,194.86666666666667,78710,1.39,1184.81,13.934426229508201,66.37673180505026,57.68848273081575
augmented-downtown,2,vehev2,kapusta2,27226,6046.70,97068.16,6542.00,495.3000000000002,-1.366507492773897,-36.65074927738969,False,1095.0666666666666,210634,1.18,4565.88,-3.2786885245901676,-22.69022724890972,-10.172869210450619
