scenario,ev,step,lon,lat
sp,vehev1,2281,-46.66726766312328,-23.555406105993054
sp,vehev1,2282,-46.667380731906704,-23.555355577541896
sp,vehev1,2283,-46.66749340615945,-23.55530694079032
sp,vehev1,2284,-46.66761956773663,-23.5552596362559
sp,vehev1,2285,-46.667741634687474,-23.555213866882614
sp,vehev1,2286,-46.667860174531384,-23.55516941988908
sp,vehev1,2287,-46.66797659546712,-23.55512258194519
sp,vehev1,2288,-46.66809367308807,-23.55507535590685
sp,vehev1,2289,-46.668218075846255,-23.555025174969614
sp,vehev1,2290,-46.668338418735686,-23.55497663155282
sp,vehev1,2291,-46.668453344457376,-23.554930273172936
sp,vehev1,2292,-46.6685668173633,-23.554884500712483
sp,vehev1,2293,-46.66868237823839,-23.554837885896134
sp,vehev1,2294,-46.66880537915656,-23.554788269795733
sp,vehev1,2295,-46.66891986835167,-23.554742087054922
sp,vehev1,2296,-46.6690343566059,-23.55469590462929
sp,vehev1,2297,-46.669147578742,-23.55465023281979
sp,vehev1,2298,-46.66925412311831,-23.554575723920067
sp,vehev1,2299,-46.66938261408696,-23.554555423357268
sp,vehev1,2300,-46.66949792939243,-23.554508906849307
sp,vehev1,2301,-46.669613224312904,-23.554462398800997
sp,vehev1,2302,-46.66973248581362,-23.554414306758535
sp,vehev1,2303,-46.66984559512199,-23.554368658483558
sp,vehev1,2304,-46.669967131802224,-23.554319632145933
sp,vehev1,2305,-46.67009126186697,-23.554269559537424
sp,vehev1,2306,-46.670208395191715,-23.55422230920847
sp,vehev1,2307,-46.67032188006881,-23.554176530510233
sp,vehev1,2308,-46.67043706330095,-23.554130066597306
sp,vehev1,2309,-46.67055662014391,-23.554081838285622
sp,vehev1,2310,-46.67067841418086,-23.55403273490799
sp,vehev1,2311,-46.6707972619151,-23.553984786728083
sp,vehev1,2312,-46.670928995202694,-23.553963137402356
sp,vehev1,2313,-46.67105126362746,-23.553913806751606
sp,vehev1,2314,-46.67117180063782,-23.553865174533094
sp,vehev1,2315,-46.67128579451106,-23.553819182111585
sp,vehev1,2316,-46.671405654281855,-23.553770822889597
sp,vehev1,2317,-46.67152039596114,-23.553728058906174
sp,vehev1,2318,-46.67164631683239,-23.55368460660084
sp,vehev1,2319,-46.67176968165419,-23.553639303375007
sp,vehev1,2320,-46.67188769726726,-23.553590331428623
sp,vehev1,2321,-46.67200269333622,-23.553542612358527
sp,vehev1,2322,-46.672118869567356,-23.55349440344642
sp,vehev1,2323,-46.67224155486671,-23.55344349337802
sp,vehev1,2324,-46.672357246120995,-23.553395485469405
sp,vehev1,2325,-46.672473874423844,-23.553347088597874
sp,vehev1,2326,-46.6725911749232,-23.553298412665736
sp,vehev1,2327,-46.6727135686501,-23.553247623078285
sp,vehev1,2328,-46.672831387350094,-23.553198731859414
sp,vehev1,2329,-46.67294864348456,-23.553166810404498
sp,vehev1,2330,-46.67306680150971,-23.553119990511938
sp,vehev1,2331,-46.67318915322278,-23.553071508751575
sp,vehev1,2332,-46.67331383991199,-23.553022101626038
sp,vehev1,2333,-46.67343650414579,-23.552973495767965
sp,vehev1,2334,-46.673553189278465,-23.55292725901579
sp,vehev1,2335,-46.67366927398933,-23.55288126006557
sp,vehev1,2336,-46.673764928514,-23.552843356556743
sp,vehev1,2337,-46.67380434516498,-23.552866353372373
sp,vehev1,2338,-46.67387133074939,-23.55291681652822
sp,vehev1,2339,-46.67395438788659,-23.55297124036299
sp,vehev1,2340,-46.67405150137107,-23.553031520832025
sp,vehev1,2341,-46.67415514475918,-23.553094293032938
sp,vehev1,2342,-46.674267357038936,-23.553162254880984
sp,vehev1,2343,-46.67437611249882,-23.553228122942198
sp,vehev1,2344,-46.6744842297436,-23.553293604321105
sp,vehev1,2345,-46.67459587792359,-23.553361218451542
sp,vehev1,2346,-46.6747043135288,-23.553426830645442
sp,vehev1,2347,-46.67481662450679,-23.553494809290036
sp,vehev1,2348,-46.67492475932815,-23.553560260077862
sp,vehev1,2349,-46.67503667278605,-23.55362799780919
sp,vehev1,2350,-46.67514374208605,-23.553692756337345
sp,vehev1,2351,-46.67524727176313,-23.553755390254548
sp,vehev1,2352,-46.675357794844174,-23.553822301330104
sp,vehev1,2353,-46.675466479047124,-23.553888098994438
sp,vehev1,2354,-46.675577576082695,-23.553955357241716
sp,vehev1,2355,-46.675683198272694,-23.5540193008705
sp,vehev1,2356,-46.67578706533914,-23.554082181813296
sp,vehev1,2357,-46.67589872518696,-23.554149780343263
sp,vehev1,2358,-46.676002962138014,-23.554212884934675
sp,vehev1,2359,-46.67610857397247,-23.554276817745166
sp,vehev1,2360,-46.676214981083056,-23.55434129420796
sp,vehev1,2361,-46.676320470932225,-23.55440528714409
sp,vehev1,2362,-46.67642609035895,-23.554469227598254
sp,vehev1,2363,-46.67653527063146,-23.554535323590883
sp,vehev1,2364,-46.676645377266986,-23.55460198023913
sp,vehev1,2365,-46.676756404256345,-23.554669193901386
sp,vehev1,2366,-46.6768657789256,-23.55473540713045
sp,vehev1,2367,-46.6769774779589,-23.55480302732971
sp,vehev1,2368,-46.677082582478306,-23.55486665521037
sp,vehev1,2369,-46.67719188844826,-23.554932826408088
sp,vehev1,2370,-46.6772975459758,-23.554996925486634
sp,vehev1,2371,-46.6774110985989,-23.55506558561455
sp,vehev1,2372,-46.67751777102513,-23.555130096407066
sp,vehev1,2373,-46.67763119347467,-23.55519886923201
sp,vehev1,2374,-46.67774095377923,-23.555265444239417
sp,vehev1,2375,-46.677851202046504,-23.555332284666736
sp,vehev1,2376,-46.677956684187116,-23.55539623538404
sp,vehev1,2377,-46.678063856785386,-23.555461210834515
sp,vehev1,2378,-46.678167035085586,-23.55552376453012
sp,vehev1,2379,-46.67828027869902,-23.555575777757884
sp,vehev1,2380,-46.67840598471098,-23.555648922316678
sp,vehev1,2381,-46.67849921331199,-23.55568999793705
sp,vehev1,2382,-46.67858037749534,-23.55573890776057
sp,vehev1,2383,-46.67866973485417,-23.555792754726458
sp,vehev1,2384,-46.678751600186565,-23.555842086892095
sp,vehev1,2385,-46.678836857538464,-23.555893463005518
sp,vehev1,2386,-46.67892468851426,-23.55594638989182
sp,vehev1,2387,-46.679007467253534,-23.55599627221663
sp,vehev1,2388,-46.679088964048354,-23.556045381961248
sp,vehev1,2389,-46.6791768580576,-23.556098346557768
sp,vehev1,2390,-46.6792613428501,-23.556149287021043
sp,vehev1,2391,-46.67934545561354,-23.556200091206353
sp,vehev1,2392,-46.679426069003114,-23.556248804843392
sp,vehev1,2393,-46.67951453854167,-23.556302292206414
sp,vehev1,2394,-46.67959570039876,-23.556351361368986
sp,vehev1,2395,-46.67967939428561,-23.556401961270833
sp,vehev1,2396,-46.679763688812656,-23.556452924221823
sp,vehev1,2397,-46.679844700448,-23.556501902312725
sp,vehev1,2398,-46.67993245715721,-23.556554958255
sp,vehev1,2399,-46.68001847122066,-23.556606960536108
sp,vehev1,2400,-46.68010583806655,-23.55665978058697
sp,vehev1,2401,-46.68018689250076,-23.556708796537997
sp,vehev1,2402,-46.6802764411493,-23.55676251931611
sp,vehev1,2403,-46.680366147570446,-23.55681597945886
sp,vehev1,2404,-46.68045444635359,-23.55686825737054
sp,vehev1,2405,-46.68054013694505,-23.556918957133448
sp,vehev1,2406,-46.680624520960414,-23.556968883759396
sp,vehev1,2407,-46.680713084580155,-23.55702128319608
sp,vehev1,2408,-46.68080016206794,-23.557072803256997
sp,vehev1,2409,-46.680890913557484,-23.55712649697116
sp,vehev1,2410,-46.68097223551524,-23.557174611556032
sp,vehev1,2411,-46.68105905247059,-23.557225977197927
sp,vehev1,2412,-46.68114083117302,-23.55727436185114
sp,vehev1,2413,-46.681230001440206,-23.55732165150396
sp,vehev1,2414,-46.681321253682526,-23.557365597843262
sp,vehev1,2415,-46.68140384047745,-23.557416208523513
sp,vehev1,2416,-46.6814889156719,-23.557468286153895
sp,vehev1,2417,-46.681575886472494,-23.557521335000636
sp,vehev1,2418,-46.68165665703877,-23.557570458169682
sp,vehev1,2419,-46.681747058270986,-23.557625452383192
sp,vehev1,2420,-46.68182879813523,-23.557675140372673
sp,vehev1,2421,-46.681918046515875,-23.557729448756096
sp,vehev1,2422,-46.682003026339764,-23.5577811202139
sp,vehev1,2423,-46.68209078129846,-23.5578369749301
sp,vehev1,2424,-46.6821723788295,-23.557889445518764
sp,vehev1,2425,-46.6822612457844,-23.55794659054807
sp,vehev1,2426,-46.68234112383318,-23.55799728168853
sp,vehev1,2427,-46.68243734084053,-23.55805438535887
sp,vehev1,2428,-46.68255115234217,-23.558121931010596
sp,vehev1,2429,-46.68266435772768,-23.558189116783783
sp,vehev1,2430,-46.682774880712685,-23.55825471044018
sp,vehev1,2431,-46.68288051018777,-23.55831739973626
sp,vehev1,2432,-46.682991955606376,-23.55838354054855
sp,vehev1,2433,-46.6830964286544,-23.55844554324944
sp,vehev1,2434,-46.68320487506549,-23.55851098131771
sp,vehev1,2435,-46.68331716901206,-23.558579519319213
sp,vehev1,2436,-46.68342426114624,-23.55864531677438
sp,vehev1,2437,-46.6835346583501,-23.55871314471477
sp,vehev1,2438,-46.68363878116452,-23.558777117535527
sp,vehev1,2439,-46.68375160124194,-23.55884643016553
sp,vehev1,2440,-46.68385437721741,-23.558909529795887
sp,vehev1,2441,-46.683961564359656,-23.55897394231924
sp,vehev1,2442,-46.68406887433083,-23.55903792724028
sp,vehev1,2443,-46.684182761280375,-23.55910618174607
sp,vehev1,2444,-46.684296091138066,-23.559173712741874
sp,vehev1,2445,-46.68440589445134,-23.559237750363287
sp,vehev1,2446,-46.684520350450306,-23.559304501291166
sp,vehev1,2447,-46.68462758418809,-23.559367040041934
sp,vehev1,2448,-46.68474080500171,-23.559433070307737
sp,vehev1,2449,-46.684851851716466,-23.559497832492017
sp,vehev1,2450,-46.684965622064134,-23.559565108964517
sp,vehev1,2451,-46.68506972511725,-23.55962871876538
sp,vehev1,2452,-46.68517847079499,-23.559695419621892
sp,vehev1,2453,-46.685282293190596,-23.559759086580105
sp,vehev1,2454,-46.68539275435842,-23.559826801385725
sp,vehev1,2455,-46.68550302065226,-23.559894396577068
sp,vehev1,2456,-46.68560895140739,-23.55995933386257
sp,vehev1,2457,-46.68571906825601,-23.56002683714249
sp,vehev1,2458,-46.68583118139905,-23.560095615499716
sp,vehev1,2459,-46.68594097377364,-23.56016290028446
sp,vehev1,2460,-46.68605049481365,-23.56022984433918
sp,vehev1,2461,-46.68616405223996,-23.560298763254426
sp,vehev1,2462,-46.68626924718958,-23.5603623394622
sp,vehev1,2463,-46.68637722335269,-23.560427596397137
sp,vehev1,2464,-46.686481024460186,-23.56049032994147
sp,vehev1,2465,-46.68658621039983,-23.560553900290884
sp,vehev1,2466,-46.68669480775647,-23.560619532226152
sp,vehev1,2467,-46.686798811813624,-23.560682386900847
sp,vehev1,2468,-46.686907835405954,-23.560747860347423
sp,vehev1,2469,-46.68702138487534,-23.56081551688541
sp,vehev1,2470,-46.6871278956653,-23.560878899813652
sp,vehev1,2471,-46.687238745689555,-23.560944858943287
sp,vehev1,2472,-46.68734629592034,-23.56100885445225
sp,vehev1,2473,-46.68745348125437,-23.561072632696547
sp,vehev1,2474,-46.68755986084973,-23.561135931365325
sp,vehev1,2475,-46.68766810315659,-23.561200338254825
sp,vehev1,2476,-46.68777437604635,-23.56126372438019
sp,vehev1,2477,-46.68788628226172,-23.56133090764015
sp,vehev1,2478,-46.687996872728945,-23.561397569088154
sp,vehev1,2479,-46.68810196134496,-23.56146091400385
sp,vehev1,2480,-46.68820961604484,-23.56152580555228
sp,vehev1,2481,-46.68832162894071,-23.561593323959734
sp,vehev1,2482,-46.68843476219015,-23.561661517529235
sp,vehev1,2483,-46.6885437035762,-23.561727184210824
sp,vehev1,2484,-46.68864833386065,-23.561790252148377
sp,vehev1,2485,-46.68876107260979,-23.561858631774964
sp,vehev1,2486,-46.68886697520409,-23.561923673688554
sp,vehev1,2487,-46.68897572828914,-23.5619909264344
sp,vehev1,2488,-46.68907921521674,-23.56205492245723
sp,vehev1,2489,-46.68918269058004,-23.562118911193103
sp,vehev1,2490,-46.68929034152698,-23.56218325889294
sp,vehev1,2491,-46.68939761662867,-23.562245407426445
sp,vehev1,2492,-46.68950777543704,-23.562309226457906
sp,vehev1,2493,-46.689613620942055,-23.562370546498574
sp,vehev1,2494,-46.68972459180489,-23.56243542912655
sp,vehev1,2495,-46.689830325160386,-23.562498059400955
sp,vehev1,2496,-46.68993425168934,-23.56256006208154
sp,vehev1,2497,-46.690040916978894,-23.562623698572224
sp,vehev1,2498,-46.69015142806821,-23.5626896293194
sp,vehev1,2499,-46.690259230359025,-23.56275394385749
sp,vehev1,2500,-46.690362845742925,-23.562815760364828
sp,vehev1,2501,-46.69046714919434,-23.562877987237673
sp,vehev1,2502,-46.690578853731076,-23.562944629410154
sp,vehev1,2503,-46.690685623965294,-23.563008458466236
sp,vehev1,2504,-46.69079779072003,-23.563075644449945
sp,vehev1,2505,-46.6909044926765,-23.563139587786022
sp,vehev1,2506,-46.69101375375602,-23.56320506458408
sp,vehev1,2507,-46.69112069188287,-23.56326911041231
sp,vehev1,2508,-46.691225629915635,-23.563331863614426
sp,vehev1,2509,-46.691331163002694,-23.56339497252425
sp,vehev1,2510,-46.69142813456644,-23.563452961512635
sp,vehev1,2511,-46.69148812149126,-23.56348883363176
sp,vehev1,2512,-46.691559779030015,-23.56353075725162
sp,vehev1,2513,-46.6916432615695,-23.56357880700081
sp,vehev1,2514,-46.69174008021539,-23.563636000352126
sp,vehev1,2515,-46.69184630426098,-23.563699833659285
sp,vehev1,2516,-46.69195741211837,-23.56376660165087
sp,vehev1,2517,-46.69207115667972,-23.56383495395809
sp,vehev1,2518,-46.69217729219206,-23.56389873362987
sp,vehev1,2519,-46.69228586852607,-23.56396397991309
sp,vehev1,2520,-46.692394434353275,-23.564029219737236
sp,vehev1,2521,-46.69249533215153,-23.564104109771034
sp,vehev1,2522,-46.69257396823104,-23.564184830470992
sp,vehev1,2523,-46.69266656856962,-23.564257232764152
sp,vehev1,2524,-46.692752490578684,-23.564308461597804
sp,vehev1,2525,-46.69284398617516,-23.564362236135125
sp,vehev1,2526,-46.692932464995664,-23.564414237532155
sp,vehev1,2527,-46.69299972387596,-23.564453744539666
sp,vehev1,2528,-46.693078711662864,-23.564500195130464
sp,vehev1,2529,-46.693168914570315,-23.564553339311864
sp,vehev1,2530,-46.69325123927254,-23.564602285944293
sp,vehev1,2531,-46.6933344609619,-23.564652454257732
sp,vehev1,2532,-46.69342292233447,-23.564705781101846
sp,vehev1,2533,-46.69351109079887,-23.564758931276923
sp,vehev1,2534,-46.693595110747836,-23.564809412155565
sp,vehev1,2535,-46.6936811717916,-23.56486103195388
sp,vehev1,2536,-46.693766409348925,-23.564912157731523
sp,vehev1,2537,-46.69383980611676,-23.564973433604166
sp,vehev1,2538,-46.69394385618413,-23.56503579452621
sp,vehev1,2539,-46.69406831243973,-23.56511038543095
sp,vehev1,2540,-46.694212512722274,-23.565196809370413
sp,vehev1,2541,-46.694353498522744,-23.56528130651859
sp,vehev1,2542,-46.69447912152477,-23.565359267183634
sp,vehev1,2543,-46.69459895883508,-23.56544453830692
sp,vehev1,2544,-46.694683965133365,-23.56554828659011
sp,vehev1,2545,-46.694671981184705,-23.56566210504546
sp,vehev1,2546,-46.6946597331393,-23.565778431639938
sp,vehev1,2547,-46.69464710856304,-23.56589833421277
sp,vehev1,2548,-46.69463485194588,-23.56601474193148
sp,vehev1,2549,-46.69462241933105,-23.56613282105074
sp,vehev1,2550,-46.69458823894877,-23.56624667122922
sp,vehev1,2551,-46.69457848963165,-23.566365278940694
sp,vehev1,2552,-46.694536992464094,-23.566480382403704
sp,vehev1,2553,-46.69449507684114,-23.566597416258013
sp,vehev1,2554,-46.694430021736956,-23.56670293694499
sp,vehev1,2555,-46.69435845449773,-23.566802365557187
sp,vehev1,2556,-46.69427053897174,-23.566899362549957
sp,vehev1,2557,-46.69418354276334,-23.566990688339725
sp,vehev1,2558,-46.69409797475328,-23.567078385587205
sp,vehev1,2559,-46.693996015290566,-23.567148230802758
sp,vehev1,2560,-46.69388950490487,-23.567212131355962
sp,vehev1,2561,-46.693781201791055,-23.567274025531056
sp,vehev1,2562,-46.69366736564291,-23.567333021150862
sp,vehev1,2563,-46.693543025415956,-23.567387996397198
sp,vehev1,2564,-46.69344544864603,-23.567458082639988
sp,vehev1,2565,-46.69336630680742,-23.567531259630453
sp,vehev1,2566,-46.6933159348823,-23.567583328820916
sp,vehev1,2567,-46.69328775957418,-23.56761381362763
sp,vehev1,2568,-46.693283333857494,-23.567651758114422
sp,vehev1,2569,-46.69329140844721,-23.56771288009853
sp,vehev1,2570,-46.69330144603236,-23.567791165114766
sp,vehev1,2571,-46.69331390443839,-23.567890343922635
sp,vehev1,2572,-46.69332867609744,-23.56800793781317
sp,vehev1,2573,-46.693343420106686,-23.5681253113207
sp,vehev1,2574,-46.693357857405125,-23.56824024291682
sp,vehev1,2575,-46.693373363332356,-23.56836368130299
sp,vehev1,2576,-46.69338808284728,-23.568480859003827
sp,vehev1,2577,-46.69339845915292,-23.56856346154021
sp,vehev1,2578,-46.693404434459936,-23.568611029037342
sp,vehev1,2579,-46.69341323313035,-23.568681314771382
sp,vehev1,2580,-46.69342440527536,-23.568770692288137
sp,vehev1,2581,-46.693437651642114,-23.568876796955056
sp,vehev1,2582,-46.69345197172154,-23.568991501915818
sp,vehev1,2583,-46.69346686151693,-23.56911077007364
sp,vehev1,2584,-46.693478971431226,-23.569207771011385
sp,vehev1,2585,-46.69349644346494,-23.56926086259874
sp,vehev1,2586,-46.693552418469935,-23.569270157169505
sp,vehev1,2587,-46.69363556483604,-23.569265124709784
sp,vehev1,2588,-46.69374123998142,-23.569269327385026
sp,vehev1,2589,-46.693860243487144,-23.56929841993911
sp,vehev1,2590,-46.69398585178357,-23.569332695185185
sp,vehev1,2591,-46.69410891310034,-23.569384433315832
sp,vehev1,2592,-46.69420311654216,-23.569468678794056
sp,vehev1,2593,-46.69428457801676,-23.56952185618045
sp,vehev1,2594,-46.69438260617294,-23.56952273562554
sp,vehev1,2595,-46.694503196214974,-23.56951498839318
sp,vehev1,2596,-46.69463357067338,-23.569506612461186
sp,vehev1,2597,-46.694769165946774,-23.569497901000215
sp,vehev1,2598,-46.694897130581744,-23.56948967966849
sp,boundary,1,-46.614459,-23.582204
sp,boundary,2,-46.614459,-23.543373
sp,boundary,3,-46.696555,-23.543373
sp,boundary,4,-46.696555,-23.582204
sp,boundary,5,-46.614459,-23.582204
