scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
turin,1,vehev1,rfid,17651,1215.62,3218.60,1960.00,744.3800000000001,2.6590299600204013,62.39230038640379,False,265.1714285714286,10212
turin,1,vehev4,kapustaimp,31737,3134.71,20114.17,3879.00,744.29,1.464821307234162,31.73228740861407,False,419.37142857142857,55578
turin,1,vehev6,kapusta2,16250,6415.44,23885.80,7409.00,993.5600000000004,-2.1036574568968343,-110.36574568968342,False,1246.5151515151515,66667
turin,1,vehev1,kapustaimp,17651,100.42,5108.93,845.00,744.58,32.1885082652858,96.89330120004827,False,71.51428571428572,3673
turin,1,vehev3,tpn6,15239,840.75,11457.40,1833.00,992.25,9.062515611061553,88.9655362493454,False,279.969696969697,9457
turin,1,vehev2,tpn6,22737,78.23,6318.58,920.00,841.77,4.445097788572159,77.50330706849945,False,179.42105263157896,3898
turin,1,vehev2,tpn6,17651,77.58,7556.76,920.00,842.42,4.513018819283321,77.84188278304582,False,175.3684210526316,3879
turin,1,vehev5,no-preemption,14368,754.32,4339.43,1596.00,841.68,,,False,,19329
turin,1,vehev6,allgreen,15239,1871.83,18888.51,2866.00,994.1700000000001,1.8643840519705315,46.36298251194191,False,2869.2727272727275,33342
turin,1,vehev6,fuzzy,16993,2426.48,22003.27,3090.00,663.52,2.0834501005571857,52.00269016605841,False,47.303030303030305,35128
turin,1,vehev1,rfid,6325,729.28,2582.84,1473.00,743.72,2.109189885914875,52.588431858222975,False,265.1714285714286,7176
turin,1,vehev1,no-preemption,16250,2284.87,4364.66,3030.00,745.1300000000001,,,False,,19850
turin,1,vehev2,rfid,17651,131.24,1760.22,973.00,841.76,2.667784212130448,62.51570889980578,False,211.31578947368422,4239
turin,1,vehev5,tpn4,27226,315.98,8750.37,1158.00,842.02,3.0389265143363504,67.0936432558527,False,377.57894736842104,15300
turin,1,vehev6,rfid,20276,3737.52,28985.47,4732.00,994.48,1.018836019606584,1.8487783356793241,False,238.33333333333334,51008
turin,1,vehev2,allgreen,16250,78.84,1636.70,922.00,843.16,4.4396245560629115,77.47557282441004,False,923.4736842105264,4144
turin,1,vehev3,allgreen,10105,1583.87,4896.17,2577.00,993.1300000000001,4.930751892516431,79.71911745310621,False,2579.7272727272725,15874
turin,1,vehev1,kapustaimp,30366,98.99,5044.30,844.00,745.01,21.923022527528033,95.43858517344344,False,74.51428571428572,3683
turin,1,vehev4,kapusta2,12811,2342.21,10326.23,3087.00,744.79,2.0938301860208948,52.2406350488052,False,1111.2571428571428,34931
turin,1,vehev4,no-preemption,21907,5753.26,16065.85,6496.00,742.7399999999998,,,False,,61704
turin,1,vehev3,kapustaimp,4771,682.07,5576.76,1676.00,993.93,15.091163663553592,93.37360575834796,False,218.96969696969697,8342
turin,1,vehev6,rfid,22570,5512.63,30428.54,6506.00,993.3699999999999,1.2834871921387796,22.087263034263838,False,238.33333333333334,61439
turin,1,vehev3,kapustaimp,16250,878.32,6101.05,1871.00,992.68,13.947798069040894,92.83040953812171,False,201.66666666666666,9888
turin,1,vehev4,fuzzy,30366,4792.79,12939.14,5289.00,496.21000000000004,1.08879796527701,8.155596181190338,False,53.14705882352941,54258
turin,1,vehev5,rfid,30366,490.38,5847.59,1332.00,841.62,1.9611933602512337,49.01063708109344,False,211.31578947368422,16896
turin,1,vehev5,tpn4,2094,474.12,9643.93,1316.00,841.88,2.2454230996372226,55.46496336652263,False,446.7368421052632,16829
turin,1,vehev3,tpn4,21907,411.26,2561.32,1404.00,992.74,22.244905898944708,95.50458876048813,False,419.3333333333333,6764
turin,1,vehev1,allgreen,22760,85.37,1723.82,829.00,743.63,15.523954550778962,93.55834238802366,False,832.3714285714286,3896
turin,1,vehev2,tpn4,21907,82.86,5960.02,925.00,842.14,4.147598358677287,75.88966159397096,False,329.1578947368421,3914
turin,1,vehev5,tpn4,24847,410.19,9564.33,1252.00,841.81,3.610107511153368,72.29999392232735,False,378.8421052631579,15832
turin,1,vehev1,tpn4,27226,77.21,4798.95,821.00,743.79,17.16681776971895,94.1748085555849,False,373.8,3711
turin,1,vehev6,allgreen,10105,1908.33,18317.50,2902.00,993.6700000000001,2.153333018922304,53.560364736315705,False,2904.909090909091,33635
turin,1,vehev5,no-preemption,2094,1064.60,5866.44,1907.00,842.4000000000001,,,False,,22491
turin,1,vehev3,tpn4,12811,909.00,3481.30,1902.00,993.0,11.848756875687569,91.56029606741365,False,400.72727272727275,10066
turin,1,vehev5,tpn4,27548,313.82,9451.93,1157.00,843.1800000000001,3.4027149321266967,70.61170212765957,False,364.10526315789474,15161
turin,1,vehev6,no-preemption,30616,4977.92,27728.63,5972.00,994.0799999999999,,,False,,58597
turin,1,vehev3,allgreen,2094,2428.56,6321.31,3422.00,993.44,3.609282867213493,72.29366506338589,False,3425.090909090909,24248
turin,1,vehev5,allgreen,6325,80.59,3382.05,922.00,841.41,14.506886710509987,93.10672220749116,False,923.4736842105264,13147
turin,1,vehev2,fuzzy,31737,344.00,1823.88,906.00,562.0,-1.0021266058787544,-0.21266058787543507,False,41.78947368421053,3936
turin,1,vehev1,no-preemption,31737,,2872.13,,,,,True,,7854
turin,1,vehev5,rfid,27226,448.70,5808.54,1291.00,842.3,2.14004903053265,53.27209864200617,False,211.31578947368422,16095
turin,1,vehev2,kapustaimp,27226,82.03,4358.90,924.00,841.97,4.3026941362916,76.75874769797421,False,76.3157894736842,3974
turin,1,vehev3,allgreen,30616,1231.70,4012.65,2226.00,994.3,5.797345132743363,82.75072508014043,False,2229.939393939394,12931
turin,1,vehev6,fuzzy,10105,1840.45,19622.61,2504.00,663.55,2.2327528593550494,55.212239643537664,False,47.303030303030305,28882
turin,1,vehev5,kapustaimp,15239,85.89,7456.29,928.00,842.11,9.97205728257073,89.97197898423818,False,84.42105263157895,14728
turin,1,vehev2,tpn6,27548,78.22,6172.80,920.00,841.78,4.492585016619791,77.74110013943827,False,186.26315789473685,3983
turin,1,vehev6,allgreen,4771,1288.64,14208.99,2282.00,993.3599999999999,3.2085609634963994,68.83338009229251,False,2284.787878787879,26995
turin,1,vehev1,allgreen,16993,83.05,1613.86,828.00,744.95,17.26694762191451,94.20858844367582,False,831.3714285714286,3938
turin,1,vehev1,allgreen,21907,86.48,1667.68,831.00,744.52,17.742830712303423,94.36392075078206,False,834.5714285714286,3956
turin,1,vehev3,tpn6,30616,405.26,8779.12,1398.00,992.74,17.619774959285397,94.32455861490438,False,248.0,6659
turin,1,vehev5,rfid,11718,1172.31,7391.76,2015.00,842.69,1.2629168052818793,20.81822050211749,False,211.31578947368422,23608
turin,1,vehev1,kapusta2,10105,164.00,1792.35,908.00,744.0,11.290975609756098,91.14336940790184,False,265.1142857142857,4016
turin,1,vehev6,tpn6,32668,1127.95,10178.01,2121.00,993.05,5.12956248060641,80.50515996674669,False,351.969696969697,30519
turin,1,vehev2,tpn4,2094,72.57,5838.96,914.00,841.4300000000001,4.796610169491526,79.15194346289753,False,325.89473684210526,3963
turin,1,vehev1,kapusta2,14368,574.14,1901.27,1319.00,744.86,4.504528512209566,77.80011831894302,False,294.85714285714283,6394
turin,1,vehev1,kapustaimp,25029,95.85,3964.86,841.00,745.15,22.646009389671363,95.5842109627664,False,74.57142857142857,3654
turin,1,vehev1,kapustaimp,20276,96.36,4925.65,840.00,743.64,35.54628476546284,97.18676647475797,False,74.8,3659
turin,1,vehev1,kapustaimp,22570,95.10,3956.94,839.00,743.9,59.26750788643534,98.31273485985587,False,72.25714285714285,3636
turin,1,vehev4,tpn4,12811,1544.84,13346.93,2289.00,744.1600000000001,3.174561766914373,68.49958912684868,False,1871.0285714285715,27376
turin,1,vehev2,tpn4,22760,68.29,3365.00,910.00,841.71,5.021965148630838,80.08747630849977,False,315.36842105263156,3858
turin,1,vehev4,kapustaimp,22570,2222.25,18043.51,2966.00,743.75,2.02015974800315,50.498964203773426,False,212.82857142857142,42947
turin,1,vehev2,kapusta2,22737,214.57,2058.54,1056.00,841.4300000000001,1.6206366220813722,38.29585322367286,False,281.36842105263156,4690
turin,1,vehev2,rfid,6325,139.94,1852.88,982.00,842.06,2.5657424610547377,61.02492689040524,False,211.31578947368422,4254
turin,1,vehev3,allgreen,20276,2825.63,6865.22,3819.00,993.3699999999999,2.898953507713324,65.50479345945794,False,3822.030303030303,26921
turin,1,vehev2,tpn4,25029,82.23,3318.37,924.00,841.77,4.219627873039037,76.30122773646896,False,321.7894736842105,4003
turin,1,vehev2,no-preemption,22570,341.98,2081.54,1184.00,842.02,,,False,,5254
turin,1,vehev1,tpn6,16250,248.86,4701.52,993.00,744.14,9.181346942055773,89.10835189748212,False,335.25714285714287,4429
turin,1,vehev4,tpn4,2094,2957.61,16370.85,3703.00,745.3899999999999,1.763437370038646,43.29257069231301,False,1855.142857142857,42332
turin,1,vehev2,allgreen,21907,84.22,1710.55,927.00,842.78,4.08062218000475,75.49393313352925,False,928.7894736842105,4211
turin,1,vehev3,kapusta2,11718,6161.17,8428.34,7154.00,992.8299999999999,1.096707281246906,8.817966553204082,False,1231.030303030303,40744
turin,1,vehev4,tpn4,10105,1544.65,13156.25,2290.00,745.3499999999999,3.241569287540867,69.15074424466108,False,1995.7428571428572,26953
turin,1,vehev1,allgreen,2094,84.88,1639.92,829.00,744.12,15.652803958529688,93.61136827210392,False,832.3714285714286,3925
turin,1,vehev6,fuzzy,12811,1541.37,17087.38,2205.00,663.6300000000001,2.7433387181533315,63.54806669031572,False,47.303030303030305,25042
turin,1,vehev6,tpn6,27226,745.05,8960.03,1738.00,992.95,5.998885980806658,83.33023826091237,False,329.93939393939394,24897
turin,1,vehev1,tpn6,2094,553.47,6651.77,1298.00,744.53,2.4005095127107157,58.34217716259851,False,354.0285714285714,5966
turin,1,vehev2,rfid,20276,130.59,1900.98,972.00,841.41,2.6080863772111185,61.657711618074515,False,211.31578947368422,4255
turin,1,vehev1,kapusta2,6479,434.43,2212.68,1178.00,743.5699999999999,4.276270055014617,76.61513451828566,False,278.25714285714287,5343
turin,1,vehev6,kapustaimp,22737,1703.44,14150.03,2696.00,992.56,1.282722021321561,22.040786438692194,False,368.030303030303,39239
turin,1,vehev6,fuzzy,22737,1268.18,12509.02,1932.00,663.8199999999999,1.7229730795312967,41.96078790319627,False,47.46875,22293
turin,1,vehev1,allgreen,14368,91.00,1413.22,834.00,743.0,28.42010989010989,96.48136476647475,False,837.4,3907
turin,1,vehev6,tpn4,20276,1429.85,19625.47,2422.00,992.1500000000001,2.663160471378117,62.45062921489948,False,601.5757575757576,28069
turin,1,vehev5,rfid,6325,555.82,6036.47,1398.00,842.18,2.1033967831312292,52.45785255450727,False,211.31578947368422,17115
turin,1,vehev1,tpn6,16993,248.92,4686.57,994.00,745.08,5.7609673790776155,82.64180415893782,False,343.37142857142857,4583
turin,1,vehev2,allgreen,15239,70.03,1690.83,912.00,841.97,4.877623875481936,79.49821418115815,False,913.7368421052631,4190
turin,1,vehev4,allgreen,27548,1456.98,6984.25,2201.00,744.02,2.713118917212316,63.14205051404518,False,2204.8,26039
turin,1,vehev2,allgreen,12811,75.01,1763.21,917.00,841.99,4.560991867750967,78.07494446393079,False,918.7368421052631,4117
turin,1,vehev1,tpn4,21907,77.88,5368.45,822.00,744.12,19.70210580380072,94.92440041710115,False,373.57142857142856,3756
turin,1,vehev3,tpn4,22737,620.49,2970.24,1615.00,994.51,13.507195925800577,92.59653887088537,False,448.1212121212121,7893
turin,1,vehev5,tpn6,25029,233.28,8623.24,1075.00,841.72,4.565372085048011,78.09598031943362,False,303.8421052631579,16549
turin,1,vehev4,no-preemption,30366,5218.38,14519.62,5961.00,742.6199999999999,,,False,,57869
turin,1,vehev4,kapusta2,22760,3391.82,11737.24,4136.00,744.1799999999998,1.4137159401147465,29.264432010377316,False,1147.6,45890
turin,1,vehev5,allgreen,31737,82.69,3298.37,925.00,842.31,11.616761397992503,91.39174882103707,False,926.7894736842105,13182
turin,1,vehev2,allgreen,10105,76.74,1833.65,918.00,841.26,4.573494917904614,78.13488332336097,False,919.7368421052631,4151
turin,1,vehev5,fuzzy,30616,1290.69,5516.15,1853.00,562.31,-1.2126556114060225,-21.26556114060225,False,41.78947368421053,22051
turin,1,vehev1,tpn6,6479,227.31,4765.77,972.00,744.69,8.17271567462936,87.76416506077277,False,333.74285714285713,4369
turin,1,vehev4,rfid,2094,4487.03,13226.90,5231.00,743.9700000000003,1.1623635233105196,13.968394573161858,False,265.1714285714286,53390
turin,1,vehev3,fuzzy,12811,6222.55,8383.19,6885.00,662.4499999999998,1.7308852480092567,42.22609493320657,False,47.303030303030305,40333
turin,1,vehev1,kapusta2,16993,248.27,1797.39,993.00,744.73,5.776050267853546,82.68713128129315,False,276.85714285714283,4440
turin,1,vehev1,kapustaimp,27548,95.01,5134.31,838.00,742.99,18.394379538995896,94.56355677624238,False,74.68571428571428,3672
turin,1,vehev6,tpn4,4771,407.21,9420.47,1400.00,992.79,10.15367991945188,90.15135391372489,False,417.42424242424244,17488
turin,1,vehev6,tpn4,22760,724.96,13823.21,1720.00,995.04,4.982467998234386,79.92962523082204,False,411.06060606060606,20678
turin,1,vehev3,rfid,22570,3187.84,7102.37,4181.00,993.1599999999999,3.33581672856856,70.02233391793342,False,238.33333333333334,29702
turin,1,vehev5,rfid,16250,441.64,5828.69,1283.00,841.36,1.5067702200887603,33.63288000601098,False,211.31578947368422,16180
turin,1,vehev5,kapusta2,31737,808.24,5001.52,1650.00,841.76,1.188495991289716,15.860044347744617,False,517.3157894736842,19937
turin,1,vehev4,kapusta2,22570,3793.99,12006.47,4539.00,745.0100000000002,1.183266165698908,15.48816073775422,False,897.2571428571429,49876
turin,1,vehev2,rfid,22570,134.14,1942.32,976.00,841.86,2.549425972864172,60.77548394642962,False,211.31578947368422,4223
turin,1,vehev2,no-preemption,4771,347.62,2055.81,1190.00,842.38,,,False,,5372
turin,1,vehev5,fuzzy,17651,1329.60,5614.40,1892.00,562.4000000000001,-1.248603115873299,-24.86031158732991,False,41.78947368421053,22103
turin,1,vehev5,kapustaimp,14368,114.89,7555.09,958.00,843.11,6.565584472103752,84.76906352741543,False,89.15789473684211,15229
turin,1,vehev5,kapustaimp,2094,106.77,7432.26,948.00,841.23,9.970965627048797,89.97088108209657,False,84.42105263157895,14843
turin,1,vehev4,fuzzy,24847,5298.91,13465.02,5794.00,495.09000000000015,1.3432800330634036,25.555358868883047,False,52.65714285714286,57883
turin,1,vehev2,kapusta2,16993,130.72,1942.78,973.00,842.28,2.660342717258262,62.410858063031974,False,272.4736842105263,4289
turin,1,vehev4,tpn6,27226,3186.44,20653.03,3930.00,743.56,1.3057016607875873,23.41282621967341,False,1471.142857142857,57497
turin,1,vehev3,rfid,27226,5093.92,8686.27,6087.00,993.0799999999999,1.4600190030467695,31.507740795619867,False,238.33333333333334,37769
turin,1,vehev3,rfid,16250,4054.61,7515.58,5049.00,994.3899999999999,3.0214077309531615,66.90284499654304,False,238.33333333333334,33844
turin,1,vehev2,tpn4,22570,75.73,5178.73,918.00,842.27,4.515779743826753,77.85543014211358,False,320.1578947368421,4084
turin,1,vehev5,allgreen,20276,81.97,3412.86,924.00,842.03,13.000609979260707,92.30805322523132,False,925.7894736842105,13335
turin,1,vehev2,tpn4,30616,71.46,3007.11,914.00,842.54,4.863420095158131,79.43833803303218,False,312.2631578947368,3915
turin,1,vehev3,fuzzy,15239,7551.56,8521.27,8214.00,662.4399999999996,1.0089716561875957,0.8891881285838177,False,47.303030303030305,41369
turin,1,vehev2,tpn4,16250,70.34,5347.10,912.00,841.66,4.9761160079613305,79.90400548540083,False,311.8421052631579,3823
turin,1,vehev6,tpn4,21907,1563.13,19516.32,2557.00,993.8699999999999,1.6212727028462124,38.32006187210468,False,644.3636363636364,29401
turin,1,vehev3,fuzzy,2094,7405.26,9090.43,8068.00,662.7399999999998,1.1836667449893725,15.516761433643344,False,47.303030303030305,41314
turin,1,vehev4,allgreen,11718,1005.81,6166.90,1751.00,745.19,5.504807070917967,81.83405908477656,False,1753.8857142857144,21314
turin,1,vehev3,kapustaimp,22570,663.24,6257.81,1656.00,992.76,16.033487123816414,93.7630535872974,False,220.63636363636363,8224
turin,1,vehev3,rfid,24847,8302.75,9627.12,9297.00,994.25,1.0787184968835626,7.297408648408443,False,238.33333333333334,42243
turin,1,vehev2,tpn6,27226,82.30,6193.44,923.00,840.7,4.288578371810449,76.6822496104264,False,170.0,3999
turin,1,vehev5,allgreen,30616,117.72,3360.09,960.00,842.28,9.041369351002379,88.9397284727768,False,963.8947368421053,13523
turin,1,vehev1,rfid,4771,839.31,2762.22,1582.00,742.69,3.116798322431521,67.91579381947737,False,265.1714285714286,7758
turin,1,vehev5,tpn6,27548,109.84,6894.75,952.00,842.16,9.721777130371448,89.7138148037159,False,262.42105263157896,15120
turin,1,vehev6,rfid,31737,3355.43,29162.59,4349.00,993.5700000000002,1.3089022867411928,23.600102916030085,False,238.33333333333334,47089
turin,1,vehev6,no-preemption,25029,4745.12,18437.48,5739.00,993.8800000000001,,,False,,56841
turin,1,vehev4,tpn6,15239,2965.01,17683.68,3709.00,743.9899999999998,2.2573448318892684,55.70016659071724,False,2062.8571428571427,54949
turin,1,vehev2,no-preemption,12811,342.12,2097.62,1184.00,841.88,,,False,,5271
turin,1,vehev6,kapusta2,2094,3945.22,30516.31,4938.00,992.7800000000002,-1.1104099703344272,-11.040997033442723,False,1472.6969696969697,52299
turin,1,vehev4,tpn6,6325,2761.90,18158.00,3507.00,745.0999999999999,1.697784134110576,41.09969695741835,False,2002.4857142857143,52440
turin,1,vehev6,tpn4,10105,1004.03,14413.97,1996.00,991.97,4.092776112267562,75.56670649531425,False,560.0,23569
turin,1,vehev6,kapustaimp,17651,1285.92,14185.74,2280.00,994.0799999999999,2.3181068806768694,56.861350598812436,False,238.6969696969697,32332
turin,1,vehev5,kapusta2,22760,679.81,5148.45,1522.00,842.19,1.7222312116620822,41.93578694727492,False,409.42105263157896,18632
turin,1,vehev5,tpn4,17651,80.21,8322.52,922.00,841.79,13.27602543323775,92.46762515612235,False,336.0,13078
turin,1,vehev6,rfid,4771,2655.91,17931.41,3650.00,994.0900000000001,1.5567846802037721,35.76504106726519,False,238.33333333333334,40968
turin,1,vehev6,kapusta2,10105,4603.24,32211.72,5597.00,993.7600000000002,-1.1202086988686553,-12.020869886865526,False,1664.5454545454545,56024
turin,1,vehev3,no-preemption,20276,8191.37,9145.96,9185.00,993.6300000000001,,,False,,41861
turin,1,vehev1,rfid,6479,625.43,2655.23,1368.00,742.57,2.970340405800809,66.333824970125,False,265.1714285714286,6213
turin,1,vehev4,tpn6,11718,3702.08,19590.22,4446.00,743.9200000000001,1.4955889662027833,33.13670917625555,False,1514.9714285714285,63650
turin,1,vehev3,tpn4,11718,486.56,2611.70,1479.00,992.44,13.88729036501151,92.79917122983572,False,392.8484848484849,7421
turin,1,vehev5,kapusta2,32668,1274.11,6435.67,2118.00,843.8900000000001,-1.4836452135030334,-48.364521350303335,False,667.8421052631579,24613
turin,1,vehev3,allgreen,12811,1507.02,4809.87,2501.00,993.98,7.146899178511235,86.00791790925601,False,2504.5757575757575,15717
turin,1,vehev1,kapusta2,6325,342.94,1985.52,1088.00,745.06,4.485303551641687,77.7049649263095,False,276.2,4948
turin,1,vehev1,no-preemption,22760,1325.28,3808.29,2070.00,744.72,,,False,,11393
turin,1,vehev2,no-preemption,27548,351.41,2340.06,1194.00,842.5899999999999,,,False,,5220
turin,1,vehev2,tpn6,15239,68.65,6249.94,911.00,842.35,4.975673707210487,79.90221909947888,False,167.26315789473685,3935
turin,1,vehev2,kapusta2,10105,122.93,1907.69,965.00,842.0699999999999,2.8550394533474335,64.97421432031227,False,273.8421052631579,4250
turin,1,vehev1,fuzzy,27548,3089.37,5618.74,3586.00,496.6300000000001,-1.7677280920092695,-76.77280920092696,False,52.84848484848485,24112
turin,1,vehev5,rfid,30616,365.35,5464.04,1207.00,841.65,2.9132338853154507,65.67388547000516,False,211.31578947368422,15408
turin,1,vehev1,fuzzy,20276,2465.24,5308.35,2962.00,496.7600000000002,1.389414418068829,28.027233128189554,False,53.14705882352941,18557
turin,1,vehev3,kapusta2,25029,1269.88,3539.27,2263.00,993.1199999999999,4.856553375122058,79.40926573313185,False,833.6060606060606,13215
turin,1,vehev6,kapustaimp,4771,889.93,12689.10,1884.00,994.07,4.646073286662997,78.4764479959755,False,255.8181818181818,26872
turin,1,vehev5,kapusta2,22570,1227.10,6104.01,2069.00,841.9000000000001,-1.0414774704429526,-4.147747044295258,False,560.3157894736842,24296
turin,1,vehev4,kapusta2,15239,4292.28,12159.94,5037.00,744.7200000000003,1.5593227841613317,35.86959607353898,False,1942.6285714285714,53623
turin,1,vehev1,kapustaimp,15239,96.13,4235.89,841.00,744.87,27.995942993862478,96.42805387830934,False,73.82857142857142,3650
turin,1,vehev6,tpn6,22760,5866.04,18975.48,6861.00,994.96,-1.624001616792494,-62.4001616792494,False,791.060606060606,81406
