scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
turin,2,vehev3,rfid,25029,5221.87,39159.97,6216.00,994.1300000000001,1.8979426910283097,47.31137011001118,False,238.33333333333334,38384,5.21,1526.35,0.9689922480620172,21.271843858961404,12.755705064096734
turin,2,vehev4,rfid,10105,5171.52,104369.49,5915.00,743.4799999999996,1.0293704752181176,2.8532463214368087,False,265.1714285714286,60491,3.54,3359.70,0.5681818181818121,2.0147107717613966,1.7923532754282046
turin,2,vehev5,allgreen,2094,469.04,21838.58,1312.00,842.96,2.4902353743817156,59.84315337066146,False,1314.1052631578948,17785,4.79,1415.52,5.274725274725278,11.007167106752169,27.570759519446142
turin,2,vehev2,no-preemption,30616,455.34,12567.88,1297.00,841.6600000000001,,,False,,6356,5.93,431.39,,,
turin,2,vehev4,rfid,16250,5534.18,108043.94,6278.00,743.8199999999997,-1.0604863821804225,-6.048638218042246,False,265.1714285714286,64390,3.43,3560.01,-0.8670520231213841,-4.211478452288264,-3.799590540518749
turin,2,vehev3,fuzzy,6479,10359.94,63989.65,11022.00,662.0599999999995,-1.0555189902822408,-5.551899028224083,False,47.303030303030305,45887,5.18,2007.21,-0.5758157389635365,-4.769734266610293,-5.402549672677148
turin,2,vehev5,no-preemption,11718,1721.17,58567.36,2564.00,842.8299999999999,,,False,,31357,4.33,1744.13,,,
turin,2,vehev6,tpnx,22570,1968.46,32804.86,2961.00,992.54,3.2285797018989464,69.0266280429183,False,591.4545454545455,35549,4.23,1842.94,22.608695652173914,53.56301449596719,48.2389085455525
turin,2,vehev6,rfid,16993,2502.06,29144.81,3496.00,993.94,2.968070310064507,66.30807576865433,False,238.33333333333334,42100,3.97,2127.73,17.804154302670618,51.72511588123052,42.91525423728814
turin,2,vehev5,kapusta2,27548,1176.18,17709.98,2018.00,841.8199999999999,1.4602611845125746,31.519100103054964,False,496.42105263157896,24928,4.52,1597.63,4.872389791183296,8.181128518718605,20.3603718731031
turin,2,vehev1,tpnx,16250,110.65,9313.75,854.00,743.35,28.11351107094442,96.44299142331776,False,436.0571428571429,4084,6.10,362.83,14.232209737827706,63.69630689493011,85.5187575349266
turin,2,vehev6,kapusta2,24847,599.77,13990.89,1591.00,991.23,12.022375243843474,91.6821761114794,False,569.7575757575758,20194,4.69,1485.35,38.34808259587022,65.59882160301825,72.22818164314988
turin,2,vehev2,rfid,12811,216.54,11250.92,1059.00,842.46,1.626258428004064,38.5091580292489,False,211.31578947368422,4992,6.03,393.55,0.836120401337781,5.068023928984944,12.818721620677609
turin,2,vehev6,kapusta2,15239,461.85,12588.74,1455.00,993.15,12.52582007145177,92.01649078227501,False,542.1212121212121,18866,4.76,1449.29,36.7816091954023,61.15524607475784,71.31039097309875
turin,2,vehev1,fuzzy,14368,10807.18,65295.04,11302.00,494.8199999999997,-4.3478810115786,-334.78810115786007,False,52.588235294117645,44674,5.18,1982.72,-4.604051565377532,-147.07714930153153,-93.72940156114484
turin,2,vehev2,allgreen,16993,81.14,9545.65,924.00,842.86,4.419152082819817,77.37122458655213,False,925.7894736842105,4376,6.07,374.26,1.5050167224080147,9.755979938271608,21.98252807987163
turin,2,vehev4,tpnx,25029,2358.05,34029.19,3103.00,744.9499999999998,2.3503233604037232,57.452663031514675,False,837.3428571428572,38088,4.15,1922.85,19.94219653179192,45.98250404530745,41.04116035355489
