scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
turin,2,vehev2,no-preemption,30616,344.26,3582.60,1186.00,841.74,,,False,,3221
turin,2,vehev4,rfid,16250,8069.33,32859.45,8814.00,744.6700000000001,-1.0855912456680372,-8.559124566803721,False,265.1714285714286,67853
turin,2,vehev3,fuzzy,6479,11039.94,18686.31,11702.00,662.0599999999995,-1.4897035824597247,-48.97035824597247,False,47.303030303030305,37604
turin,2,vehev1,tpn4,2094,80.50,2850.56,825.00,744.5,28.169937888198756,96.4501164185423,False,402.9428571428571,2256
turin,2,vehev5,no-preemption,11718,967.87,8750.03,1810.00,842.13,,,False,,15301
turin,2,vehev3,tpn4,27226,2455.73,10313.58,3448.00,992.27,2.267541627133276,55.899376309830174,False,618.1515151515151,15187
turin,2,vehev6,rfid,16993,15239.96,59010.84,16234.00,994.0400000000009,1.2155228753881244,17.730877777129994,False,238.33333333333334,86624
turin,2,vehev5,kapusta2,27548,1069.12,8922.11,1910.00,840.8800000000001,-1.2524835988753513,-25.24835988753513,False,534.1052631578947,16637
turin,2,vehev6,kapusta2,24847,9134.70,35920.19,10128.00,993.2999999999993,1.7383668867067334,42.47474410338889,False,1581.6060606060605,73167
turin,2,vehev1,tpn4,6479,93.49,2862.05,838.00,744.51,11.95229436303348,91.63340552343792,False,455.77142857142854,2289
turin,2,vehev2,rfid,12811,133.82,3409.65,976.00,842.1800000000001,2.546555073979973,60.73126357180585,False,211.31578947368422,2572
turin,2,vehev6,kapusta2,15239,14749.45,45547.83,15742.00,992.5499999999993,1.6181593211950274,38.20138802763318,False,2241.757575757576,86830
turin,2,vehev1,fuzzy,14368,6180.95,18979.79,6678.00,497.0500000000002,-2.6026038881473403,-160.26038881473403,False,52.65714285714286,28702
turin,2,vehev2,allgreen,16993,79.46,2990.87,921.00,841.54,4.288950415303297,76.68427230046947,False,922.7368421052631,2542
turin,2,vehev4,kapustaimp,21907,3977.14,22345.24,4722.00,744.8600000000001,1.4993864938121366,33.306055234795686,False,222.94285714285715,42845
