scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
augmented-downtown,1,vehev1,kapustaimp,11718,26787.74,118601.94,27666.00,878.2599999999984,1.050114716657695,4.772308764246247,False,3017.3454545454547,265644
augmented-downtown,1,vehev3,kapustaimp,30366,980.65,25648.12,1642.00,661.35,11.083821954825881,90.97784136125895,False,153.91304347826087,116472
augmented-downtown,1,vehev7,fuzzy,11718,8651.25,52879.08,9115.00,463.75,-1.125630880246276,-12.5630880246276,False,36.81395348837209,237559
augmented-downtown,1,vehev2,allgreen,22760,211.62,13250.84,707.00,495.38,5.570314715055288,82.04769297330313,False,712.6,75912
augmented-downtown,1,vehev3,no-preemption,27226,12323.94,87773.02,12985.00,661.0599999999995,,,False,,246221
augmented-downtown,1,vehev7,rfid,24847,7083.82,43421.04,7733.00,649.1800000000003,-1.0285605594210643,-2.856055942106428,False,184.06976744186048,231534
augmented-downtown,1,vehev1,allgreen,17651,24857.38,90465.03,25735.00,877.619999999999,1.0919304448015035,8.419075156221611,False,25735.727272727272,265409
augmented-downtown,1,vehev1,no-preemption,22737,,72386.63,,,,,True,,246783
augmented-downtown,1,vehev7,fuzzy,16993,13260.54,59714.63,13722.00,461.4599999999991,-1.5246766805254057,-52.467668052540574,False,36.81395348837209,252344
augmented-downtown,1,vehev7,tpn4,6325,6169.87,75059.23,6820.00,650.1300000000001,1.1822469517185938,15.415303160956972,False,1891.0697674418604,222551
augmented-downtown,1,vehev2,tpn6,30616,205.77,35795.10,701.00,495.23,4.8448753462603875,79.35963407661521,False,227.26666666666668,74804
augmented-downtown,1,vehev2,no-preemption,25029,1268.70,17918.26,1764.00,495.29999999999995,,,False,,121096
augmented-downtown,1,vehev3,kapustaimp,24847,725.87,24315.36,1387.00,661.13,14.623031672338023,93.16147278890415,False,105.47826086956522,106713
augmented-downtown,1,vehev3,tpn6,27226,1434.97,37429.65,2097.00,662.03,8.58829104441208,88.35623996871131,False,304.1304347826087,131878
augmented-downtown,1,vehev7,rfid,22760,8991.35,46427.42,9640.00,648.6499999999996,1.0298231077646849,2.8959447054376586,False,184.06976744186048,239011
augmented-downtown,1,vehev3,rfid,12811,12981.38,79179.07,13643.00,661.6200000000008,-1.1015012935748911,-10.150129357489114,False,149.2173913043478,248254
augmented-downtown,1,vehev1,kapusta2,21907,30109.02,71671.89,30987.00,877.9799999999996,-1.080705600613341,-8.07056006133411,False,11072.89090909091,267716
augmented-downtown,1,vehev3,kapusta2,16250,12451.50,94208.03,13113.00,661.5,1.039110950487893,3.7638858939489817,False,2994.1304347826085,247726
augmented-downtown,1,vehev3,kapusta2,12811,12324.87,91277.99,12987.00,662.1299999999992,-1.0457948421618017,-4.579484216180174,False,2926.217391304348,247468
augmented-downtown,1,vehev2,kapusta2,21907,1955.20,18532.38,2450.00,494.79999999999995,-1.7954745812518367,-79.54745812518367,False,534.9333333333333,142118
augmented-downtown,1,vehev2,kapustaimp,12811,215.61,21424.12,711.00,495.39,5.47711145123139,81.74220099583376,False,120.8,75372
augmented-downtown,1,vehev3,no-preemption,27548,14484.19,109560.20,15146.00,661.8099999999995,,,False,,254253
augmented-downtown,1,vehev3,allgreen,6479,1324.33,36897.57,1986.00,661.6700000000001,8.695634773810154,88.49997698831788,False,1989.304347826087,128199
augmented-downtown,1,vehev3,allgreen,25029,1032.96,27655.31,1695.00,662.04,11.915863150557621,91.60782574149316,False,1699.9565217391305,118817
augmented-downtown,1,vehev1,no-preemption,11718,28130.20,66235.34,29008.00,877.7999999999993,,,False,,267644
augmented-downtown,1,vehev7,kapustaimp,22737,5111.95,46283.41,5761.00,649.0500000000002,1.268768278249983,21.183401481371845,False,597.3953488372093,213187
augmented-downtown,1,vehev2,no-preemption,6325,1177.06,21782.31,1672.00,494.94000000000005,,,False,,117251
augmented-downtown,1,vehev1,tpn6,11718,26983.98,153481.23,27862.00,878.0200000000004,1.0424777960849363,4.0746955229610915,False,7012.236363636363,265776
augmented-downtown,1,vehev2,kapusta2,27548,1086.23,20722.28,1582.00,495.77,-1.0846572469918618,-8.465724699186183,False,396.6666666666667,114060
augmented-downtown,1,vehev3,kapustaimp,25029,810.21,24717.53,1472.00,661.79,15.191876180249565,93.41753455507974,False,154.2608695652174,109847
augmented-downtown,1,vehev1,allgreen,30616,22484.04,61050.86,23362.00,877.9599999999991,1.1396746314274482,12.255658551643368,False,23366.01818181818,263713
augmented-downtown,1,vehev1,allgreen,10105,22278.36,64162.03,23157.00,878.6399999999994,1.061417896110845,5.786401033550215,False,23158.254545454547,262621
augmented-downtown,1,vehev7,kapusta2,16250,8489.34,84662.62,9139.00,649.6599999999999,-1.1335518717077373,-13.35518717077373,False,3263.0232558139537,236265
augmented-downtown,1,vehev3,rfid,14368,13469.38,81193.88,14131.00,661.6200000000008,1.0753568464175782,7.0076130233996725,False,149.17391304347825,250391
augmented-downtown,1,vehev3,no-preemption,6479,11515.89,92661.70,12177.00,661.1100000000006,,,False,,244576
augmented-downtown,1,vehev7,allgreen,14368,7590.98,83714.01,8241.00,650.0200000000004,1.0065432921704445,0.6500755825747828,False,8244.348837209302,231492
augmented-downtown,1,vehev7,no-preemption,25029,7051.30,43743.55,7701.00,649.6999999999998,,,False,,230991
augmented-downtown,1,vehev2,tpn4,24847,213.39,42761.83,709.00,495.61,4.689488729556212,78.67571375750732,False,256.8,75370
augmented-downtown,1,vehev2,no-preemption,20276,1180.24,17290.57,1676.00,495.76,,,False,,118091
augmented-downtown,1,vehev1,kapustaimp,24847,27526.38,117656.55,28404.00,877.619999999999,1.008878392291322,0.8800260129625426,False,3879.490909090909,266871
augmented-downtown,1,vehev7,no-preemption,17651,7825.80,35669.12,8474.00,648.1999999999998,,,False,,232307
augmented-downtown,1,vehev1,tpn4,31737,34070.83,124221.09,34949.00,878.1699999999983,-1.3202447450152965,-32.02447450152965,False,7745.836363636364,269332
augmented-downtown,1,vehev7,allgreen,17651,4919.29,27030.80,5567.00,647.71,1.5908393284396734,37.14010069258096,False,5568.976744186047,210840
augmented-downtown,1,vehev1,kapusta2,25029,33776.75,102634.73,34655.00,878.25,-1.2045847812565977,-20.458478125659774,False,12657.527272727273,269790
augmented-downtown,1,vehev1,tpn6,22760,26838.11,150013.22,27716.00,877.8899999999994,1.0917598146814362,8.40476205915408,False,7447.145454545454,264567
augmented-downtown,1,vehev2,kapustaimp,11718,254.31,21830.32,749.00,494.69,4.305886516456293,76.77597874030849,False,122.6,77733
augmented-downtown,1,vehev7,no-preemption,22737,6485.88,85451.53,7135.00,649.1199999999999,,,False,,224748
augmented-downtown,1,vehev1,kapustaimp,6479,,50141.31,,,,,True,605.5,220643
augmented-downtown,1,vehev2,kapustaimp,30366,259.73,23163.28,755.00,495.27,4.1935086435914215,76.15362015461173,False,124.86666666666666,77957
augmented-downtown,1,vehev7,allgreen,31737,5632.16,38638.62,6281.00,648.8400000000001,1.4561837731882616,31.327349032977047,False,6284.674418604651,222209
augmented-downtown,1,vehev3,allgreen,21907,1546.20,38401.69,2208.00,661.8,7.865871168024834,87.28685000505665,False,2213.2608695652175,135436
augmented-downtown,1,vehev3,no-preemption,2094,12691.03,94976.55,13353.00,661.9699999999993,,,False,,249278
augmented-downtown,1,vehev7,kapustaimp,25029,6297.92,50122.98,6948.00,650.0799999999999,1.1196236217671867,10.68427098549204,False,760.6976744186046,225815
augmented-downtown,1,vehev1,tpn6,20276,27723.19,148287.81,28601.00,877.8100000000013,1.0082743003240249,0.8206398121390013,False,8115.163636363636,267707
augmented-downtown,1,vehev7,kapusta2,11718,8869.39,52905.22,9518.00,648.6100000000006,-1.1540134978121679,-15.401349781216789,False,2721.4883720930234,239485
augmented-downtown,1,vehev2,kapustaimp,4771,419.31,23186.97,915.00,495.69,3.0273544632849205,66.96785883094375,False,155.4,85168
augmented-downtown,1,vehev7,allgreen,27548,4697.30,75068.06,5347.00,649.6999999999998,1.6309965299214442,38.687791074076394,False,5350.976744186047,211846
augmented-downtown,1,vehev7,kapustaimp,27548,5423.05,46744.11,6073.00,649.9499999999998,1.412725311402255,29.214830942088,False,556.6046511627907,217334
augmented-downtown,1,vehev1,rfid,12811,27987.04,83614.12,28865.00,877.9599999999991,1.001925534104357,0.19218335483166538,False,230.07272727272726,265578
augmented-downtown,1,vehev1,allgreen,24847,26000.83,85020.36,26879.00,878.1699999999983,1.0680724423028034,6.373391879303303,False,26882.927272727273,266858
augmented-downtown,1,vehev2,allgreen,24847,198.79,13253.21,694.00,495.21000000000004,5.0339051260123755,80.13470705213403,False,699.6,74912
augmented-downtown,1,vehev1,fuzzy,30366,28883.54,111106.14,29513.00,629.4599999999991,-1.0712760011290043,-7.127600112900434,False,46.76923076923077,266065
augmented-downtown,1,vehev7,no-preemption,14368,7640.65,79188.90,8289.00,648.3500000000004,,,False,,231902
augmented-downtown,1,vehev3,fuzzy,4771,13087.34,93205.93,13556.00,468.65999999999985,-1.084042369905042,-8.40423699050421,False,30.105263157894736,247786
augmented-downtown,1,vehev1,tpn4,30366,25184.06,118394.94,26062.00,877.9399999999987,1.070590286077781,6.593585519666522,False,7869.909090909091,264994
augmented-downtown,1,vehev2,tpn4,32668,263.74,44335.92,759.00,495.26,4.130507317812998,75.78989884154291,False,292.1333333333333,78107
augmented-downtown,1,vehev3,tpn4,16993,1058.58,41019.78,1720.00,661.4200000000001,12.222845698955206,91.81859916561427,False,466.8695652173913,119054
augmented-downtown,1,vehev7,tpn6,32668,8300.42,66237.04,8949.00,648.5799999999999,-1.067512230756172,-6.7512230756171965,False,1429.9767441860465,237098
augmented-downtown,1,vehev3,fuzzy,22737,12435.24,100503.30,12905.00,469.7600000000002,-1.105846153846154,-10.584615384615393,False,29.894736842105264,245876
augmented-downtown,1,vehev1,no-preemption,16993,29120.45,67652.46,29998.00,877.5499999999993,,,False,,268338
augmented-downtown,1,vehev2,kapusta2,32668,1004.00,13400.57,1499.00,495.0,1.0850398406374504,7.837485542235045,False,395.46666666666664,110780
augmented-downtown,1,vehev1,tpn6,17651,29048.69,151908.43,29927.00,878.3100000000013,-1.0702277937981464,-7.0227793798146365,False,8471.727272727272,266665
augmented-downtown,1,vehev7,no-preemption,22570,5931.19,84214.57,6580.00,648.8100000000004,,,False,,220820
augmented-downtown,1,vehev3,no-preemption,30366,10869.35,75630.99,11531.00,661.6499999999996,,,False,,240446
augmented-downtown,1,vehev3,fuzzy,27548,13201.04,93686.42,13671.00,469.9599999999991,1.0972006750983256,8.8589696765922,False,29.94736842105263,248756
augmented-downtown,1,vehev7,no-preemption,15239,7461.26,91654.71,8110.00,648.7399999999998,,,False,,231244
augmented-downtown,1,vehev3,fuzzy,32668,11693.56,43644.34,12161.00,467.4400000000005,1.0385673823882546,3.713517586077708,False,29.94736842105263,245421
augmented-downtown,1,vehev7,rfid,15239,7364.97,90939.24,8015.00,650.0299999999997,1.0130740518970207,1.2905326982305954,False,184.06976744186048,230178
augmented-downtown,1,vehev1,tpn4,32668,25279.22,122298.57,26158.00,878.7799999999988,1.1407001481849517,12.334542816429861,False,9928.563636363637,266885
augmented-downtown,1,vehev7,fuzzy,30616,13314.76,52828.58,13775.00,460.2399999999998,-1.072310377236168,-7.2310377236167955,False,36.74418604651163,253722
augmented-downtown,1,vehev3,kapusta2,30616,13322.82,94905.65,13985.00,662.1800000000003,-1.0503485047133478,-5.034850471334784,False,3286.521739130435,248660
augmented-downtown,1,vehev1,tpn6,30616,20869.22,139974.72,21747.00,877.7799999999988,1.227860456691721,18.55752055943357,False,5486.054545454545,261634
augmented-downtown,1,vehev3,no-preemption,22760,11228.79,78472.13,11891.00,662.2099999999991,,,False,,243010
augmented-downtown,1,vehev1,kapusta2,16250,28862.03,102180.43,29740.00,877.9700000000012,-1.0599120327543399,-5.991203275433987,False,11509.4,267005
augmented-downtown,1,vehev1,tpn6,31737,22094.77,136234.77,22973.00,878.2299999999996,1.1679890761478848,14.382760898922553,False,5848.981818181818,262850
augmented-downtown,1,vehev2,kapusta2,6479,767.52,11877.40,1263.00,495.48,1.5356212215968312,34.879774651711315,False,289.6666666666667,100892
augmented-downtown,1,vehev1,fuzzy,2094,25672.61,106091.60,26301.00,628.3899999999994,1.0046543767852196,0.4632813923643231,False,46.62264150943396,263858
augmented-downtown,1,vehev7,tpn6,30366,8101.85,69073.88,8750.00,648.1499999999996,-1.1601334564798707,-16.013345647987066,False,1094.0697674418604,237387
augmented-downtown,1,vehev1,allgreen,4771,19676.27,92221.40,20554.00,877.7299999999996,1.3160721010638703,24.016321051739318,False,20555.254545454547,261197
augmented-downtown,1,vehev2,allgreen,31737,235.95,13594.96,731.00,495.05,5.376689976689978,81.40119656637475,False,733.6,76586
augmented-downtown,1,vehev1,allgreen,15239,27643.28,106790.57,28521.00,877.7200000000012,1.0273596331549657,2.663101826470038,False,28524.21818181818,266101
augmented-downtown,1,vehev1,tpn4,16250,26936.94,101008.15,27815.00,878.0600000000013,1.0109013867202437,1.0783828040450194,False,8881.2,267215
augmented-downtown,1,vehev7,fuzzy,6325,8262.24,87635.77,8724.00,461.7600000000002,-1.132696581307896,-13.269658130789598,False,36.7906976744186,234232
augmented-downtown,1,vehev1,kapustaimp,21907,28343.69,120045.78,29221.00,877.3100000000013,-1.0173424616625963,-1.7342461662596342,False,3015.981818181818,266337
augmented-downtown,1,vehev1,allgreen,20276,26791.96,67806.64,27670.00,878.0400000000009,1.04331971233161,4.1521033121093005,False,27674.01818181818,266350
augmented-downtown,1,vehev2,allgreen,2094,231.77,12307.02,727.00,495.23,4.319195754411701,76.84754160589775,False,729.4,76406
augmented-downtown,1,vehev1,fuzzy,22737,31248.27,111553.87,31877.00,628.7299999999996,,,False,47.549019607843135,267150
augmented-downtown,1,vehev2,kapusta2,4771,2031.48,20657.16,2527.00,495.52,-1.6003466204506065,-60.03466204506065,False,456.53333333333336,144333
augmented-downtown,1,vehev1,no-preemption,21907,27860.52,70718.09,28739.00,878.4799999999996,,,False,,266065
augmented-downtown,1,vehev2,kapusta2,30616,522.13,14544.02,1017.00,494.87,1.9093520770689292,47.62621247228993,False,300.93333333333334,90378
augmented-downtown,1,vehev3,rfid,11718,12132.52,75269.61,12794.00,661.4799999999996,1.0306333721271426,2.9722860675390095,False,149.30434782608697,246255
augmented-downtown,1,vehev7,tpn6,10105,5721.07,55009.05,6372.00,650.9300000000003,1.2125494007239905,17.529133295276978,False,1129.6976744186047,216201
augmented-downtown,1,vehev3,kapustaimp,14368,1229.74,27172.17,1891.00,661.26,11.778416575861563,91.50989444498525,False,174.56521739130434,124796
augmented-downtown,1,vehev3,tpn6,25029,1301.53,34768.25,1963.00,661.47,9.457031340038263,89.42585718452368,False,294.82608695652175,127292
augmented-downtown,1,vehev2,fuzzy,12811,1330.09,25439.78,1679.00,348.9100000000001,-1.1263167699759509,-12.631676997595086,False,28.714285714285715,117625
augmented-downtown,1,vehev7,kapusta2,6479,6480.12,35529.23,7129.00,648.8800000000001,1.70913810238082,41.49097731733876,False,2803.4883720930234,227638
augmented-downtown,1,vehev7,allgreen,22737,3314.18,56011.35,3963.00,648.8200000000002,1.957008973562088,48.901613967572644,False,3964.860465116279,193458
augmented-downtown,1,vehev2,tpn4,31737,231.37,46316.44,727.00,495.63,5.483122271686044,81.76221593372378,False,263.0,76239
augmented-downtown,1,vehev3,fuzzy,17651,14163.63,49124.15,14632.00,468.3700000000008,-1.192794035537163,-19.27940355371629,False,28.85,251499
augmented-downtown,1,vehev2,fuzzy,14368,1147.31,16849.14,1498.00,350.69000000000005,-1.0537187046527434,-5.371870465274342,False,28.714285714285715,111218
augmented-downtown,1,vehev1,kapustaimp,22737,26055.64,118769.14,26934.00,878.3600000000006,,,False,3020.7272727272725,264818
augmented-downtown,1,vehev1,rfid,27226,29119.03,106624.17,29997.00,877.9700000000012,-1.0764803391617517,-7.648033916175168,False,230.0909090909091,266664
augmented-downtown,1,vehev3,fuzzy,30366,14674.95,49923.79,15143.00,468.0499999999993,-1.350122132418222,-35.012213241822195,False,30.05263157894737,252114
augmented-downtown,1,vehev1,kapustaimp,22760,26241.73,119241.22,27120.00,878.2700000000004,1.1165715827424487,10.440135190986455,False,3678.2,264751
augmented-downtown,1,vehev7,allgreen,30366,4751.21,38440.83,5400.00,648.79,1.469846628543045,31.965690801956026,False,5404.093023255814,215672
augmented-downtown,1,vehev1,kapusta2,17651,29913.42,85230.47,30792.00,878.5800000000017,-1.1020866514654308,-10.208665146543083,False,11554.927272727273,267300
augmented-downtown,1,vehev1,kapusta2,30616,,32301.92,,,,,True,3852.3529411764707,221219
augmented-downtown,1,vehev7,fuzzy,27226,6670.78,79027.37,7135.00,464.22000000000025,1.1211342601614804,10.804616758748686,False,36.74418604651163,224966
augmented-downtown,1,vehev1,tpn4,25029,25311.05,98131.43,26189.00,877.9500000000007,1.1078228678778637,9.73286172404152,False,10098.50909090909,266163
augmented-downtown,1,vehev2,no-preemption,15239,1088.71,20097.62,1584.00,495.28999999999996,,,False,,113842
augmented-downtown,1,vehev7,no-preemption,31737,8201.46,46368.28,8850.00,648.5400000000009,,,False,,236649
augmented-downtown,1,vehev3,fuzzy,25029,12579.63,86219.64,13050.00,470.3700000000008,-1.0220187332282036,-2.201873322820358,False,29.94736842105263,248190
augmented-downtown,1,vehev2,kapustaimp,22737,236.19,22065.10,731.00,494.81,4.988018121004276,79.95195735578719,False,125.86666666666666,76478
augmented-downtown,1,vehev1,kapustaimp,14368,21492.12,111928.77,22370.00,877.880000000001,1.082749863670964,7.64256514338485,False,2917.672727272727,262998
augmented-downtown,1,vehev2,kapusta2,12811,1456.41,16566.66,1952.00,495.5899999999999,-1.2332842190834266,-23.328421908342655,False,400.6,126298
augmented-downtown,1,vehev3,kapusta2,17651,12407.26,82176.03,13069.00,661.7399999999998,-1.0448808480141616,-4.488084801416159,False,3012.0,247311
augmented-downtown,1,vehev3,tpn4,2094,1152.07,47698.70,1814.00,661.9300000000001,11.01584973135313,90.92217101370022,False,447.17391304347825,122731
augmented-downtown,1,vehev2,kapusta2,22570,962.21,17983.75,1458.00,495.78999999999996,1.131624073746895,11.6314310379663,False,342.53333333333336,109892
augmented-downtown,1,vehev1,kapusta2,22570,29736.05,111325.98,30614.00,877.9500000000007,-1.1332422503220299,-13.324225032202985,False,11916.527272727273,267692
augmented-downtown,1,vehev7,tpn4,27226,6829.55,87345.91,7479.00,649.4499999999998,1.0950706854770813,8.681693952538094,False,1281.7209302325582,227210
augmented-downtown,1,vehev3,tpn6,11718,1309.03,36356.64,1972.00,662.97,9.552248611567345,89.5312607464064,False,276.2173913043478,128419
augmented-downtown,1,vehev3,fuzzy,21907,12272.77,44120.10,12742.00,469.22999999999956,-1.0090904531331066,-0.9090453133106635,False,29.94736842105263,245228
augmented-downtown,1,vehev7,kapustaimp,12811,5970.86,49293.40,6621.00,650.1400000000003,1.2672965033512762,21.09186781818062,False,731.5581395348837,223763
augmented-downtown,1,vehev7,tpn4,32668,5500.70,30777.75,6150.00,649.3000000000002,1.4135437307978984,29.255814432035066,False,1839.8372093023256,220869
augmented-downtown,1,vehev2,no-preemption,16250,1087.75,19520.13,1583.00,495.25,,,False,,114174
augmented-downtown,1,vehev7,tpn6,22570,4758.30,50930.91,5407.00,648.6999999999998,1.246493495576151,19.77495241258499,False,846.3488372093024,210236
augmented-downtown,1,vehev1,fuzzy,30616,24947.51,114342.73,25576.00,628.4900000000016,1.027136175113268,2.6419257514978978,False,46.62264150943396,264370
augmented-downtown,1,vehev7,no-preemption,12811,7566.85,49693.09,8215.00,648.1499999999996,,,False,,232658
augmented-downtown,1,vehev2,fuzzy,16250,1414.09,20090.65,1764.00,349.9100000000001,-1.3000137899333486,-30.00137899333486,False,28.714285714285715,120469
augmented-downtown,1,vehev2,kapustaimp,20276,255.60,21719.86,751.00,495.4,4.617527386541471,78.34338778553514,False,125.8,77401
augmented-downtown,1,vehev3,kapusta2,14368,11846.60,76997.79,12509.00,662.3999999999996,1.2226621984366821,18.21126053634291,False,2894.478260869565,245436
augmented-downtown,1,vehev7,allgreen,10105,5059.24,42585.58,5708.00,648.7600000000002,1.37117037341577,27.069602772348023,False,5712.093023255814,211557
augmented-downtown,1,vehev1,no-preemption,27548,28580.58,109523.82,29459.00,878.4199999999983,,,False,,267605
augmented-downtown,1,vehev3,fuzzy,10105,13841.72,47849.87,14312.00,470.28000000000065,-1.0056100839115114,-0.561008391151141,False,30.05263157894737,248934
augmented-downtown,1,vehev7,kapustaimp,6325,6498.55,49860.59,7147.00,648.4499999999998,1.122451931584738,10.90932521376251,False,749.4883720930233,224334
augmented-downtown,1,vehev7,no-preemption,21907,7456.81,45744.91,8107.00,650.1899999999996,,,False,,232642
augmented-downtown,1,vehev3,tpn4,22760,2123.34,57999.47,2785.00,661.6599999999999,5.288267540761254,81.09021541947085,False,544.7391304347826,151297
augmented-downtown,1,vehev3,rfid,21907,15253.99,82345.66,15916.00,662.0100000000002,-1.2542120223216011,-25.421202232160113,False,149.34782608695653,253358
augmented-downtown,1,vehev7,kapustaimp,2094,4386.51,45182.62,5037.00,650.4899999999998,1.4977123043148195,33.23150266449305,False,437.4418604651163,213673
augmented-downtown,1,vehev7,tpn4,12811,7999.60,51422.09,8649.00,649.3999999999996,-1.0571902442892354,-5.719024428923536,False,2191.279069767442,235788
augmented-downtown,1,vehev7,kapusta2,2094,5936.25,41158.83,6585.00,648.75,1.1067138344914718,9.642405395655517,False,2297.953488372093,225539
augmented-downtown,1,vehev1,no-preemption,12811,28040.93,65899.46,28919.00,878.0699999999997,,,False,,267106
augmented-downtown,1,vehev3,tpn6,21907,824.49,27538.56,1487.00,662.51,14.75119164574464,93.22088666451245,False,330.82608695652175,110264
augmented-downtown,1,vehev7,allgreen,4771,4561.77,77379.57,5210.00,648.2299999999996,1.4104306004029137,29.099666462544636,False,5214.093023255814,212895
augmented-downtown,1,vehev7,fuzzy,6479,5467.68,31044.81,5931.00,463.3199999999997,2.0256159833786906,50.63230107752121,False,36.81395348837209,219019
augmented-downtown,1,vehev2,no-preemption,30366,1089.18,16138.84,1584.00,494.81999999999994,,,False,,113914
augmented-downtown,1,vehev7,rfid,27226,6209.59,89966.39,6858.00,648.4099999999999,1.204401578848201,16.971214787319955,False,184.06976744186048,223134
augmented-downtown,1,vehev7,fuzzy,31737,9012.21,47352.83,9475.00,462.7900000000009,-1.0988543503229913,-9.885435032299128,False,36.81395348837209,240386
augmented-downtown,1,vehev2,tpn4,17651,260.04,33578.63,755.00,494.96,4.225542224273188,76.33439812160428,False,259.46666666666664,78165
augmented-downtown,1,vehev3,kapusta2,30366,12985.68,90718.58,13648.00,662.3199999999997,-1.1947062151830605,-19.470621518306054,False,3202.521739130435,247850
augmented-downtown,1,vehev2,fuzzy,4771,1240.92,17759.08,1589.00,348.0799999999999,1.0229507139863971,2.2435796439262634,False,28.714285714285715,114806
augmented-downtown,1,vehev1,allgreen,30366,27529.44,69496.15,28407.00,877.5600000000013,-1.0210531117903434,-2.1053111790343415,False,28410.927272727273,266884
augmented-downtown,1,vehev3,no-preemption,22570,12414.29,88673.69,13076.00,661.7099999999991,,,False,,247624
augmented-downtown,1,vehev1,allgreen,6325,26089.65,104314.21,26968.00,878.3499999999985,1.064426314649679,6.05267962309658,False,26971.927272727273,265863
augmented-downtown,1,vehev1,tpn4,22737,24902.17,103727.31,25781.00,878.8300000000017,,,False,7270.654545454546,265097
augmented-downtown,1,vehev7,fuzzy,12811,7415.02,48366.03,7878.00,462.97999999999956,1.0204760068078036,2.00651526064346,False,37.04761904761905,230298
augmented-downtown,1,vehev2,fuzzy,17651,1322.96,30265.53,1672.00,349.03999999999996,-1.2039934110537764,-20.399341105377644,False,28.714285714285715,117343
augmented-downtown,1,vehev3,tpn6,17651,997.65,32470.39,1659.00,661.35,11.902300405953993,91.59826280724891,False,270.6521739130435,117027
augmented-downtown,1,vehev3,allgreen,16250,496.94,25744.20,1159.00,662.06,26.03632229242967,96.1592117781905,False,1163.9565217391305,97499
augmented-downtown,1,vehev2,tpn4,6325,268.90,15991.32,764.00,495.1,4.377314986984009,77.15494537236845,False,271.46666666666664,78120
augmented-downtown,1,vehev2,no-preemption,22737,1178.12,20158.39,1674.00,495.8800000000001,,,False,,117273
augmented-downtown,1,vehev7,tpn6,24847,5996.09,58803.03,6645.00,648.9099999999999,1.1486018388649937,12.937628500737608,False,911.2790697674419,224658
augmented-downtown,1,vehev1,kapustaimp,31737,23549.84,114715.49,24428.00,878.1599999999999,1.0958227317043343,8.744364296522766,False,3069.9454545454546,264309
augmented-downtown,1,vehev3,allgreen,27226,1022.33,29158.74,1684.00,661.67,12.054757270157385,91.70451982077161,False,1689.2608695652175,118924
augmented-downtown,1,vehev2,tpn6,30366,408.06,46096.61,903.00,494.94,2.669166299073666,62.535118162287226,False,286.06666666666666,85220
augmented-downtown,1,vehev7,fuzzy,4771,8838.23,98028.75,9303.00,464.77000000000044,-1.3736629748556897,-37.366297485568964,False,36.7906976744186,239711
augmented-downtown,1,vehev2,rfid,6479,758.90,10895.31,1254.00,495.1,1.5530636447489787,35.61113845005175,False,142.0,100448
augmented-downtown,1,vehev7,kapusta2,16993,9853.58,55521.83,10503.00,649.4200000000001,-1.1329496118326647,-13.294961183266473,False,3356.4186046511627,244307
augmented-downtown,1,vehev1,rfid,22570,24012.40,94995.98,24890.00,877.5999999999985,1.0927604071229864,8.488631773108024,False,230.07272727272726,266336
augmented-downtown,1,vehev2,kapusta2,30366,1348.60,17035.04,1844.00,495.4000000000001,-1.2381791806680253,-23.817918066802534,False,376.73333333333335,123800
augmented-downtown,1,vehev7,tpn6,12811,6542.53,58106.13,7193.00,650.4700000000003,1.1565632866796178,13.536940734916126,False,1281.3720930232557,227796
augmented-downtown,1,vehev3,no-preemption,12811,11785.17,87054.74,12447.00,661.8299999999999,,,False,,244876
augmented-downtown,1,vehev1,tpn6,12811,25409.26,143310.09,26287.00,877.7400000000016,1.1035712964486177,9.385102419926882,False,6380.2,263254
augmented-downtown,1,vehev7,no-preemption,27548,7661.28,89701.53,8311.00,649.7200000000003,,,False,,233769
augmented-downtown,1,vehev3,no-preemption,25029,12308.61,84058.27,12971.00,662.3899999999994,,,False,,248691
augmented-downtown,1,vehev1,kapusta2,27548,31462.35,105407.12,32340.00,877.6500000000015,-1.10082965426174,-10.082965426173995,False,11250.127272727274,267041
augmented-downtown,1,vehev2,tpn4,14368,250.98,15310.23,746.00,495.02,4.338273966053072,76.94935802060947,False,285.8666666666667,77249
augmented-downtown,1,vehev3,tpn4,15239,967.14,29323.07,1629.00,661.86,12.277839816365779,91.85524477467895,False,478.60869565217394,115648
augmented-downtown,1,vehev2,allgreen,20276,207.44,13022.35,703.00,495.56,5.689548785190898,82.42391378024809,False,708.6,75859
augmented-downtown,1,vehev2,tpn6,21907,225.00,39694.68,720.00,495.0,4.839822222222223,79.33808404349104,False,230.93333333333334,76061
augmented-downtown,1,vehev3,tpn6,22760,10585.71,65118.97,11247.00,661.2900000000009,1.0607498221659202,5.727064091500522,False,705.3913043478261,240411
augmented-downtown,1,vehev7,rfid,27548,6073.10,86152.16,6723.00,649.8999999999996,1.2615105959065385,20.72995635194118,False,184.06976744186048,223209
augmented-downtown,1,vehev2,tpn4,22737,218.72,15032.67,714.00,495.28,5.38643013899049,81.43482837062437,False,259.46666666666664,76125
augmented-downtown,1,vehev1,allgreen,31737,19670.66,78471.76,20549.00,878.3400000000001,1.3119259851982599,23.776187736011735,False,20550.254545454547,260455
augmented-downtown,1,vehev2,kapusta2,27226,705.71,18486.64,1201.00,495.28999999999996,1.7954542234062147,44.303787478197734,False,316.4,98914
augmented-downtown,1,vehev2,rfid,22737,518.75,15801.26,1014.00,495.25,2.2710746987951804,55.96798288799103,False,142.0,90574
