scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
cologne,1,vehev1,fuzzy,30616,5758.65,35062.91,6113.00,354.35000000000036,2.301765170656317,56.55508160657138,False,40.53846153846154,67466
cologne,1,vehev2,fuzzy,16250,,4669.23,,,,,True,40.1,4171
cologne,1,vehev2,kapustaimp,20276,113.55,4128.16,477.00,363.45,10.620695728753853,90.58442096883861,False,95.22222222222223,6298
cologne,1,vehev3,kapusta2,14368,4021.49,12395.98,4479.00,457.5100000000002,-1.8147436157779069,-81.47436157779069,False,1719.5,52736
cologne,1,vehev5,kapusta2,11718,533.74,4301.22,897.00,363.26,3.517723985461086,71.57252802854784,False,299.037037037037,8333
cologne,1,vehev1,no-preemption,27548,11525.98,26492.47,12058.00,532.0200000000004,,,False,,92396
cologne,1,vehev3,fuzzy,10105,1306.61,14926.17,1612.00,305.3900000000001,1.919379156749145,47.89981976809098,False,44.291666666666664,16533
cologne,1,vehev5,rfid,27548,627.51,8938.52,991.00,363.49,2.974103998342656,66.37642797436611,False,203.7037037037037,9087
cologne,1,vehev4,fuzzy,21907,727.72,4450.97,1082.00,354.28,1.0003572802726324,0.035715266902935916,False,39.04,9524
cologne,1,vehev3,tpn4,22760,979.03,12275.23,1436.00,456.97,2.153692940972187,53.56812566100554,False,649.7916666666666,15026
cologne,1,vehev4,fuzzy,14368,634.22,4310.00,989.00,354.78,1.2995805871779509,23.052097740894418,False,40.53846153846154,8866
cologne,1,vehev3,rfid,21907,1785.13,7175.50,2242.00,456.8699999999999,1.5718855209424523,36.38213555142158,False,221.45833333333334,24648
cologne,1,vehev5,rfid,32668,1177.81,9926.09,1541.00,363.19000000000005,1.3468725855613384,25.753927229632612,False,203.7037037037037,13306
cologne,1,vehev1,no-preemption,12811,15655.74,32276.32,16187.00,531.2600000000002,,,False,,103023
cologne,1,vehev2,no-preemption,30366,1102.22,8149.42,1466.00,363.78,,,False,,14667
cologne,1,vehev2,tpn4,17651,35.51,7325.16,399.00,363.49,31.11912137426077,96.78654166365018,False,218.77777777777777,5658
cologne,1,vehev6,kapustaimp,22570,350.13,4556.34,807.00,456.87,4.639790934795648,78.44730475891488,False,140.0,8205
cologne,1,vehev5,kapusta2,20276,515.57,4088.14,879.00,363.42999999999995,2.1554590065364545,53.60616940672551,False,303.55555555555554,8120
cologne,1,vehev3,kapusta2,30366,3620.89,19528.79,4078.00,457.1100000000001,-1.6518432685684044,-65.18432685684044,False,1327.8333333333333,49606
cologne,1,vehev2,fuzzy,4771,2082.01,16828.96,2325.00,242.98999999999978,-1.7551338683571622,-75.51338683571622,False,40.69230769230769,25069
cologne,1,vehev4,kapusta2,27548,490.04,4763.08,1021.00,530.96,1.2957921802301853,22.827131135923395,False,207.07692307692307,9077
cologne,1,vehev4,tpn4,15239,490.24,13386.00,1021.00,530.76,1.6566783616187988,39.63825307509511,False,323.6923076923077,9386
cologne,1,vehev4,tpn4,21907,459.01,3859.38,990.00,530.99,1.5859785189865145,36.94744361108822,False,318.96153846153845,9013
cologne,1,vehev1,allgreen,30366,1057.50,10269.09,1589.00,531.5,11.047215130023641,90.94794490529796,False,1590.9615384615386,17933
cologne,1,vehev6,rfid,30366,367.20,4147.94,824.00,456.8,14.357189542483662,93.03484851933626,False,221.45833333333334,7495
cologne,1,vehev5,allgreen,4771,19.09,2724.17,383.00,363.91,92.70822420115243,98.92134704486382,False,385.5925925925926,4914
cologne,1,vehev3,no-preemption,22570,2108.46,12299.31,2566.00,457.53999999999996,,,False,,28643
cologne,1,vehev6,kapustaimp,14368,126.53,3934.90,584.00,457.47,94.01367264680313,98.93632492822947,False,83.33333333333333,6624
cologne,1,vehev1,allgreen,6325,1019.45,8119.83,1551.00,531.55,13.284123792240914,92.47221709433265,False,1552.9615384615386,17226
cologne,1,vehev1,tpn4,22737,1111.41,11048.81,1642.00,530.5899999999999,15.728165123581753,93.64197926367986,False,810.0384615384615,18006
cologne,1,vehev5,kapustaimp,27548,159.61,3603.68,523.00,363.39,11.692751080759349,91.44769273635252,False,119.25925925925925,6100
cologne,1,vehev5,tpn4,21907,140.02,9236.09,504.00,363.98,14.008855877731751,92.86165830580366,False,166.92592592592592,5454
cologne,1,vehev5,kapustaimp,16250,150.79,4516.02,514.00,363.21000000000004,13.062272033954507,92.34436400190896,False,117.66666666666667,5929
cologne,1,vehev2,fuzzy,17651,2284.45,17946.78,2527.00,242.55000000000018,-2.067300731195251,-106.73007311952509,False,40.74074074074074,27768
cologne,1,vehev3,allgreen,16250,2771.05,12580.09,3228.00,456.9499999999998,-1.372567958472024,-37.256795847202405,False,3229.0416666666665,39103
cologne,1,vehev5,tpn4,14368,44.52,2938.66,408.00,363.48,40.17587601078167,97.51094413042385,False,126.11111111111111,5025
cologne,1,vehev2,tpn4,6325,54.83,4762.65,418.00,363.17,18.53620280868138,94.60515181927308,False,230.03703703703704,5859
cologne,1,vehev6,allgreen,12811,24.40,4624.91,482.00,457.6,117.80573770491804,99.15114491069626,False,485.3333333333333,5475
cologne,1,vehev2,no-preemption,22737,1293.20,6953.15,1657.00,363.79999999999995,,,False,,16781
cologne,1,vehev5,kapustaimp,10105,157.71,3796.65,521.00,363.28999999999996,8.866400355082112,88.72146575891068,False,117.44444444444444,5917
cologne,1,vehev1,kapustaimp,31737,1950.41,10115.71,2482.00,531.5899999999999,5.46063135443317,81.68709925477467,False,465.0769230769231,28743
cologne,1,vehev4,no-preemption,6325,728.27,5082.64,1260.00,531.73,,,False,,11066
cologne,1,vehev3,allgreen,27226,2005.83,12444.21,2463.00,457.1700000000001,1.6710189796742496,40.15627517319157,False,2464.0416666666665,28737
cologne,1,vehev4,kapusta2,30366,382.75,4389.83,914.00,531.25,1.6523318092749835,39.47946808342425,False,212.80769230769232,8357
cologne,1,vehev6,rfid,30616,2302.82,9530.36,2760.00,457.17999999999984,-1.3376123234916562,-33.76123234916562,False,221.45833333333334,26050
cologne,1,vehev5,fuzzy,15239,600.43,3727.56,843.00,242.57000000000005,2.1644987758772882,53.79992767172196,False,40.74074074074074,7680
cologne,1,vehev2,rfid,6479,964.77,3660.48,1328.00,363.23,1.5517169895415488,35.55525867539494,False,203.7037037037037,13686
cologne,1,vehev4,kapustaimp,14368,475.43,5526.15,1007.00,531.5699999999999,1.7336306080811055,42.3175851107714,False,78.8076923076923,9737
cologne,1,vehev6,no-preemption,21907,9976.04,22644.99,10433.00,456.9599999999991,,,False,,81390
cologne,1,vehev6,allgreen,31737,23.76,4264.33,481.00,457.24,132.9810606060606,99.2480132167374,False,484.3333333333333,5389
cologne,1,vehev4,kapustaimp,17651,516.38,5693.19,1048.00,531.62,1.4115767458073512,29.157234775212302,False,90.96153846153847,10479
cologne,1,vehev4,tpn4,11718,306.11,11698.68,837.00,530.89,3.00718695893633,66.74633091805808,False,285.7692307692308,7950
cologne,1,vehev1,rfid,22570,4718.39,13520.98,5250.00,531.6099999999997,1.58717062387806,36.99480163281875,False,202.69230769230768,60985
cologne,1,vehev2,kapusta2,30366,809.40,6412.84,1173.00,363.6,1.3617741536940944,26.56638420641978,False,414.6666666666667,11869
cologne,1,vehev6,no-preemption,11718,2200.22,13702.86,2657.00,456.7800000000002,,,False,,24851
cologne,1,vehev4,no-preemption,20276,811.31,5245.75,1343.00,531.69,,,False,,11980
cologne,1,vehev5,no-preemption,6325,1491.18,7543.92,1855.00,363.81999999999994,,,False,,16247
cologne,1,vehev6,kapusta2,11718,133.22,4762.51,590.00,456.78,16.51568833508482,93.94515093945151,False,214.75,6089
cologne,1,vehev3,no-preemption,12811,2011.04,13288.27,2468.00,456.96000000000004,,,False,,27650
