scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
cologne,2,vehev1,no-preemption,31737,6863.54,98253.68,7395.00,531.46,,,False,,81162,3.25,3713.57,,,
cologne,2,vehev5,rfid,27226,1885.64,65322.14,2249.00,363.3599999999999,1.7937782397488384,44.25174874793787,False,203.7037037037037,20676,5.80,1590.48,16.465863453815246,28.180442979386335,46.52666425283195
cologne,2,vehev2,kapustaimp,27226,139.90,2608.39,504.00,364.1,12.469120800571837,91.98018837098651,False,101.74074074074075,7031,5.26,924.72,19.004524886877828,31.6136666173643,70.32957758366038
cologne,2,vehev3,allgreen,30616,1767.11,7886.11,2224.00,456.8900000000001,3.09209952974065,67.65951450198386,False,2227.9583333333335,26546,4.36,1403.33,29.761904761904766,54.58875761664839,61.93903593037593
cologne,2,vehev6,fuzzy,10105,1013.15,32300.12,1318.00,304.85,1.0343680600108573,3.3226141969712963,False,44.291666666666664,11863,6.31,1338.89,1.61030595813203,3.689450287013185,13.452980229080037
cologne,2,vehev5,kapustaimp,15239,150.68,16022.76,514.00,363.32,18.912596230422086,94.71251864198614,False,114.4074074074074,5793,6.73,1132.91,27.221172022684325,40.736846510362724,81.94652206432312
cologne,2,vehev6,allgreen,4771,28.20,6463.98,485.00,456.8,40.57553191489362,97.5354605280407,False,488.3333333333333,5488,6.77,1123.40,9.724473257698541,20.6638418079096,62.39550500205564
cologne,2,vehev1,allgreen,16993,8124.99,79108.11,8656.00,531.0100000000002,-1.5821194000206404,-58.21194000206405,False,8659.423076923076,87389,3.20,4217.73,-5.604719764011801,-42.66776713019183,-30.29327130950783
cologne,2,vehev1,allgreen,21907,9725.79,81257.91,10257.00,531.2099999999991,1.6532569590747896,39.51333490471869,False,10260.807692307691,96348,3.14,4804.23,-1.8750000000000044,20.218574697678747,8.659297320869907
cologne,2,vehev5,rfid,11718,2710.73,78982.62,3074.00,363.27,1.0728918040527828,6.793956648511856,False,203.7037037037037,30781,5.42,1833.04,3.041825095057038,5.661231884057971,4.699835908232453
cologne,2,vehev1,kapusta2,10105,8122.85,112369.38,8654.00,531.1499999999996,-1.2337706720779615,-23.377067207796152,False,2312.8076923076924,86355,3.25,4131.78,-0.30674846625766694,-15.07790174965602,-10.545719881715886
cologne,2,vehev1,kapusta2,14368,6280.26,90040.89,6812.00,531.7399999999998,-1.5038540651467516,-50.385406514675154,False,1443.9615384615386,77210,3.31,3492.67,-5.9659090909090935,-37.91664198700864,-32.005471020687295
