scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported
sp,3,veh11651,allgreen,21181,318.29,,1026.00,707.71,3.186370919601621,68.61633421745432,False
sp,3,veh11651,djahel_wc!start_el!high,11718,1403.79,,1910.00,506.21000000000004,-1.3928698999841245,-39.286989998412444,False
sp,3,veh11651,petri_lc!True,24847,887.89,,1624.00,736.11,1.1517305071574182,13.174132856123055,False
sp,3,veh11651,kapusta2,32668,308.84,,1044.00,735.1600000000001,3.2999287657039247,69.69631555708189,False
sp,3,veh11651,rfid_dd!250_nc!2,21552,813.92,,1452.00,638.08,1.571174071161785,36.35332848507596,False
sp,3,veh11651,rfid_dd!250_nc!2,30616,767.69,,1509.00,741.31,1.3177845223983637,24.115059556170603,False
sp,3,veh11651,rfid_dd!1000_nc!2,27422,989.96,,1675.00,685.04,1.2957089175320216,22.822171980977622,False
sp,3,veh11651,rfid_dd!1000_nc!5,21866,391.82,,1009.00,617.1800000000001,2.8117502935021186,64.43496414631933,False
sp,3,veh11651,rfid_dd!1000_nc!2,10944,1532.22,,2330.00,797.78,-1.4609267734553777,-46.092677345537766,False
sp,3,veh11651,no-preemption,32556,1652.81,,2364.00,711.19,,,False
sp,3,veh11651,rfid_dd!250_nc!2,27422,1352.54,,2038.00,685.46,-1.0544476494893584,-5.444764948935843,False
sp,3,veh11651,no-preemption,10079,1672.66,,2363.00,690.3399999999999,,,False
sp,3,veh11651,rfid_dd!1000_nc!2,11718,743.17,,1448.00,704.83,1.3561365501836729,26.261112875059546,False
sp,3,veh11651,rfid_dd!1000_nc!5,30693,1379.73,,2030.00,650.27,-1.2892383595436323,-28.92383595436323,False
sp,3,veh11651,djahel_wc!start_el!high,21907,1329.51,,1911.00,581.49,-1.248811782607879,-24.881178260787905,False
sp,3,veh11651,rfid_dd!250_nc!5,19226,931.06,,1649.00,717.94,1.0867613258007003,7.983475648323857,False
sp,3,veh11651,djahel_wc!start_el!medium,24149,581.84,,1493.00,911.16,1.7424721572941013,42.610273810463184,False
sp,3,veh11651,no-preemption,2646,1343.47,,2003.00,659.53,,,False
sp,3,veh11651,djahel_wc!start_el!high,31737,659.13,,1129.00,469.87,1.9905936613414652,49.7637303172111,False
sp,3,veh11651,djahel_wc!start_el!medium,22570,884.28,,1659.00,774.72,1.1535034152078527,13.307582204270506,False
sp,3,veh11651,petri_lc!True,20276,374.13,,1064.00,689.87,2.728623740411087,63.351487961130815,False
sp,3,veh11651,djahel_wc!start_el!low,27226,1265.41,,1947.00,681.5899999999999,-1.1676647811683938,-16.76647811683938,False
sp,3,veh11651,djahel_wc!start_el!medium,19226,1194.81,,1914.00,719.19,-1.1808289848197342,-18.08289848197342,False
sp,3,veh11651,rfid_dd!250_nc!5,27422,984.85,,1671.00,686.15,1.30243184241255,23.220550401496844,False
sp,3,veh11651,djahel_wc!start_el!high,31475,1724.48,,2179.00,454.52,-1.291696940189506,-29.169694018950597,False
sp,3,veh11651,petri_lc!False,32556,569.40,,1283.00,713.6,2.2553038285915,55.66007615814106,False
sp,3,veh11651,petri_lc!True,10105,250.07,,1039.00,788.9300000000001,4.175750789778862,76.05221071986057,False
sp,3,veh11651,petri_lc!True,24149,388.82,,1301.00,912.1800000000001,2.607479039144077,61.648780872721545,False
sp,3,veh11651,rfid_dd!250_nc!5,18736,1496.58,,2201.00,704.4200000000001,-1.4699157286817137,-46.991572868171374,False
sp,3,veh11651,rfid_dd!1000_nc!5,5031,1531.58,,2370.00,838.4200000000001,-1.524764303563073,-52.47643035630729,False
sp,3,veh11651,rfid_dd!250_nc!2,21181,1228.29,,1935.00,706.71,-1.2111044281643477,-21.11044281643477,False
sp,3,veh11651,djahel_wc!start_el!high,12811,3741.67,,4250.00,508.3299999999999,-3.5402978578457343,-254.02978578457342,False
sp,3,veh11651,no-preemption,227,,,,,,,True
sp,3,veh11651,djahel_wc!start_el!high,19226,2833.46,,3351.00,517.54,-2.800304395951929,-180.03043959519292,False
sp,3,veh11651,no-preemption,19226,1662.34,,2381.00,718.6600000000001,,,False
sp,3,veh11651,rfid_dd!250_nc!5,21035,2060.21,,2833.00,772.79,-2.0590569281202526,-105.90569281202526,False
sp,3,veh11651,djahel_wc!start_el!high,10944,1618.61,,2197.00,578.3900000000001,-1.5432971014492753,-54.32971014492753,False
sp,3,veh11651,rfid_dd!250_nc!5,4771,1169.86,,2039.00,869.1400000000001,-1.1710544755650762,-17.105447556507624,False
sp,3,veh11651,kapusta2,12087,516.51,,1189.00,672.49,2.062728698379509,51.52052711606691,False
sp,3,veh11651,rfid_dd!250_nc!5,14368,1004.45,,1658.00,653.55,1.1353775698143262,11.923572687495065,False
sp,3,veh11651,petri_lc!False,13518,549.09,,1277.00,727.91,1.888834253036843,47.05729216884895,False
sp,3,veh11651,djahel_wc!start_el!medium,7324,990.96,,1643.00,652.04,1.013562605957859,1.3381123058542332,False
sp,3,veh11651,djahel_wc!start_el!medium,27226,1265.41,,1947.00,681.5899999999999,-1.1676647811683938,-16.76647811683938,False
sp,3,veh11651,rfid_dd!1000_nc!5,25627,681.75,,1391.00,709.25,1.4746901356802347,32.18914429513512,False
sp,3,veh11651,djahel_wc!start_el!low,22570,884.28,,1659.00,774.72,1.1535034152078527,13.307582204270506,False
sp,3,veh11651,djahel_wc!start_el!low,5224,899.61,,1644.00,744.39,1.1645935460921955,14.133132254123403,False
sp,3,veh11651,rfid_dd!1000_nc!5,21035,1529.69,,2302.00,772.31,-1.5288338530422965,-52.88338530422965,False
sp,3,veh11651,petri_lc!True,13347,587.71,,1254.00,666.29,1.7704990556567013,43.518749879870064,False
sp,3,veh11651,rfid_dd!250_nc!5,22760,1677.49,,2296.00,618.51,-1.2982462929139709,-29.824629291397088,False
sp,3,veh11651,kapusta2,21552,634.40,,1273.00,638.6,2.0157786885245903,50.39137948561554,False
sp,3,veh11651,rfid_dd!1000_nc!5,8189,473.71,,1212.00,738.29,2.1319583711553483,53.094768944382274,False
sp,3,veh11651,petri_lc!False,22737,330.83,,986.00,655.1700000000001,3.09990025088414,67.74089747840162,False
sp,3,veh11651,rfid_dd!250_nc!5,24847,1272.78,,2009.00,736.22,-1.244638718573063,-24.463871857306295,False
sp,3,veh11651,petri_lc!False,25627,366.56,,1074.00,707.44,2.7427160628546488,63.539791320608344,False
sp,3,veh11651,rfid_dd!1000_nc!5,4771,862.34,,1731.00,868.66,1.1584525825080594,13.677951510540753,False
sp,3,veh11651,rfid_dd!250_nc!2,16250,526.68,,1311.00,784.32,1.9480519480519483,48.66666666666667,False
sp,3,veh11651,djahel_wc!start_el!high,32668,749.85,,1280.00,530.15,1.3591384943655398,26.423980768287294,False
sp,3,veh11651,djahel_wc!start_el!low,10950,1244.03,,1914.00,669.97,-1.2202473785912564,-22.024737859125644,False
sp,3,veh11651,rfid_dd!1000_nc!5,21181,622.54,,1332.00,709.46,1.629116201368587,38.61702442343151,False
sp,3,veh11651,rfid_dd!1000_nc!2,32668,619.23,,1354.00,734.77,1.6458343426513573,39.240543590246766,False
sp,3,veh11651,petri_lc!True,3229,533.82,,1154.00,620.18,1.9438574800494548,48.555899274335765,False
sp,3,veh11651,djahel_wc!start_el!low,21907,1195.85,,2007.00,811.1500000000001,-1.1232646390261314,-12.326463902613138,False
sp,3,veh11651,djahel_wc!start_el!low,7324,990.96,,1643.00,652.04,1.013562605957859,1.3381123058542332,False
sp,3,veh11651,kapusta2,20156,819.62,,1551.00,731.38,1.3082892071935774,23.564301035158064,False
sp,3,veh11651,allgreen,7324,277.70,,930.00,652.3,3.6168527187612534,72.35165272799682,False
sp,3,veh11651,djahel_wc!start_el!high,29914,1802.21,,2270.00,467.78999999999996,-1.808467296847091,-80.84672968470909,False
sp,3,veh11651,rfid_dd!250_nc!2,6479,1217.60,,1917.00,699.4000000000001,-1.1881458640306795,-18.814586403067945,False
sp,3,veh11651,allgreen,27548,259.03,,1012.00,752.97,5.064780141296375,80.25580633113047,False
sp,3,veh11651,djahel_wc!start_el!high,25627,875.90,,1385.00,509.1,1.1478136773604293,12.877845967156375,False
sp,3,veh11651,rfid_dd!250_nc!5,18685,674.83,,1491.00,816.17,1.5214943022687195,34.27514000486973,False
sp,3,veh11651,petri_lc!False,6426,420.88,,1129.00,708.12,2.4137521383767346,58.570725465104836,False
sp,3,veh11651,petri_lc!True,18685,342.90,,1160.00,817.1,2.9943132108486443,66.60336011687363,False
sp,3,veh11651,allgreen,20395,199.78,,991.00,791.22,5.054209630593653,80.21451279054797,False
sp,3,veh11651,djahel_wc!start_el!high,6479,867.39,,1370.00,502.61,1.181463932025963,15.35924433298529,False
sp,3,veh11651,petri_lc!False,21907,751.87,,1560.00,808.13,1.4159628659209702,29.37667900283668,False
sp,3,veh11651,rfid_dd!250_nc!5,24149,861.16,,1772.00,910.84,1.1772957406289193,15.059575475420194,False
sp,3,veh11651,djahel_wc!start_el!low,12087,642.48,,1316.00,673.52,1.6582928651475533,39.69702089316889,False
sp,3,veh11651,petri_lc!False,10950,389.25,,1061.00,671.75,2.619113680154143,61.81914486655092,False
sp,3,veh11651,petri_lc!False,29914,931.67,,1586.00,654.33,1.0696276578616892,6.5095229494049445,False
sp,3,veh11651,rfid_dd!250_nc!2,22570,881.87,,1657.00,775.13,1.1566557429099527,13.543852081331742,False
sp,3,veh11651,no-preemption,4771,1589.04,,2458.00,868.96,,,False
sp,3,veh11651,djahel_wc!start_el!high,13347,1429.02,,1910.00,480.98,-1.3733446095296673,-37.33446095296673,False
sp,3,veh11651,djahel_wc!start_el!low,6426,1563.17,,2273.00,709.8299999999999,-1.5387045969091446,-53.870459690914466,False
sp,3,veh11651,kapusta2,8189,577.66,,1315.00,737.34,1.74831215593948,42.801976374600216,False
sp,3,veh11651,kapusta2,16993,551.41,,1236.00,684.59,1.8351136178161442,45.50746121158218,False
sp,3,veh11651,djahel_wc!start_el!low,16993,1230.68,,1914.00,683.3199999999999,-1.2162071350924004,-21.62071350924004,False
sp,3,veh11651,no-preemption,12837,1593.64,,2366.00,772.3599999999999,,,False
sp,3,veh11651,petri_lc!True,29914,772.14,,1426.00,653.86,1.2906208718626155,22.517911975435002,False
sp,3,veh11651,djahel_wc!start_el!high,7006,1047.28,,1642.00,594.72,-1.023864225170354,-2.3864225170354025,False
sp,3,veh11651,allgreen,29914,327.86,,983.00,655.14,3.0395290672848163,67.10016657635418,False
sp,3,veh11651,rfid_dd!1000_nc!2,15239,904.14,,1575.00,670.86,1.164631583604309,14.135936713549036,False
sp,3,veh11651,rfid_dd!250_nc!2,5224,1323.34,,2069.00,745.6600000000001,-1.2631146915088576,-26.311469150885756,False
sp,3,veh11651,rfid_dd!1000_nc!2,5224,754.61,,1500.00,745.39,1.3883728018446615,27.973236102626764,False
sp,3,veh11651,no-preemption,5224,1439.70,,2184.00,744.3,,,False
sp,3,veh11651,djahel_wc!start_el!low,2646,801.73,,1463.00,661.27,1.2400932982425505,19.360906036893244,False
sp,3,veh11651,petri_lc!False,2646,549.04,,1209.00,659.96,1.810833454757395,44.776809961577925,False
sp,3,veh11651,no-preemption,13347,1912.73,,2577.00,664.27,,,False
sp,3,veh11651,rfid_dd!1000_nc!5,30616,465.21,,1207.00,741.79,2.174609316222781,54.01472841397717,False
sp,3,veh11651,rfid_dd!1000_nc!2,6426,1579.61,,2289.00,709.3900000000001,-1.5548872920563046,-55.48872920563046,False
sp,3,veh11651,rfid_dd!1000_nc!5,6325,549.71,,1194.00,644.29,1.852667770278874,46.023781703209835,False
sp,3,veh11651,rfid_dd!250_nc!2,20156,1328.33,,2058.00,729.6700000000001,-1.238767136062669,-23.876713606266907,False
sp,3,veh11651,allgreen,24847,227.80,,963.00,735.2,4.489069359086918,77.72366786947126,False
sp,3,veh11651,petri_lc!False,12087,120.55,,795.00,674.45,8.837992534218168,88.68521334309474,False
sp,3,veh11651,djahel_wc!start_el!low,10079,681.78,,1374.00,692.22,1.4872539528880284,32.76198741592536,False
sp,3,veh11651,rfid_dd!250_nc!2,10950,965.92,,1635.00,669.08,1.0554600795096902,5.254588078352906,False
sp,3,veh11651,petri_lc!True,10950,340.31,,1013.00,672.69,2.9957685639563927,66.61958430195489,False
sp,3,veh11651,djahel_wc!start_el!high,2646,807.71,,1280.00,472.28999999999996,1.2309120847829047,18.759429502524593,False
sp,3,veh11651,djahel_wc!start_el!medium,18736,935.83,,1643.00,707.17,1.0879540087409036,8.084349892942022,False
sp,3,veh11651,rfid_dd!1000_nc!2,7324,884.86,,1537.00,652.14,1.1350948172592275,11.901632815611308,False
sp,3,veh11651,allgreen,10079,127.28,,819.00,691.72,7.9665304839723445,87.44748417128542,False
sp,3,veh11651,no-preemption,10105,1395.14,,2185.00,789.8599999999999,,,False
sp,3,veh11651,allgreen,10944,235.26,,1033.00,797.74,4.458046416730426,77.56864988558351,False
sp,3,veh11651,petri_lc!True,25627,366.56,,1074.00,707.44,2.7427160628546488,63.539791320608344,False
sp,3,veh11651,rfid_dd!1000_nc!2,21181,713.92,,1423.00,709.08,1.4205933437920217,29.606878395566916,False
sp,3,veh11651,rfid_dd!1000_nc!5,11718,642.62,,1348.00,705.38,1.568329650493293,36.237894903953006,False
sp,3,veh11651,rfid_dd!1000_nc!2,24847,1557.07,,2293.00,735.9300000000001,-1.5226430408464615,-52.26430408464615,False
sp,3,veh11651,allgreen,15239,214.68,,886.00,671.3199999999999,4.904928265325135,79.61234199754983,False
sp,3,veh11651,djahel_wc!start_el!medium,11340,605.70,,1375.00,769.3,1.726316658411755,42.073199889062096,False
sp,3,veh11651,allgreen,27422,178.32,,865.00,686.6800000000001,7.193248093315389,86.09807437436658,False
sp,3,veh11651,kapusta2,21907,701.37,,1510.00,808.63,1.5179149379072385,34.1201555484586,False
sp,3,veh11651,djahel_wc!start_el!medium,31737,993.46,,1643.00,649.54,1.3206973607392345,24.282426108562106,False
sp,3,veh11651,allgreen,5224,193.66,,940.00,746.34,5.40989362800785,81.51534819792303,False
sp,3,veh11651,no-preemption,24149,1545.99,,2459.00,913.01,,,False
sp,3,veh11651,rfid_dd!250_nc!5,10105,703.78,,1495.00,791.22,1.4837449202875899,32.60297060992311,False
sp,3,veh11651,djahel_wc!start_el!medium,8189,1012.26,,1751.00,738.74,-1.002307090590437,-0.23070905904369887,False
sp,3,veh11651,allgreen,6479,297.56,,998.00,700.44,3.443977685172738,70.96380721903999,False
sp,3,veh11651,rfid_dd!1000_nc!5,23215,672.34,,1457.00,784.66,1.5037778504923103,33.5008159833836,False
sp,3,veh11651,djahel_wc!start_el!high,6325,1087.08,,1551.00,463.9200000000001,-1.0674076765217049,-6.740767652170487,False
sp,3,veh11651,djahel_wc!start_el!medium,23215,595.60,,1380.00,784.4,1.6975319006044323,41.09094505711883,False
sp,3,veh11651,petri_lc!True,11718,138.48,,843.00,704.52,7.277874061236281,86.2597237656771,False
sp,3,veh11651,rfid_dd!250_nc!2,22760,1680.31,,2297.00,616.69,-1.300428752747423,-30.042875274742297,False
sp,3,veh11651,petri_lc!False,20156,872.36,,1603.00,730.64,1.229194369297079,18.645901333582017,False
sp,3,veh11651,petri_lc!False,30366,232.92,,996.00,763.08,4.619268418341062,78.35155030113764,False
sp,3,veh11651,petri_lc!False,30693,829.58,,1480.00,650.42,1.2900383326502567,22.482923593006852,False
sp,3,veh11651,rfid_dd!250_nc!5,10280,631.44,,1396.00,764.56,1.654393133155961,39.55487483846264,False
sp,3,veh11651,rfid_dd!1000_nc!2,21035,1795.87,,2569.00,773.1300000000001,-1.794864875669625,-79.48648756696251,False
sp,3,veh11651,rfid_dd!1000_nc!5,27422,436.99,,1123.00,686.01,2.9353074441062725,65.93201839869026,False
sp,3,veh11651,rfid_dd!1000_nc!2,22760,1640.07,,2259.00,618.9300000000001,-1.2692861344147603,-26.928613441476035,False
sp,3,veh11651,kapusta2,29914,1230.41,,1885.00,654.5899999999999,-1.234681999719028,-23.46819997190279,False
sp,3,veh11651,rfid_dd!250_nc!2,21866,823.57,,1441.00,617.43,1.3377126413055356,25.24552963601706,False
sp,3,veh11651,djahel_wc!start_el!high,23215,733.44,,1297.00,563.56,1.378504035776614,27.457593590821418,False
sp,3,veh11651,kapusta2,30693,454.92,,1105.00,650.0799999999999,2.3524795568451595,57.49166035937544,False
sp,3,veh11651,rfid_dd!1000_nc!5,21552,533.05,,1171.00,637.95,2.399043241722165,58.31671632220581,False
sp,3,veh11651,no-preemption,6479,1666.03,,2364.00,697.97,,,False
sp,3,veh11651,rfid_dd!1000_nc!5,10105,380.28,,1171.00,790.72,2.7459503523719366,63.58273560422513,False
sp,3,veh11651,petri_lc!True,30693,908.58,,1560.00,651.42,1.1778709634814766,15.101056821685866,False
sp,3,veh11651,rfid_dd!250_nc!2,2094,766.29,,1507.00,740.71,1.3752626290307846,27.286615742278308,False
sp,3,veh11651,petri_lc!True,10280,417.22,,1181.00,763.78,2.503834907243181,60.06126453836214,False
sp,3,veh11651,no-preemption,7324,1375.36,,2027.00,651.6400000000001,,,False
sp,3,veh11651,allgreen,11718,111.23,,814.00,702.77,9.060864874584196,88.96352595650103,False
sp,3,veh11651,kapusta2,22760,438.23,,1056.00,617.77,2.9484973643976904,66.08441940377054,False
sp,3,veh11651,djahel_wc!start_el!medium,5031,1798.32,,2637.00,838.6800000000001,-1.7903172817505748,-79.03172817505748,False
sp,3,veh11651,djahel_wc!start_el!low,18685,379.99,,1196.00,816.01,2.7020447906523857,62.990990990990994,False
sp,3,veh11651,petri_lc!True,5031,782.18,,1619.00,836.82,1.2841928967756784,22.130078548886488,False
sp,3,veh11651,djahel_wc!start_el!high,21035,3333.67,,3891.00,557.3299999999999,-3.331804189653794,-233.1804189653794,False
sp,3,veh11651,djahel_wc!start_el!low,17651,1746.44,,2547.00,800.56,-1.6815975966723156,-68.15975966723155,False
sp,3,veh11651,djahel_wc!start_el!medium,32668,1001.35,,1735.00,733.65,1.0177760023967644,1.7465535004660748,False
sp,3,veh11651,rfid_dd!1000_nc!5,14368,695.60,,1350.00,654.4,1.6394910868315125,39.005462851731366,False
sp,3,veh11651,allgreen,12087,130.35,,804.00,673.65,8.173532796317607,87.76538829757278,False
sp,3,veh11651,djahel_wc!start_el!medium,12087,642.48,,1316.00,673.52,1.6582928651475533,39.69702089316889,False
sp,3,veh11651,petri_lc!True,227,1130.20,,1878.00,747.8,-1.0148610425178466,-1.486104251784659,False
sp,3,veh11651,kapusta2,4771,883.73,,1754.00,870.27,1.130413135233612,11.536767502852907,False
sp,3,veh11651,djahel_wc!start_el!medium,11718,1567.15,,2274.00,706.8499999999999,-1.5549591204953168,-55.49591204953168,False
sp,3,veh11651,rfid_dd!250_nc!2,12811,2103.75,,2811.00,707.25,-1.9905287260616151,-99.05287260616151,False
sp,3,veh11651,rfid_dd!250_nc!5,6426,1307.47,,2017.00,709.53,-1.2870065951373166,-28.700659513731665,False
sp,3,veh11651,rfid_dd!1000_nc!2,12087,425.01,,1098.00,672.99,2.506811604432837,60.10868953088924,False
sp,3,veh11651,no-preemption,16993,1624.34,,2307.00,682.6600000000001,,,False
sp,3,veh11651,rfid_dd!250_nc!2,32668,1062.01,,1797.00,734.99,-1.042054653387627,-4.205465338762693,False
sp,3,veh11651,petri_lc!True,21907,698.40,,1507.00,808.6,1.5243699885452462,34.399128327478344,False
sp,3,veh11651,petri_lc!False,23215,292.96,,1077.00,784.04,3.4511537411250686,71.02418278027794,False
sp,3,veh11651,djahel_wc!start_el!high,10079,870.21,,1370.00,499.78999999999996,1.1652129945645304,14.178780646561073,False
sp,3,veh11651,rfid_dd!1000_nc!2,20276,648.38,,1340.00,691.62,1.5744779296091798,36.4868836079384,False
sp,3,veh11651,petri_lc!False,13347,598.40,,1264.00,665.6,1.7388703208556149,42.491398696830494,False
sp,3,veh11651,djahel_wc!start_el!high,27422,1414.75,,1910.00,495.25,-1.1029469088641146,-10.294690886411463,False
sp,3,veh11651,djahel_wc!start_el!high,24149,987.21,,1643.00,655.79,1.026975010382796,2.626647202714427,False
sp,3,veh11651,allgreen,21035,412.92,,1187.00,774.0799999999999,2.423132810229584,58.731110578076276,False
sp,3,veh11651,djahel_wc!start_el!low,10944,1567.29,,2366.00,798.71,-1.4943649885583525,-49.436498855835254,False
sp,3,veh11651,djahel_wc!start_el!low,30366,881.72,,1645.00,763.28,1.2202513269518669,18.049669120380695,False
sp,3,veh11651,rfid_dd!1000_nc!5,32668,551.41,,1286.00,734.59,1.8482617290219618,45.89510866898886,False
sp,3,veh11651,no-preemption,25627,1292.65,,2003.00,710.3499999999999,,,False
sp,3,veh11651,rfid_dd!250_nc!2,32556,936.14,,1648.00,711.86,1.3717713162561156,27.101551975205783,False
sp,3,veh11651,rfid_dd!250_nc!2,22737,1015.20,,1671.00,655.8,1.010185185185185,1.0082493125572745,False
sp,3,veh11651,kapusta2,27226,523.29,,1204.00,680.71,2.0709549198341266,51.713096677155335,False
sp,3,veh11651,djahel_wc!start_el!medium,10944,1567.29,,2366.00,798.71,-1.4943649885583525,-49.436498855835254,False
sp,3,veh11651,petri_lc!False,12811,273.70,,981.00,707.3,3.8614541468761425,74.1030202104307,False
sp,3,veh11651,rfid_dd!250_nc!2,10079,964.48,,1655.00,690.52,1.05132299270073,4.881753091776952,False
sp,3,veh11651,kapusta2,21035,476.96,,1248.00,771.04,2.0977859778597785,52.33069481090589,False
sp,3,veh11651,petri_lc!True,32668,155.26,,891.00,735.74,6.564150457297437,84.76573615267625,False
sp,3,veh11651,rfid_dd!1000_nc!2,5031,1543.20,,2384.00,840.8,-1.5363325933079137,-53.633259330791375,False
sp,3,veh11651,rfid_dd!1000_nc!5,5224,693.50,,1439.00,745.5,1.5107137707281904,33.80612400733048,False
sp,3,veh11651,allgreen,18685,267.91,,1085.00,817.0899999999999,3.8324437311037287,73.90698806915023,False
sp,3,veh11651,djahel_wc!start_el!low,7006,1100.16,,1929.00,828.8399999999999,-1.0755618993616003,-7.556189936160029,False
sp,3,veh11651,no-preemption,21907,1645.86,,2456.00,810.1400000000001,,,False
sp,3,veh11651,no-preemption,20156,1903.73,,2634.00,730.27,,,False
sp,3,veh11651,rfid_dd!1000_nc!5,10280,675.55,,1439.00,763.45,1.5463696247502037,35.33240798353516,False
sp,3,veh11651,no-preemption,20276,1314.09,,2004.00,689.9100000000001,,,False
sp,3,veh11651,djahel_wc!start_el!medium,24847,1204.26,,1940.00,735.74,-1.1776337019978291,-17.763370199782912,False
sp,3,veh11651,djahel_wc!start_el!medium,21181,1205.22,,1913.00,707.78,-1.1883572111734488,-18.83572111734488,False
sp,3,veh11651,rfid_dd!1000_nc!2,227,1865.70,,2614.00,748.3,-1.6753019350783458,-67.53019350783458,False
sp,3,veh11651,rfid_dd!250_nc!2,21035,2456.37,,3229.00,772.6300000000001,-2.4549952026864954,-145.49952026864955,False
sp,3,veh11651,rfid_dd!250_nc!2,29914,1076.71,,1730.00,653.29,-1.0804483512954823,-8.044835129548233,False
sp,3,veh11651,no-preemption,6426,2016.31,,2724.00,707.69,,,False
sp,3,veh11651,rfid_dd!250_nc!5,21866,754.10,,1372.00,617.9,1.4609468240286434,31.55123899428156,False
sp,3,veh11651,djahel_wc!start_el!high,32556,1126.81,,1640.00,513.19,1.1396508728179553,12.253829321663023,False
sp,3,veh11651,rfid_dd!1000_nc!5,20156,1346.51,,2078.00,731.49,-1.2557213466380677,-25.572134663806768,False
sp,3,veh11651,rfid_dd!250_nc!2,11718,953.96,,1659.00,705.04,1.0564803555704643,5.346086680425466,False
sp,3,veh11651,djahel_wc!start_el!medium,227,1797.81,,2545.00,747.19,-1.6143402325685805,-61.43402325685805,False
sp,3,veh11651,allgreen,6325,121.98,,765.00,643.02,8.34915559927857,88.02274088548059,False
sp,3,veh11651,rfid_dd!1000_nc!5,16993,959.94,,1643.00,683.06,1.054128383023939,5.134894752445884,False
sp,3,veh11651,kapusta2,27422,444.45,,1131.00,686.55,2.8860389245134437,65.35043268106338,False
sp,3,veh11651,djahel_wc!start_el!high,5224,1372.90,,1910.00,537.0999999999999,-1.3104192119731215,-31.04192119731215,False
sp,3,veh11651,kapusta2,6325,411.46,,1056.00,644.54,2.475161619598503,59.59859784177607,False
sp,3,veh11651,rfid_dd!1000_nc!2,25627,718.60,,1428.00,709.4,1.3990676315057056,28.523827048748217,False
sp,3,veh11651,rfid_dd!1000_nc!2,3229,775.16,,1395.00,619.84,1.3386526652562054,25.298023456397512,False
sp,3,veh11651,no-preemption,11340,1955.06,,2725.00,769.94,,,False
sp,3,veh11651,rfid_dd!250_nc!2,6325,987.32,,1632.00,644.68,1.0315095409796216,3.054701844996699,False
sp,3,veh11651,petri_lc!False,22570,539.79,,1316.00,776.21,1.8896607940124863,47.08044940295289,False
sp,3,veh11651,kapusta2,30616,500.47,,1243.00,742.53,2.0213998841089373,50.52933326743438,False
sp,3,veh11651,rfid_dd!1000_nc!5,27226,360.63,,1042.00,681.37,3.005046723788925,66.72264720266492,False
sp,3,veh11651,rfid_dd!250_nc!5,32556,1121.86,,1835.00,713.1400000000001,1.144679371757617,12.639292305535887,False
sp,3,veh11651,rfid_dd!1000_nc!2,2094,523.66,,1265.00,741.34,2.012469923232632,50.30981638753143,False
sp,3,veh11651,djahel_wc!start_el!medium,10280,813.26,,1577.00,763.74,1.2845215552221922,22.15000239314604,False
sp,3,veh11651,allgreen,7006,152.33,,980.00,827.67,6.7148296461629355,85.10758942974181,False
sp,3,veh11651,djahel_wc!start_el!medium,15239,626.65,,1297.00,670.35,1.6803478815925956,40.4885136610984,False
sp,3,veh11651,rfid_dd!250_nc!5,31475,1642.61,,2272.00,629.3900000000001,-1.230373394254897,-23.03733942548969,False
sp,3,veh11651,rfid_dd!250_nc!5,12837,944.28,,1718.00,773.72,1.179205320455797,15.19712617871576,False
sp,3,veh11651,rfid_dd!250_nc!2,18736,1296.99,,2002.00,705.01,-1.273881784430432,-27.3881784430432,False
sp,3,veh11651,petri_lc!True,12837,681.23,,1455.00,773.77,1.6345433994392495,38.82083520431073,False
sp,3,veh11651,petri_lc!True,31737,364.70,,1013.00,648.3,3.5976418974499587,72.20401506028688,False
sp,3,veh11651,allgreen,31737,243.03,,892.00,648.97,5.398757355059046,81.47721902961756,False
sp,3,veh11651,rfid_dd!1000_nc!2,22737,1333.89,,1990.00,656.1099999999999,-1.300670866080309,-30.067086608030902,False
sp,3,veh11651,rfid_dd!1000_nc!2,29914,842.01,,1496.00,653.99,1.1835251362810417,15.506653019447281,False
sp,3,veh11651,kapusta2,21181,762.12,,1470.00,707.88,1.330748438566105,24.854317238387292,False
sp,3,veh11651,rfid_dd!250_nc!5,20276,800.59,,1491.00,690.41,1.2751345882411722,21.576905746135612,False
sp,3,veh11651,petri_lc!True,27226,218.80,,899.00,680.2,4.952970749542962,79.81009679711362,False
sp,3,veh11651,no-preemption,25029,1300.76,,2004.00,703.24,,,False
sp,3,veh11651,petri_lc!False,7324,636.48,,1289.00,652.52,1.5780542986425339,36.630824372759854,False
sp,3,veh11651,djahel_wc!start_el!low,21552,822.40,,1462.00,639.6,1.5549732490272374,35.69021199396314,False
sp,3,veh11651,allgreen,32668,112.76,,847.00,734.24,9.038222774033345,88.93587793749693,False
sp,3,veh11651,allgreen,17651,196.27,,995.00,798.73,5.291486217965048,81.10171776305654,False
sp,3,veh11651,no-preemption,27422,1620.58,,2307.00,686.4200000000001,,,False
sp,3,veh11651,rfid_dd!1000_nc!5,3229,771.55,,1391.00,619.45,1.3449160780247555,25.645918259176813,False
sp,3,veh11651,rfid_dd!250_nc!2,13518,928.10,,1659.00,730.9,1.1174873397263227,10.513527585475446,False
sp,3,veh11651,no-preemption,15239,1332.98,,2003.00,670.02,,,False
sp,3,veh11651,petri_lc!True,21866,510.50,,1130.00,619.5,2.1580803134182176,53.66252155759281,False
