scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turinkap,1,vehev6,fuzzy,27226,1840.60,23265.57,2504.00,663.4000000000001,2.4282679561012714,58.818383387739495,False,47.303030303030305
turinkap,1,vehev2,allgreen,25029,88.71,4044.87,930.00,841.29,9.65246308195243,89.63995001576606,False,932.6842105263158
turinkap,1,vehev2,allgreen,30366,85.95,5194.03,927.00,841.05,9.93089005235602,89.93040911008013,False,928.7894736842105
turinkap,1,vehev3,kapusta2,20276,5999.08,35352.11,6993.00,993.9200000000001,1.7634937357061418,43.29438320348906,False,1138.909090909091
turinkap,1,vehev3,kapusta2,27226,6948.94,43966.64,7942.00,993.0600000000004,1.6261803958589367,38.50620739577867,False,1233.3030303030303
turinkap,1,vehev2,kapustaimp,32668,122.69,5011.35,964.00,841.31,7.848887439889152,87.25934079627822,False,91.47368421052632
turinkap,1,vehev3,fuzzy,6325,11825.07,39249.23,12488.00,662.9300000000003,-1.2662789502315162,-26.627895023151616,False,47.46875
turinkap,1,vehev6,fuzzy,21907,2483.57,27628.89,3146.00,662.4299999999998,1.020410135409914,2.000189404402075,False,47.303030303030305
turinkap,1,vehev2,rfid,27548,365.90,6191.03,1209.00,843.1,1.81861164252528,45.01299911335528,False,211.31578947368422
turinkap,1,vehev3,allgreen,15239,7468.21,39451.17,8461.00,992.79,1.3654731187259062,26.765310405152565,False,8464.09090909091
turinkap,1,vehev4,fuzzy,6479,4662.98,31686.30,5160.00,497.02000000000044,1.142385341562692,12.463862795011005,False,52.24242424242424
turinkap,1,vehev2,kapusta2,14368,1047.00,6564.92,1888.00,841.0,1.0168958930276983,1.6615164977599184,False,565.8947368421053
turinkap,1,vehev4,kapustaimp,27548,3661.65,32738.75,4406.00,744.3499999999999,1.0795570303005475,7.369414312312794,False,497.7142857142857
turinkap,1,vehev3,kapusta2,15239,6925.57,32125.08,7919.00,993.4300000000003,1.472462194447533,32.08654159197618,False,1298.2727272727273
turinkap,1,vehev5,kapusta2,12811,1367.94,16898.67,2209.00,841.06,-1.1697693708793322,-16.97693708793322,False,671.9473684210526
turinkap,1,vehev1,rfid,22737,3808.26,17863.66,4553.00,744.7399999999998,1.2040669492104004,16.948139747895485,False,265.1714285714286
turinkap,1,vehev1,kapustaimp,12811,2037.65,16870.97,2783.00,745.3499999999999,2.3075405491620247,56.66381679129555,False,230.14285714285714
turinkap,1,vehev1,allgreen,27226,1765.11,11795.21,2509.00,743.8900000000001,2.302661023958847,56.571983909262016,False,2511.4
turinkap,1,vehev4,rfid,25029,4691.34,25624.85,5436.00,744.6599999999999,1.3143643393998303,23.917594990699186,False,265.1714285714286
turinkap,1,vehev2,kapustaimp,21907,202.71,5838.73,1045.00,842.29,4.21715751566277,76.28734529630583,False,107.26315789473684
turinkap,1,vehev6,allgreen,32668,2023.20,22747.80,3017.00,993.8,2.8597716488730724,65.03217309696521,False,3019.7272727272725
turinkap,1,vehev5,rfid,22760,548.28,11653.15,1391.00,842.72,2.135387028525571,53.17008173968005,False,211.31578947368422
turinkap,1,vehev4,allgreen,30366,1217.13,17546.29,1961.00,743.8699999999999,4.2874466983806165,76.67609488002023,False,1965.0
turinkap,1,vehev4,rfid,6325,2263.30,25419.90,3008.00,744.6999999999998,2.0718022356735735,51.73284482556391,False,265.1714285714286
turinkap,1,vehev3,allgreen,4771,7721.05,37187.48,8715.00,993.9499999999998,1.5991905246048141,37.468363861953456,False,8718.333333333334
turinkap,1,vehev1,no-preemption,2094,5113.41,20566.61,5857.00,743.5900000000001,,,False,
turinkap,1,vehev1,rfid,22760,4797.94,24279.21,5544.00,746.0600000000004,1.0872624501348496,8.025886493553303,False,265.1714285714286
turinkap,1,vehev6,kapusta2,25029,3201.97,18368.79,4194.00,992.0300000000002,1.4819376821144483,32.52077924267458,False,1467.121212121212
turinkap,1,vehev5,rfid,24847,452.30,11069.50,1294.00,841.7,3.2739995578156087,69.45631841602345,False,211.31578947368422
turinkap,1,vehev6,kapustaimp,2094,470.82,11613.59,1464.00,993.1800000000001,7.546280956628861,86.74843932067527,False,190.06060606060606
turinkap,1,vehev5,allgreen,17651,90.28,8631.75,933.00,842.72,11.795192733717322,91.52196981791204,False,936.2105263157895
turinkap,1,vehev2,kapustaimp,15239,85.89,4766.31,928.00,842.11,10.018279194318314,90.01824584238847,False,84.42105263157895
turinkap,1,vehev4,allgreen,4771,1095.86,13732.49,1839.00,743.1400000000001,4.667065136057526,78.57325812159665,False,1843.2
turinkap,1,vehev3,kapusta2,6479,5687.50,36274.39,6681.00,993.5,1.837010989010989,45.56374425727412,False,1122.7878787878788
turinkap,1,vehev1,kapusta2,20276,2851.47,15506.92,3596.00,744.5300000000002,1.5712281735385611,36.35552004213996,False,844.4
turinkap,1,vehev2,rfid,16250,476.84,5821.06,1320.00,843.1600000000001,1.398120963006459,28.475430491390174,False,211.31578947368422
turinkap,1,vehev1,rfid,31737,5427.96,23041.16,6171.00,743.04,-1.0395821722218073,-3.9582172221807266,False,265.1714285714286
