scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turin,1,vehev4,fuzzy,21907,5314.93,13223.42,5813.00,498.0699999999997,1.0824714530577073,7.618810900254813,False,52.65714285714286
turin,1,vehev3,tpn4,22760,371.92,2466.55,1366.00,994.0799999999999,20.736932673693264,95.17768603613884,False,437.5151515151515
turin,1,vehev4,fuzzy,14368,4580.67,12612.81,5077.00,496.3299999999999,1.186516382974543,15.71966351673585,False,53.03030303030303
turin,1,vehev3,rfid,21907,2715.95,6613.49,3709.00,993.0500000000002,3.3684125260037927,70.31242485057562,False,238.33333333333334
turin,1,vehev5,rfid,32668,955.24,6867.38,1797.00,841.76,-1.1123350838990649,-11.233508389906488,False,211.31578947368422
turin,1,vehev1,no-preemption,12811,1746.07,4667.87,2490.00,743.9300000000001,,,False,
turin,1,vehev2,no-preemption,30366,353.84,2248.21,1196.00,842.1600000000001,,,False,
turin,1,vehev2,tpn4,17651,75.33,5977.08,917.00,841.67,4.647816275056418,78.48451959328231,False,313.0
turin,1,vehev5,kapusta2,20276,1133.23,6087.09,1975.00,841.77,-1.0634067150873636,-6.340671508736362,False,489.1578947368421
turin,1,vehev3,kapusta2,30366,695.10,2973.43,1689.00,993.9,12.063760609984175,91.71071084440798,False,508.06060606060606
turin,1,vehev2,fuzzy,4771,380.87,1776.30,943.00,562.13,-1.0956504228755537,-9.56504228755537,False,41.78947368421053
turin,1,vehev4,kapusta2,27548,3486.85,11508.25,4231.00,744.1500000000001,1.1336765275248433,11.791417064680642,False,1224.5428571428572
turin,1,vehev4,tpn4,15239,1507.16,13169.40,2251.00,743.8399999999999,4.4408357440484085,77.4817161085006,False,1899.3428571428572
turin,1,vehev4,tpn4,21907,2723.28,15908.99,3468.00,744.7199999999998,2.112621544607973,52.66544533012587,False,1815.4
turin,1,vehev1,allgreen,30366,81.84,1570.14,826.00,744.16,26.517106549364613,96.22884948575219,False,829.6
turin,1,vehev6,rfid,30366,3430.97,30434.76,4425.00,994.0300000000002,-1.1419703571060067,-14.19703571060067,False,238.33333333333334
