scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
colognekap,1,vehev3,allgreen,12811,6226.48,20055.60,6684.00,457.52000000000044,-3.096149256106293,-209.6149256106293,False,6685.666666666667
colognekap,1,vehev1,kapusta2,6325,2702.48,13974.25,3234.00,531.52,5.011137917764424,80.04445264906775,False,702.6923076923077
colognekap,1,vehev1,no-preemption,22760,8935.73,31851.73,9467.00,531.2700000000004,,,False,
colognekap,1,vehev2,no-preemption,27548,1569.79,13942.72,1933.00,363.21000000000004,,,False,
colognekap,1,vehev2,kapusta2,10105,1559.66,18182.69,1923.00,363.3399999999999,-1.41044863852992,-41.044863852991995,False,568.925925925926
colognekap,1,vehev1,fuzzy,27548,6844.35,23147.90,7199.00,354.64999999999964,1.6840138216192917,40.61806458105948,False,40.53846153846154
colognekap,1,vehev5,rfid,30616,2144.83,19622.25,2508.00,363.1700000000001,1.5070984646801844,33.64733470070874,False,203.7037037037037
colognekap,1,vehev1,fuzzy,20276,8832.41,43857.00,9187.00,354.59000000000015,1.533605210808828,34.79417043238938,False,39.04
colognekap,1,vehev3,kapusta2,25029,3489.90,9983.95,3947.00,457.0999999999999,-1.8331906310243575,-83.31906310243575,False,1412.875
colognekap,1,vehev6,kapustaimp,4771,128.45,2862.83,586.00,457.55,9.782405605293889,89.77756555648402,False,87.0
colognekap,1,vehev5,kapusta2,22570,545.16,8200.04,909.00,363.84000000000003,6.417565485362096,84.41776710684273,False,249.2962962962963
colognekap,1,vehev4,kapusta2,15239,512.93,4263.32,1044.00,531.07,1.5969040609829803,37.3788304236357,False,237.57692307692307
colognekap,1,vehev1,kapustaimp,15239,882.36,6889.85,1414.00,531.64,20.571603427172583,95.13893020765157,False,259.1923076923077
colognekap,1,vehev3,no-preemption,6325,3737.92,14253.66,4195.00,457.0799999999999,,,False,
colognekap,1,vehev4,rfid,4771,442.22,3683.65,974.00,531.78,1.8631450409298538,46.327313331391395,False,202.69230769230768
colognekap,1,vehev2,rfid,27226,1159.91,15649.84,1524.00,364.0899999999999,1.2834271624522593,22.083618824983542,False,203.7037037037037
colognekap,1,vehev4,no-preemption,6479,920.51,5748.67,1452.00,531.49,,,False,
colognekap,1,vehev2,fuzzy,22760,2706.47,20714.03,2949.00,242.5300000000002,-1.9324750806843172,-93.24750806843171,False,40.74074074074074
colognekap,1,vehev4,allgreen,21907,459.00,4385.27,990.00,531.0,1.379193899782135,27.493878840533913,False,993.4230769230769
colognekap,1,vehev3,allgreen,32668,1586.46,8867.54,2044.00,457.53999999999996,1.5692359088788876,36.27471852116665,False,2047.3333333333333
colognekap,1,vehev1,no-preemption,6325,13542.50,31037.56,14074.00,531.5,,,False,
colognekap,1,vehev6,allgreen,11718,40.71,2884.23,498.00,457.29,51.73102431834929,98.06692403025684,False,501.3333333333333
colognekap,1,vehev1,fuzzy,32668,7400.94,23800.59,7756.00,355.0600000000004,2.283488313646645,56.20735197006383,False,39.0
colognekap,1,vehev1,fuzzy,22570,5960.79,22900.10,6316.00,355.21000000000004,1.2563586370263002,20.404893115001023,False,40.53846153846154
colognekap,1,vehev5,kapustaimp,12811,242.24,5744.92,606.00,363.76,14.836567040951124,93.25989632750048,False,145.33333333333334
colognekap,1,vehev5,fuzzy,20276,725.02,7144.75,968.00,242.98000000000002,11.447932470828391,91.26479822842947,False,40.74074074074074
colognekap,1,vehev2,no-preemption,24847,1498.37,20344.79,1862.00,363.6300000000001,,,False,
colognekap,1,vehev6,kapusta2,20276,251.77,3390.70,709.00,457.23,5.326845930809866,81.22716494922231,False,234.91666666666666
colognekap,1,vehev4,allgreen,30616,208.24,3506.17,740.00,531.76,3.498031117940837,71.41248987548563,False,742.1538461538462
colognekap,1,vehev6,rfid,6325,1136.01,6371.68,1593.00,456.99,1.5143704720909146,33.96596021716637,False,221.45833333333334
colognekap,1,vehev2,kapusta2,25029,1109.06,8025.20,1473.00,363.94000000000005,1.3432005482119995,25.55095355409516,False,479.18518518518516
colognekap,1,vehev3,fuzzy,22570,1389.87,7183.90,1695.00,305.1300000000001,1.5170195773705455,34.081272587575775,False,44.291666666666664
colognekap,1,vehev1,fuzzy,27226,6443.18,20726.51,6798.00,354.8199999999997,1.1424948550250031,12.47225354217325,False,40.53846153846154
colognekap,1,vehev3,kapustaimp,31737,1028.35,6706.36,1486.00,457.6500000000001,3.1710507123061213,68.4647112037903,False,170.95833333333334
colognekap,1,vehev2,fuzzy,20276,1402.35,15547.11,1645.00,242.6500000000001,-1.1628302293570374,-16.28302293570374,False,40.74074074074074
colognekap,1,vehev2,rfid,11718,900.88,16358.32,1265.00,364.12,1.120138087203623,10.725292584554714,False,203.7037037037037
colognekap,1,vehev5,fuzzy,12811,2058.22,14547.53,2301.00,242.7800000000002,1.7461738783997827,42.7319345243892,False,40.74074074074074
colognekap,1,vehev6,kapusta2,32668,235.05,3495.52,692.00,456.95,11.02059136353967,90.92607676836306,False,227.45833333333334
colognekap,1,vehev1,allgreen,27548,1192.74,8620.86,1724.00,531.26,9.663447188825728,89.65172592699275,False,1725.9615384615386
colognekap,1,vehev2,fuzzy,25029,2069.50,9925.70,2312.00,242.5,-1.3892152058481966,-38.92152058481966,False,40.74074074074074
colognekap,1,vehev6,allgreen,6479,37.03,2616.44,494.00,456.97,31.260059411288143,96.80102975223747,False,497.3333333333333
colognekap,1,vehev2,no-preemption,10105,1105.79,17587.75,1469.00,363.21000000000004,,,False,
colognekap,1,vehev4,kapustaimp,16993,363.08,5113.10,894.00,530.9200000000001,2.28018618486284,56.14393216490113,False,81.84615384615384
colognekap,1,vehev3,kapusta2,2094,3661.91,16144.90,4119.00,457.09000000000015,-1.8217551365603701,-82.17551365603701,False,1050.0833333333333
colognekap,1,vehev1,kapusta2,2094,2623.95,12762.52,3156.00,532.0500000000002,3.8444292002515295,73.98833616354352,False,749.1538461538462
colognekap,1,vehev2,no-preemption,32668,1008.23,15557.58,1372.00,363.77,,,False,
colognekap,1,vehev5,fuzzy,25029,5256.21,15619.84,5499.00,242.78999999999996,4.182258699709487,76.08947528593907,False,40.74074074074074
colognekap,1,vehev5,fuzzy,4771,2662.55,13020.21,2905.00,242.44999999999982,1.1695742802952056,14.498803808545146,False,40.74074074074074
colognekap,1,vehev1,rfid,27548,18619.12,36556.62,19150.00,530.880000000001,-1.6154045035649898,-61.54045035649898,False,202.69230769230768
colognekap,1,vehev4,kapustaimp,15239,424.38,4020.74,956.00,531.62,1.930109807248221,48.18947625442559,False,82.92307692307692
colognekap,1,vehev4,rfid,22760,554.41,4811.76,1086.00,531.59,1.4688407496257283,31.91910013016677,False,202.69230769230768
colognekap,1,vehev6,kapustaimp,30366,113.56,2904.83,571.00,457.44,10.918985558295175,90.84164005290494,False,78.95833333333333
colognekap,1,vehev5,fuzzy,22570,3838.85,19820.17,4082.00,243.1500000000001,-1.0972531869890814,-9.725318698908136,False,40.74074074074074
colognekap,1,vehev1,fuzzy,31737,6753.70,24283.89,7108.00,354.3000000000002,1.5769829871033656,36.58777499960095,False,40.53846153846154
colognekap,1,vehev3,rfid,22737,2009.96,10900.00,2467.00,457.03999999999996,1.3811021114848057,27.594057551261542,False,221.45833333333334
colognekap,1,vehev5,allgreen,16993,24.43,6508.58,388.00,363.57,108.18542775276299,99.07566109339115,False,390.5925925925926
colognekap,1,vehev6,kapustaimp,27226,129.64,3058.65,587.00,457.36,7.347423634680655,86.3897870910847,False,88.54166666666667
colognekap,1,vehev4,fuzzy,20276,812.76,5120.00,1167.00,354.24,-1.1260026876878957,-12.600268768789569,False,39.04
colognekap,1,vehev3,kapustaimp,17651,1798.72,9040.62,2256.00,457.28,1.1735289539227896,14.786934173437238,False,241.75
colognekap,1,vehev4,fuzzy,25029,759.23,3253.63,1114.00,354.77,-1.0398416741994687,-3.9841674199468713,False,39.04
colognekap,1,vehev5,no-preemption,25029,21982.83,27745.22,22346.00,363.16999999999825,,,False,
colognekap,1,vehev3,rfid,10105,1042.76,7731.83,1500.00,457.24,2.4050404695231884,58.42065808571384,False,221.45833333333334
colognekap,1,vehev6,allgreen,16993,40.19,3432.17,497.00,456.81,59.5108235879572,98.31963340496877,False,500.3333333333333
colognekap,1,vehev3,allgreen,16993,2170.23,11954.23,2627.00,456.77,1.0139155757684668,1.3724590193734731,False,2630.3333333333335
colognekap,1,vehev5,kapustaimp,24847,166.40,13656.35,530.00,363.6,21.113701923076924,95.263739141325,False,121.55555555555556
colognekap,1,vehev6,rfid,11718,1296.00,7889.99,1753.00,457.0,1.6249768518518517,38.46066183278963,False,221.45833333333334
colognekap,1,vehev2,allgreen,27548,47.53,4673.71,411.00,363.47,33.02735114664422,96.97220647347734,False,413.5925925925926
colognekap,1,vehev5,rfid,6479,2203.96,18887.75,2568.00,364.03999999999996,1.970616526615728,49.254459886350034,False,203.7037037037037
colognekap,1,vehev1,rfid,15239,14491.08,26820.35,15023.00,531.9200000000001,1.2526022905125085,20.166200591023586,False,202.69230769230768
colognekap,1,vehev3,allgreen,17651,4095.34,16899.50,4553.00,457.65999999999985,-1.9401378591562641,-94.01378591562641,False,4556.958333333333
colognekap,1,vehev1,no-preemption,4771,6247.23,19206.96,6779.00,531.7700000000004,,,False,
colognekap,1,vehev4,kapustaimp,32668,400.33,4036.91,932.00,531.6700000000001,1.5862913096695226,36.95987654320988,False,81.73076923076923
colognekap,1,vehev5,fuzzy,11718,3414.94,26769.35,3658.00,243.05999999999995,1.8350454180746951,45.505435988108324,False,40.74074074074074
colognekap,1,vehev2,kapustaimp,10105,114.15,6457.63,478.00,363.85,9.687166009636442,89.67706345689507,False,95.62962962962963
colognekap,1,vehev3,kapusta2,10105,3667.32,15588.68,4125.00,457.67999999999984,-1.4623187712330734,-46.23187712330734,False,1251.4583333333333
colognekap,1,vehev3,fuzzy,31737,1695.84,8410.85,2001.00,305.1600000000001,1.922911359562223,47.995522777104824,False,44.291666666666664
colognekap,1,vehev4,fuzzy,2094,1312.54,6653.97,1667.00,354.46000000000004,-2.072540660034739,-107.2540660034739,False,40.53846153846154
colognekap,1,vehev5,fuzzy,24847,1330.21,13994.17,1573.00,242.78999999999996,2.6411769570218238,62.13809160566075,False,40.74074074074074
colognekap,1,vehev4,fuzzy,17651,774.96,4637.77,1130.00,355.03999999999996,1.0769459068855167,7.144825602990689,False,40.56
colognekap,1,vehev1,kapusta2,4771,2142.00,11313.15,2673.00,531.0,2.916540616246498,65.71280391469499,False,627.6923076923077
colognekap,1,vehev6,kapusta2,6479,246.44,3469.84,704.00,457.56,4.697127089758156,78.71039082207402,False,226.04166666666666
colognekap,1,vehev1,rfid,25029,15809.00,20795.23,16340.00,531.0,-3.1856541784885217,-218.56541784885218,False,202.69230769230768
colognekap,1,vehev6,fuzzy,6325,1387.88,6416.56,1693.00,305.1199999999999,1.2395452056373748,19.325249659950927,False,44.291666666666664
colognekap,1,vehev1,kapustaimp,2094,1063.71,7326.98,1595.00,531.29,9.483402431113744,89.45526136569785,False,295.53846153846155
colognekap,1,vehev4,no-preemption,2094,633.30,5267.84,1165.00,531.7,,,False,
colognekap,1,vehev6,fuzzy,4771,2119.89,6608.35,2425.00,305.1100000000001,-1.6870717440611196,-68.70717440611196,False,44.291666666666664
colognekap,1,vehev4,allgreen,20276,488.51,4667.07,1020.00,531.49,1.4775746658205564,32.32152505506989,False,1021.9615384615385
colognekap,1,vehev6,kapusta2,16993,356.33,4401.87,814.00,457.67,6.712148850784385,85.10164148276986,False,253.79166666666666
colognekap,1,vehev1,allgreen,12811,980.51,7050.42,1512.00,531.49,15.966935574343964,93.73705746263032,False,1515.423076923077
