scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
cologne,2,vehev3,kapustaimp,11718,2462.94,22206.65,2920.00,457.05999999999995,1.1336695169188042,11.790871583290352,False,406.9583333333333,18050
cologne,2,vehev6,no-preemption,20276,5084.61,30824.32,5542.00,457.3900000000003,,,False,,37622
cologne,2,vehev4,kapusta2,32668,330.56,4998.25,862.00,531.44,1.912693610842207,47.71771106823143,False,237.3846153846154,3520
cologne,2,vehev5,kapusta2,22737,543.73,5197.87,907.00,363.27,9.63890166075074,89.6253739772866,False,257.3703703703704,3786
cologne,2,vehev6,tpn4,6479,48.41,3684.05,506.00,457.59000000000003,120.7996281759967,99.1721828824315,False,146.875,2332
cologne,2,vehev3,kapustaimp,32668,6847.73,29456.10,7305.00,457.27000000000044,-2.841381742738589,-184.1381742738589,False,853.9583333333334,49444
cologne,2,vehev2,kapustaimp,16250,414.91,5562.41,779.00,364.09,3.8095731604444336,73.75034005428216,False,140.37037037037038,3827
cologne,2,vehev4,no-preemption,15239,824.86,6938.60,1356.00,531.14,,,False,,6255
cologne,2,vehev2,rfid,30616,909.48,8750.56,1273.00,363.52,2.171658530149096,53.952244972355544,False,203.7037037037037,6113
cologne,2,vehev1,fuzzy,6479,22096.23,56940.06,22451.00,354.77000000000044,-1.2998631087088628,-29.98631087088628,False,40.53846153846154,91926
cologne,2,vehev6,fuzzy,22760,2934.27,15158.46,3240.00,305.73,2.058334781734469,51.41703823527951,False,44.291666666666664,20563
cologne,2,vehev5,rfid,10105,2212.41,14069.43,2576.00,363.59000000000015,11.979714429061522,91.65255561038997,False,203.7037037037037,14345
cologne,2,vehev3,no-preemption,32668,2410.00,16120.69,2867.00,457.0,,,False,,17537
cologne,2,vehev4,allgreen,6325,296.21,4896.13,828.00,531.79,2.460517875831336,59.35814936267717,False,830.1538461538462,3515
cologne,2,vehev2,rfid,16993,637.22,7381.14,1001.00,363.78,1.4319230407080756,30.163844594224344,False,203.7037037037037,4774
cologne,2,vehev6,kapusta2,27226,166.82,4139.00,624.00,457.18,26.42009351396715,96.21500204202023,False,215.79166666666666,2727
cologne,2,vehev4,no-preemption,22737,730.84,6354.57,1262.00,531.16,,,False,,5525
cologne,2,vehev4,fuzzy,22737,671.42,5630.79,1026.00,354.58000000000004,1.0884990021149208,8.130370532537912,False,39.04,4423
cologne,2,vehev3,kapustaimp,15239,1887.47,13993.36,2345.00,457.53,1.4827255532538264,32.55663546058744,False,225.54166666666666,13267
cologne,2,vehev6,no-preemption,32668,1725.09,10786.02,2182.00,456.9100000000001,,,False,,11078
cologne,2,vehev1,rfid,2094,37121.14,102959.59,37653.00,531.8600000000006,-1.4128716571881823,-41.28716571881823,False,202.69230769230768,103610
cologne,2,vehev1,no-preemption,6479,16998.89,61361.24,17530.00,531.1100000000006,,,False,,85775
cologne,2,vehev6,allgreen,24847,226.12,4244.75,683.00,456.88,22.47974526799929,95.55155101591149,False,686.3333333333334,2889
cologne,2,vehev6,fuzzy,31737,6065.64,31516.48,6371.00,305.3599999999997,-2.042193013171008,-104.2193013171008,False,44.291666666666664,45226
cologne,2,vehev6,allgreen,21907,105.84,3879.01,563.00,457.15999999999997,106.05017006802721,99.05705007416911,False,564.875,2543
cologne,2,vehev3,tpn4,30616,1770.57,13370.85,2228.00,457.43000000000006,2.1121559723704797,52.6550116051469,False,849.7083333333334,12473
cologne,2,vehev5,allgreen,25029,21.64,3145.25,385.00,363.36,113.00600739371534,99.11509129199125,False,387.5925925925926,1962
cologne,2,vehev6,rfid,15239,4223.63,19823.50,4681.00,457.3699999999999,2.4528592703432825,59.23125260015232,False,221.45833333333334,31979
cologne,2,vehev1,rfid,24847,20344.70,80524.15,20876.00,531.2999999999993,1.260219123408062,20.64872041493393,False,202.69230769230768,89515
cologne,2,vehev2,kapustaimp,25029,78.90,3523.99,443.00,364.1,18.93929024081115,94.719971090336,False,82.85185185185185,2388
cologne,2,vehev2,kapustaimp,2094,411.34,6194.01,775.00,363.66,2.214153741430447,54.83601787498491,False,115.51851851851852,3712
cologne,2,vehev4,kapusta2,6479,667.47,6408.17,1199.00,531.53,1.2377335310950304,19.207165768928157,False,251.19230769230768,5225
cologne,2,vehev2,kapusta2,11718,682.57,9870.79,1046.00,363.42999999999995,1.6155266126551122,38.10067923570113,False,319.77777777777777,4822
cologne,2,vehev6,tpn4,30616,25.15,3541.91,482.00,456.85,156.18489065606363,99.35973320095212,False,146.75,2213
cologne,2,vehev3,no-preemption,15239,2798.60,22048.51,3256.00,457.4000000000001,,,False,,20769
cologne,2,vehev5,rfid,15239,2844.34,14601.51,3208.00,363.65999999999985,-1.264162348109761,-26.416234810976103,False,203.7037037037037,19888
cologne,2,vehev6,kapustaimp,21907,116.85,3901.21,574.00,457.15,96.05776636713736,98.95895976158975,False,83.91666666666667,2516
cologne,2,vehev2,fuzzy,30616,1118.33,8706.29,1361.00,242.67000000000007,1.766097663480368,43.37798975231383,False,40.74074074074074,6738
cologne,2,vehev4,allgreen,15239,415.29,5436.55,947.00,531.71,1.9862264923306605,49.65327449506582,False,950.4230769230769,4293
cologne,2,vehev1,fuzzy,21907,35018.76,87241.39,35374.00,355.23999999999796,-1.201225828847729,-20.12258288477291,False,39.04,98655
cologne,2,vehev4,no-preemption,17651,728.46,6508.32,1260.00,531.54,,,False,,5412
cologne,2,vehev6,allgreen,22570,35.80,3645.38,493.00,457.2,104.663687150838,99.04455878899161,False,496.3333333333333,2397
cologne,2,vehev4,rfid,31737,495.01,5825.47,1026.00,530.99,1.4755055453425183,32.22661865578663,False,202.69230769230768,4284
cologne,2,vehev1,no-preemption,17651,39459.57,79282.80,39991.00,531.4300000000003,,,False,,101818
cologne,2,vehev2,no-preemption,2094,910.77,8125.03,1274.00,363.23,,,False,,6137
cologne,2,vehev3,rfid,22760,913.83,9279.51,1371.00,457.16999999999996,2.5223838131818828,60.35496284213221,False,221.45833333333334,6714
cologne,2,vehev3,kapustaimp,20276,964.33,8935.55,1422.00,457.66999999999996,2.4831541069965675,59.72863717228073,False,145.0,6962
cologne,2,vehev5,allgreen,21907,27.56,3238.18,391.00,363.44,357.5758345428157,99.72033904324698,False,393.5925925925926,1959
cologne,2,vehev3,rfid,27548,1532.92,13008.50,1990.00,457.0799999999999,5.508376170967826,81.84582953374625,False,221.45833333333334,10815
cologne,2,vehev4,fuzzy,32668,1217.57,8709.68,1572.00,354.43000000000006,-1.9257425742574257,-92.57425742574257,False,40.53846153846154,7173
cologne,2,vehev6,tpn4,25029,24.57,3079.76,482.00,457.43,167.66829466829466,99.40358431987494,False,158.16666666666666,2186
cologne,2,vehev2,tpn4,30366,30.82,4176.35,394.00,363.18,54.34166125892278,98.15979125990411,False,215.77777777777777,2401
cologne,2,vehev3,rfid,20276,1837.82,14466.24,2295.00,457.18000000000006,1.3029458815335562,23.25084148368398,False,221.45833333333334,12624
cologne,2,vehev4,kapustaimp,12811,414.80,5346.21,946.00,531.2,1.5287126325940212,34.585482014161585,False,80.34615384615384,4109
cologne,2,vehev3,kapusta2,24847,12303.08,42586.38,12760.00,456.9200000000001,-5.797214264173704,-479.72142641737037,False,4344.958333333333,74127
cologne,2,vehev1,no-preemption,14368,19364.02,52810.23,19896.00,531.9799999999996,,,False,,89633
cologne,2,vehev6,tpn4,14368,115.18,3720.00,572.00,456.82,44.14733460670255,97.7348575878731,False,188.125,2545
cologne,2,vehev2,rfid,2094,782.62,8170.71,1146.00,363.38,1.1637448570187319,14.070511764770465,False,203.7037037037037,5414
cologne,2,vehev4,rfid,14368,632.78,4881.32,1164.00,531.22,-1.0007433062896365,-0.07433062896364806,False,202.69230769230768,5015
cologne,2,vehev3,rfid,4771,1335.68,12302.52,1793.00,457.31999999999994,1.4313907522759943,30.13787476201435,False,221.45833333333334,9310
cologne,2,vehev3,kapusta2,22760,6219.05,34604.28,6676.00,456.9499999999998,-2.698034298902834,-169.80342989028338,False,2793.4166666666665,45874
cologne,2,vehev3,rfid,30616,1603.87,16606.20,2061.00,457.1300000000001,2.3316852363346157,57.11256457702716,False,221.45833333333334,11146
cologne,2,vehev6,fuzzy,24847,1396.08,8525.90,1701.00,304.9200000000001,3.640994785399118,72.53497851713121,False,44.291666666666664,8061
cologne,2,vehev2,tpn4,6479,48.78,4127.15,412.00,363.22,28.45469454694547,96.48564141727064,False,224.7037037037037,2401
cologne,2,vehev3,kapustaimp,16993,1625.64,12658.30,2083.00,457.3599999999999,1.9525848281292288,48.78583580114674,False,267.6666666666667,11325
cologne,2,vehev3,kapustaimp,27226,441.64,6217.29,899.00,457.36,5.206072819490989,80.79166322345502,False,127.58333333333333,4359
cologne,2,vehev5,tpn4,12811,356.80,5147.79,720.00,363.2,7.934809417040358,87.39730285326759,False,165.7037037037037,3113
cologne,2,vehev1,no-preemption,32668,30633.61,64815.60,31165.00,531.3899999999994,,,False,,98141
cologne,2,vehev6,no-preemption,22570,3746.96,17397.18,4204.00,457.03999999999996,,,False,,28781
cologne,2,vehev5,tpn4,22570,23.39,3220.88,387.00,363.61,108.60581445061992,99.07923898452539,False,125.55555555555556,1898
cologne,2,vehev3,no-preemption,17651,3159.97,18473.09,3617.00,457.0300000000002,,,False,,23960
cologne,2,vehev3,allgreen,30366,6337.97,28709.68,6795.00,457.02999999999975,-2.6387977550544583,-163.87977550544582,False,6796.041666666667,48072
cologne,2,vehev3,allgreen,22737,8815.58,32389.35,9273.00,457.4200000000001,-4.179128959007884,-317.91289590078844,False,9274.041666666666,60358
cologne,2,vehev3,tpn4,27548,2021.84,14604.98,2479.00,457.1600000000001,4.176344320025324,76.05561411196248,False,730.0833333333334,14519
cologne,2,vehev6,kapusta2,4771,243.44,5129.29,701.00,457.56,17.713235294117645,94.35450394354504,False,228.83333333333334,2952
cologne,2,vehev2,no-preemption,6479,1388.02,10828.06,1752.00,363.98,,,False,,8866
cologne,2,vehev2,kapustaimp,6325,50.52,4088.92,414.00,363.48,42.69655581947744,97.65789071083852,False,77.44444444444444,2352
cologne,2,vehev1,kapusta2,31737,32390.99,95073.33,32922.00,531.0099999999984,-1.1476777685772668,-14.767776857726677,False,6719.807692307692,100082
cologne,2,vehev6,allgreen,22760,23.87,3510.39,481.00,457.13,253.0251361541684,99.60478234882139,False,484.3333333333333,2185
cologne,2,vehev5,rfid,4771,27081.61,40372.98,27445.00,363.3899999999994,-9.277828404637269,-827.7828404637269,False,203.7037037037037,98942
cologne,2,vehev3,kapustaimp,10105,6358.65,27932.49,6816.00,457.35000000000036,-1.381456311945182,-38.145631194518195,False,836.2916666666666,47217
cologne,2,vehev3,tpn4,30366,1759.32,13315.32,2217.00,457.68000000000006,1.3652092854057252,26.751157445958107,False,672.5,12655
cologne,2,vehev3,kapustaimp,22760,5118.21,24820.52,5575.00,456.78999999999996,-2.220452662221316,-122.04526622213159,False,839.2083333333334,38795
cologne,2,vehev2,kapustaimp,22760,50.52,4203.00,414.00,363.48,,,False,77.74074074074075,2299
cologne,2,vehev2,fuzzy,27226,1870.31,12126.65,2113.00,242.69000000000005,-1.8606902315031288,-86.06902315031289,False,40.74074074074074,11809
cologne,2,vehev3,allgreen,22760,5448.11,25994.34,5905.00,456.8900000000003,-2.3635744437165673,-136.35744437165673,False,5906.041666666667,41576
cologne,2,vehev5,tpn4,32668,57.06,3393.35,421.00,363.94,354.26743778478794,99.71772737391477,False,137.8148148148148,2013
cologne,2,vehev5,kapusta2,30366,466.43,4742.22,830.00,363.57,5.949788821473747,83.1926807823693,False,286.25925925925924,3390
cologne,2,vehev1,fuzzy,11718,29330.56,68602.70,29686.00,355.4399999999987,1.4926220297191735,33.00380269825288,False,40.56,97989
cologne,2,vehev5,rfid,22570,2033.35,14414.77,2397.00,363.6500000000001,1.249312710551553,19.955989276814854,False,203.7037037037037,12757
cologne,2,vehev3,allgreen,31737,12046.73,53371.17,12504.00,457.27000000000044,-3.9420314990003176,-294.20314990003175,False,12507.333333333334,72369
cologne,2,vehev2,allgreen,27226,190.46,4948.63,554.00,363.53999999999996,5.277591095243095,81.05196135976999,False,556.4074074074074,3086
cologne,2,vehev3,no-preemption,22737,2109.43,19433.68,2567.00,457.57000000000016,,,False,,15173
cologne,2,vehev4,kapustaimp,2094,350.76,5080.74,882.00,531.24,2.087638271182575,52.09898123617294,False,78.23076923076923,3641
cologne,2,vehev5,no-preemption,24847,23339.78,41399.62,23703.00,363.22000000000116,,,False,,95406
cologne,2,vehev2,rfid,4771,669.04,6862.90,1033.00,363.96000000000004,3.3786171230419706,70.40209163743181,False,203.7037037037037,5184
cologne,2,vehev1,allgreen,11718,1219.93,11280.70,1751.00,531.0699999999999,35.886845966571855,97.21346367153167,False,1752.9615384615386,9713
cologne,2,vehev3,no-preemption,16993,3174.20,18604.52,3631.00,456.8000000000002,,,False,,23902
cologne,2,vehev6,fuzzy,30366,3598.40,17446.21,3904.00,305.5999999999999,1.9461288350377945,48.615940425106565,False,44.291666666666664,25372
cologne,2,vehev4,rfid,27226,488.16,7488.70,1020.00,531.8399999999999,1.493178466076696,33.02876898382515,False,202.69230769230768,4143
cologne,2,vehev1,rfid,21907,25607.52,88270.44,26139.00,531.4799999999996,1.1384358969552695,12.160183750838694,False,202.69230769230768,90442
cologne,2,vehev5,tpn4,6325,70.99,3453.47,435.00,364.01,754.5541625581069,99.86747140899604,False,134.7037037037037,2050
cologne,2,vehev2,kapustaimp,6479,96.27,4309.07,460.00,363.73,14.417991066791316,93.06422097664299,False,90.0,2429
cologne,2,vehev3,tpn4,22570,1411.91,14495.00,1869.00,457.0899999999999,3.0501944174912,67.21520456973018,False,681.8333333333334,9923
cologne,2,vehev5,fuzzy,6325,726.42,5344.17,969.00,242.58000000000004,73.73943448693593,98.64387351631078,False,40.74074074074074,4148
cologne,2,vehev6,rfid,6479,3326.83,19171.31,3784.00,457.1700000000001,1.7578024726240895,43.11078658871289,False,221.45833333333334,24203
cologne,2,vehev6,allgreen,6325,23.96,3626.12,481.00,457.04,196.3727045075125,99.49076425743183,False,484.3333333333333,2310
cologne,2,vehev3,rfid,32668,1231.69,13042.49,1689.00,457.30999999999995,1.956661172860054,48.89253112033195,False,221.45833333333334,8620
cologne,2,vehev2,fuzzy,2094,2995.05,24325.20,3238.00,242.94999999999982,-3.2884811752692777,-228.84811752692778,False,40.74074074074074,20929
cologne,2,vehev4,kapusta2,17651,351.13,5080.65,882.00,530.87,2.0746162389998006,51.79831425198365,False,204.34615384615384,3728
cologne,2,vehev4,fuzzy,31737,1191.40,7860.87,1546.00,354.5999999999999,-1.6311833404071798,-63.11833404071798,False,40.53846153846154,6921
cologne,2,vehev4,kapusta2,24847,528.14,5786.69,1059.00,530.86,1.5655508009239976,36.12471729376051,False,235.73076923076923,4688
cologne,2,vehev4,fuzzy,4771,1255.91,6317.01,1611.00,355.0899999999999,-2.0262168659148476,-102.62168659148476,False,39.0,7396
cologne,2,vehev1,fuzzy,4771,34521.91,97743.10,34877.00,355.0899999999965,1.2977511962692676,22.94362718564491,False,40.53846153846154,102316
cologne,2,vehev2,rfid,25029,1158.47,6615.05,1522.00,363.53,1.2898996089669994,22.47458693309955,False,203.7037037037037,7593
cologne,2,vehev2,fuzzy,11718,842.23,7192.21,1085.00,242.76999999999998,1.3092741887607897,23.62180446354889,False,40.74074074074074,5220
cologne,2,vehev3,no-preemption,16250,2011.76,14316.89,2469.00,457.24,,,False,,14127
cologne,2,vehev3,no-preemption,31737,3055.97,18373.75,3513.00,457.0300000000002,,,False,,23291
cologne,2,vehev6,rfid,14368,6807.79,19129.38,7265.00,457.21000000000004,-1.3388273885964102,-33.882738859641016,False,221.45833333333334,49901
cologne,2,vehev4,no-preemption,32668,632.26,6171.09,1164.00,531.74,,,False,,4991
cologne,2,vehev5,no-preemption,16250,3252.61,14202.57,3616.00,363.3899999999999,,,False,,23942
cologne,2,vehev3,kapusta2,22737,12058.75,34563.43,12516.00,457.25,-5.716591685905672,-471.6591685905672,False,4568.916666666667,71640
cologne,2,vehev3,rfid,6479,1164.58,10925.17,1622.00,457.4200000000001,10.379561730409247,90.36568184694855,False,221.45833333333334,8247
cologne,2,vehev3,tpn4,4771,2009.62,13529.70,2467.00,457.3800000000001,-1.051122455384229,-5.11224553842291,False,805.4166666666666,14379
cologne,2,vehev6,no-preemption,22737,5582.00,19654.34,6039.00,457.0,,,False,,41888
cologne,2,vehev4,tpn4,16993,432.98,5249.24,964.00,531.02,1.4725853388147259,32.0922208281054,False,311.0769230769231,3982
cologne,2,vehev4,kapustaimp,22760,346.09,5077.27,877.00,530.9100000000001,1.7904591291282614,44.148403963463835,False,77.6923076923077,3720
cologne,2,vehev5,fuzzy,27548,1019.55,6604.16,1262.00,242.45000000000005,2.867451326565642,65.12582477911826,False,40.69230769230769,5679
cologne,2,vehev6,rfid,16250,1382.47,12032.41,1840.00,457.53,5.768920844575288,82.66573546523291,False,221.45833333333334,8739
cologne,2,vehev4,kapusta2,14368,670.31,5020.01,1202.00,531.69,-1.060097104268476,-6.009710426847592,False,287.7307692307692,5255
cologne,2,vehev4,tpn4,6325,318.56,4984.47,850.00,531.44,2.2878892516323455,56.291590631560176,False,268.34615384615387,3695
cologne,2,vehev4,no-preemption,24847,826.83,6847.60,1358.00,531.17,,,False,,5809
cologne,2,vehev6,rfid,10105,7542.06,40834.11,7999.00,456.9399999999996,-1.3082679378031266,-30.826793780312656,False,221.45833333333334,53472
cologne,2,vehev5,tpn4,22737,20.22,3269.84,384.00,363.78,259.19683481701287,99.61419281963609,False,126.25925925925925,1948
cologne,2,vehev4,allgreen,16250,309.21,4865.22,840.00,530.79,2.355809967336115,57.55175443413323,False,841.9615384615385,3553
cologne,2,vehev6,fuzzy,17651,3505.87,16946.70,3811.00,305.1300000000001,1.6417379994124142,39.08894108816968,False,44.291666666666664,24938
cologne,2,vehev2,kapustaimp,17651,48.57,4202.29,412.00,363.43,20.773316862260657,95.18613225499524,False,77.66666666666667,2379
cologne,2,vehev6,no-preemption,10105,5764.92,30124.61,6222.00,457.0799999999999,,,False,,43510
cologne,2,vehev2,tpn4,15239,75.64,4228.55,439.00,363.36,,,False,235.33333333333334,2520
cologne,2,vehev3,kapusta2,31737,7173.04,33251.47,7630.00,456.96000000000004,-2.3472219949803175,-134.72219949803176,False,2887.75,52703
cologne,2,vehev1,tpn4,4771,1548.86,12819.30,2080.00,531.1400000000001,28.925048099892827,96.54278880869448,False,775.0384615384615,12392
cologne,2,vehev4,allgreen,31737,231.19,4598.34,762.00,530.81,3.1592629438989577,68.34704746779117,False,765.8076923076923,3261
cologne,2,vehev2,no-preemption,14368,1104.47,7325.86,1468.00,363.53,,,False,,7133
cologne,2,vehev4,allgreen,14368,427.01,4399.50,958.00,530.99,1.4807849933256831,32.46825133241605,False,961.8076923076923,3998
cologne,2,vehev1,rfid,32668,19954.38,72162.54,20486.00,531.619999999999,1.5351822507138784,34.861154137563275,False,202.69230769230768,88092
cologne,2,vehev1,kapustaimp,32668,2353.08,17080.12,2885.00,531.9200000000001,13.018516157546705,92.31863303084423,False,538.5,18115
cologne,2,vehev6,kapustaimp,20276,131.35,3905.08,589.00,457.65,38.710392082223066,97.41671435960674,False,90.20833333333333,2629
cologne,2,vehev5,allgreen,11718,19.47,3248.05,383.00,363.53,524.2532100667694,99.80925247937488,False,385.5925925925926,2108
cologne,2,vehev2,rfid,31737,614.76,7099.77,978.00,363.24,2.7334732253237037,63.41650648941045,False,203.7037037037037,4790
cologne,2,vehev3,no-preemption,21907,2007.46,14274.62,2465.00,457.53999999999996,,,False,,14955
